step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:3A,1,A,3,A,13,13,20
1,11A:10A,11,A,10,A,13,13,20
2,9A:5A,9,A,5,A,13,13,20
3,5A:16B,5,A,16,B,13,14,20
4,0A:0A,0,A,0,A,14,14,20
5,1A:14B,1,A,14,B,14,15,20
6,8A:12A,8,A,12,A,15,15,20
7,17B:12A,17,B,12,A,15,14,20
8,0A:8A,0,A,8,A,14,14,20
9,2A:4A,2,A,4,A,14,14,20
10,7A:14A,7,A,14,A,14,14,20
11,10A:2A,10,A,2,A,14,14,20
12,1A:7A,1,A,7,A,14,14,20
13,15B:14A,15,B,14,A,14,13,20
14,3A:8A,3,A,8,A,13,13,20
15,17B:5A,17,B,5,A,13,12,20
16,17B:19B,17,B,19,B,12,12,20
17,2A:9A,2,A,9,A,12,12,20
18,2A:12B,2,A,12,B,12,13,20
19,3A:0A,3,A,0,A,13,13,20
20,14B:4A,14,B,4,A,13,12,20
21,9A:5B,9,A,5,B,12,13,20
22,4B:1A,4,B,1,A,13,12,20
23,18B:17B,18,B,17,B,12,12,20
24,4B:1B,4,B,1,B,12,12,20
25,17B:16A,17,B,16,A,12,11,20
26,13B:3A,13,B,3,A,11,10,20
27,8A:9A,8,A,9,A,10,10,20
28,9A:19B,9,A,19,B,10,11,20
29,0A:12A,0,A,12,A,11,11,20
30,15B:7A,15,B,7,A,11,10,20
31,7B:7B,7,B,7,B,10,10,20
32,3B:0A,3,B,0,A,10,9,20
33,8A:0B,8,A,0,B,9,10,20
34,6A:6A,6,A,6,A,10,10,20
35,14B:2A,14,B,2,A,10,9,20
36,4B:3B,4,B,3,B,9,9,20
37,16B:5A,16,B,5,A,9,8,20
38,14B:1B,14,B,1,B,8,8,20
39,7B:3B,7,B,3,B,8,8,20
40,16B:10A,16,B,10,A,8,7,20
41,11A:6A,11,A,6,A,7,7,20
42,12A:17B,12,A,17,B,7,8,20
43,7B:13B,7,B,13,B,8,8,20
44,2B:6A,2,B,6,A,8,7,20
45,2B:10B,2,B,10,B,7,7,20
46,3B:12A,3,B,12,A,7,6,20
47,13B:0A,13,B,0,A,6,5,20
48,7B:14B,7,B,14,B,5,5,20
49,4B:8A,4,B,8,A,5,4,20
50,12B:11A,12,B,11,A,4,3,20
51,0B:6B,0,B,6,B,3,3,20
52,7B:19A,7,B,19,A,3,2,20
53,9A:3B,9,A,3,B,2,3,20
54,14B:18B,14,B,18,B,3,3,20
55,3A:3A,3,A,3,A,3,3,20
56,12B:12B,12,B,12,B,3,3,20
57,13B:4B,13,B,4,B,3,3,20
58,6B:10B,6,B,10,B,3,3,20
59,19B:15B,19,B,15,B,3,3,20
60,1B:0B,1,B,0,B,3,3,20
61,12B:18B,12,B,18,B,3,3,20
62,8B:16B,8,B,16,B,3,3,20
63,12B:7B,12,B,7,B,3,3,20
64,10B:0B,10,B,0,B,3,3,20
65,4B:19B,4,B,19,B,3,3,20
66,15B:3A,15,B,3,A,3,2,20
67,6B:13B,6,B,13,B,2,2,20
68,15B:19B,15,B,19,B,2,2,20
69,1B:4B,1,B,4,B,2,2,20
70,7B:9A,7,B,9,A,2,1,20
71,3B:12B,3,B,12,B,1,1,20
72,4B:1B,4,B,1,B,1,1,20
73,4B:19B,4,B,19,B,1,1,20
74,19B:14B,19,B,14,B,1,1,20
75,14B:10B,14,B,10,B,1,1,20
76,2B:10B,2,B,10,B,1,1,20
77,12B:1B,12,B,1,B,1,1,20
78,10B:13B,10,B,13,B,1,1,20
79,12B:9B,12,B,9,B,1,1,20
80,14B:7B,14,B,7,B,1,1,20
81,16B:10B,16,B,10,B,1,1,20
82,6B:6B,6,B,6,B,1,1,20
83,10B:7B,10,B,7,B,1,1,20
84,15B:7B,15,B,7,B,1,1,20
85,12B:12B,12,B,12,B,1,1,20
86,10B:5B,10,B,5,B,1,1,20
87,8B:0B,8,B,0,B,1,1,20
88,1B:15B,1,B,15,B,1,1,20
89,1B:6B,1,B,6,B,1,1,20
90,1B:4B,1,B,4,B,1,1,20
91,18B:4B,18,B,4,B,1,1,20
92,1B:18B,1,B,18,B,1,1,20
93,10B:6B,10,B,6,B,1,1,20
94,4B:2B,4,B,2,B,1,1,20
95,8B:14B,8,B,14,B,1,1,20
96,6B:6B,6,B,6,B,1,1,20
97,4B:5B,4,B,5,B,1,1,20
98,11B:9B,11,B,9,B,1,1,20
99,5B:14B,5,B,14,B,1,1,20
100,19B:6B,19,B,6,B,1,1,20
101,5B:15B,5,B,15,B,1,1,20
102,1B:11B,1,B,11,B,1,1,20
103,7B:5B,7,B,5,B,1,1,20
104,9B:13B,9,B,13,B,1,1,20
105,9B:13B,9,B,13,B,1,1,20
106,15B:15B,15,B,15,B,1,1,20
107,0B:12B,0,B,12,B,1,1,20
108,8B:2B,8,B,2,B,1,1,20
109,14B:9B,14,B,9,B,1,1,20
110,11B:4B,11,B,4,B,1,1,20
111,10B:5B,10,B,5,B,1,1,20
112,5B:14B,5,B,14,B,1,1,20
113,6B:9B,6,B,9,B,1,1,20
114,7B:19B,7,B,19,B,1,1,20
115,9B:10B,9,B,10,B,1,1,20
116,2B:15B,2,B,15,B,1,1,20
117,3B:6B,3,B,6,B,1,1,20
118,0B:16B,0,B,16,B,1,1,20
119,14B:11B,14,B,11,B,1,1,20
120,9B:13B,9,B,13,B,1,1,20
121,18B:11B,18,B,11,B,1,1,20
