step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,11B:10B,11,B,10,B,5,5,15
1,2A:12B,2,A,12,B,5,6,15
2,9B:13B,9,B,13,B,6,6,15
3,7B:9B,7,B,9,B,6,6,15
4,11B:14B,11,B,14,B,6,6,15
5,14B:13B,14,B,13,B,6,6,15
6,3A:12A,3,A,12,A,6,6,15
7,12A:14B,12,A,14,B,6,7,15
8,7B:2A,7,B,2,A,7,6,15
9,10B:5B,10,B,5,B,6,6,15
10,11B:6B,11,B,6,B,6,6,15
11,11B:13B,11,B,13,B,6,6,15
12,10B:3A,10,B,3,A,6,5,15
13,4A:12A,4,A,12,A,5,5,15
14,10B:6B,10,B,6,B,5,5,15
15,12A:13B,12,A,13,B,5,6,15
16,7B:3B,7,B,3,B,6,6,15
17,11B:7B,11,B,7,B,6,6,15
18,5B:13A,5,B,13,A,6,5,15
19,11B:3B,11,B,3,B,5,5,15
20,3B:10B,3,B,10,B,5,5,15
21,3B:5B,3,B,5,B,5,5,15
22,4A:1A,4,A,1,A,5,5,15
23,14A:4A,14,A,4,A,5,5,15
24,5B:8B,5,B,8,B,5,5,15
25,6B:13B,6,B,13,B,5,5,15
26,8B:0A,8,B,0,A,5,4,15
27,1A:4A,1,A,4,A,4,4,15
28,2B:4A,2,B,4,A,4,3,15
29,0B:9B,0,B,9,B,3,3,15
30,6B:11B,6,B,11,B,3,3,15
31,11B:6B,11,B,6,B,3,3,15
32,8B:8B,8,B,8,B,3,3,15
33,2B:14A,2,B,14,A,3,2,15
34,8B:4B,8,B,4,B,2,2,15
35,0B:6B,0,B,6,B,2,2,15
36,0B:14B,0,B,14,B,2,2,15
37,11B:10B,11,B,10,B,2,2,15
38,10B:11B,10,B,11,B,2,2,15
39,10B:3B,10,B,3,B,2,2,15
40,5B:1A,5,B,1,A,2,1,15
41,14B:14B,14,B,14,B,1,1,15
42,4B:5B,4,B,5,B,1,1,15
43,9B:1B,9,B,1,B,1,1,15
44,10B:4B,10,B,4,B,1,1,15
45,7B:10B,7,B,10,B,1,1,15
46,5B:6B,5,B,6,B,1,1,15
47,10B:8B,10,B,8,B,1,1,15
48,1B:6B,1,B,6,B,1,1,15
49,9B:6B,9,B,6,B,1,1,15
50,9B:14B,9,B,14,B,1,1,15
51,2B:9B,2,B,9,B,1,1,15
52,4B:8B,4,B,8,B,1,1,15
53,12A:4B,12,A,4,B,1,2,15
54,4A:6B,4,A,6,B,2,3,15
55,11B:9B,11,B,9,B,3,3,15
56,9B:7B,9,B,7,B,3,3,15
57,6A:10B,6,A,10,B,3,4,15
58,2B:7B,2,B,7,B,4,4,15
59,11B:12A,11,B,12,A,4,3,15
60,11B:10A,11,B,10,A,3,2,15
61,1B:8B,1,B,8,B,2,2,15
62,10B:9B,10,B,9,B,2,2,15
63,5B:13B,5,B,13,B,2,2,15
64,14B:3B,14,B,3,B,2,2,15
65,10B:3B,10,B,3,B,2,2,15
66,12B:2B,12,B,2,B,2,2,15
67,0B:3B,0,B,3,B,2,2,15
68,14B:9B,14,B,9,B,2,2,15
69,12B:1B,12,B,1,B,2,2,15
70,7B:14B,7,B,14,B,2,2,15
71,9B:3B,9,B,3,B,2,2,15
72,11B:6A,11,B,6,A,2,1,15
73,7B:3B,7,B,3,B,1,1,15
74,2B:11B,2,B,11,B,1,1,15
75,0B:12B,0,B,12,B,1,1,15
76,12B:14B,12,B,14,B,1,1,15
77,1B:6B,1,B,6,B,1,1,15
78,3B:12B,3,B,12,B,1,1,15
79,14B:8B,14,B,8,B,1,1,15
80,7B:8B,7,B,8,B,1,1,15
81,3B:13B,3,B,13,B,1,1,15
82,1B:2B,1,B,2,B,1,1,15
83,12B:10B,12,B,10,B,1,1,15
84,8B:8B,8,B,8,B,1,1,15
85,9B:12B,9,B,12,B,1,1,15
86,13B:9B,13,B,9,B,1,1,15
87,12B:14B,12,B,14,B,1,1,15
88,7B:13B,7,B,13,B,1,1,15
89,13B:7B,13,B,7,B,1,1,15
90,13B:11B,13,B,11,B,1,1,15
91,12B:7B,12,B,7,B,1,1,15
92,3B:3B,3,B,3,B,1,1,15
93,12B:4A,12,B,4,A,1,0,15
