step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,17B:0A,17,B,0,A,17,16,20
1,17B:7A,17,B,7,A,16,15,20
2,4A:3A,4,A,3,A,15,15,20
3,17B:17B,17,B,17,B,15,15,20
4,0B:13A,0,B,13,A,15,14,20
5,0B:2A,0,B,2,A,14,13,20
6,2B:16A,2,B,16,A,13,12,20
7,14A:17B,14,A,17,B,12,13,20
8,2B:17A,2,B,17,A,13,12,20
9,9A:14A,9,A,14,A,12,12,20
10,13B:0B,13,B,0,B,12,12,20
11,17B:5A,17,B,5,A,12,11,20
12,16B:10A,16,B,10,A,11,10,20
13,5B:6A,5,B,6,A,10,9,20
14,19B:10B,19,B,10,B,9,9,20
15,2B:12A,2,B,12,A,9,8,20
16,2B:11A,2,B,11,A,8,7,20
17,12B:1A,12,B,1,A,7,6,20
18,15A:17B,15,A,17,B,6,7,20
19,1B:12B,1,B,12,B,7,7,20
20,1B:9A,1,B,9,A,7,6,20
21,16B:19B,16,B,19,B,6,6,20
22,18B:11B,18,B,11,B,6,6,20
23,11B:2B,11,B,2,B,6,6,20
24,0B:7B,0,B,7,B,6,6,20
25,14A:2B,14,A,2,B,6,7,20
26,17A:3A,17,A,3,A,7,7,20
27,7B:14A,7,B,14,A,7,6,20
28,12B:11B,12,B,11,B,6,6,20
29,4A:11B,4,A,11,B,6,7,20
30,5B:8A,5,B,8,A,7,6,20
31,13B:2A,13,B,2,A,6,5,20
32,12B:5B,12,B,5,B,5,5,20
33,10B:7B,10,B,7,B,5,5,20
34,2B:12B,2,B,12,B,5,5,20
35,5B:17A,5,B,17,A,5,4,20
36,5B:10B,5,B,10,B,4,4,20
37,17B:1B,17,B,1,B,4,4,20
38,5B:1B,5,B,1,B,4,4,20
39,16B:12B,16,B,12,B,4,4,20
40,6B:6B,6,B,6,B,4,4,20
41,18B:18B,18,B,18,B,4,4,20
42,17B:10B,17,B,10,B,4,4,20
43,5B:15A,5,B,15,A,4,3,20
44,8B:14B,8,B,14,B,3,3,20
45,2B:4A,2,B,4,A,3,2,20
46,5B:17B,5,B,17,B,2,2,20
47,10B:18B,10,B,18,B,2,2,20
48,8B:18B,8,B,18,B,2,2,20
49,8B:7B,8,B,7,B,2,2,20
50,19B:4B,19,B,4,B,2,2,20
51,10B:2B,10,B,2,B,2,2,20
52,15B:3A,15,B,3,A,2,1,20
53,2B:5B,2,B,5,B,1,1,20
54,15B:13B,15,B,13,B,1,1,20
55,12B:12B,12,B,12,B,1,1,20
56,7B:14B,7,B,14,B,1,1,20
57,10B:17B,10,B,17,B,1,1,20
58,17B:0B,17,B,0,B,1,1,20
59,13B:3B,13,B,3,B,1,1,20
60,13B:17B,13,B,17,B,1,1,20
61,15B:10B,15,B,10,B,1,1,20
62,2B:13B,2,B,13,B,1,1,20
63,3B:0B,3,B,0,B,1,1,20
64,19B:8B,19,B,8,B,1,1,20
65,19B:5B,19,B,5,B,1,1,20
66,9B:3B,9,B,3,B,1,1,20
67,17B:9B,17,B,9,B,1,1,20
68,16B:16B,16,B,16,B,1,1,20
69,12B:4B,12,B,4,B,1,1,20
70,7B:5B,7,B,5,B,1,1,20
71,10B:16B,10,B,16,B,1,1,20
72,18B:19B,18,B,19,B,1,1,20
73,6B:0B,6,B,0,B,1,1,20
74,2B:11A,2,B,11,A,1,0,20
