step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5B:6B,5,B,6,B,3,3,20
1,19B:3B,19,B,3,B,3,3,20
2,15B:15B,15,B,15,B,3,3,20
3,18B:19B,18,B,19,B,3,3,20
4,14B:12B,14,B,12,B,3,3,20
5,18B:17B,18,B,17,B,3,3,20
6,7B:9B,7,B,9,B,3,3,20
7,8B:17B,8,B,17,B,3,3,20
8,13B:9B,13,B,9,B,3,3,20
9,6B:16B,6,B,16,B,3,3,20
10,17B:14B,17,B,14,B,3,3,20
11,3B:15B,3,B,15,B,3,3,20
12,15B:10B,15,B,10,B,3,3,20
13,18B:11B,18,B,11,B,3,3,20
14,7B:1A,7,B,1,A,3,2,20
15,11B:7B,11,B,7,B,2,2,20
16,15B:0A,15,B,0,A,2,1,20
17,5B:18B,5,B,18,B,1,1,20
18,11B:13B,11,B,13,B,1,1,20
19,6B:6B,6,B,6,B,1,1,20
20,6B:12B,6,B,12,B,1,1,20
21,11B:7B,11,B,7,B,1,1,20
22,10B:10B,10,B,10,B,1,1,20
23,5B:15B,5,B,15,B,1,1,20
24,19B:15B,19,B,15,B,1,1,20
25,9B:11B,9,B,11,B,1,1,20
26,3B:17B,3,B,17,B,1,1,20
27,10B:17B,10,B,17,B,1,1,20
28,19B:1B,19,B,1,B,1,1,20
29,10B:2A,10,B,2,A,1,0,20
