step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5B:0A,5,B,0,A,5,4,20
1,10B:1A,10,B,1,A,4,3,20
2,8B:13B,8,B,13,B,3,3,20
3,11B:13B,11,B,13,B,3,3,20
4,4A:15B,4,A,15,B,3,4,20
5,11B:10B,11,B,10,B,4,4,20
6,7B:12B,7,B,12,B,4,4,20
7,6B:3A,6,B,3,A,4,3,20
8,16B:3B,16,B,3,B,3,3,20
9,13B:6B,13,B,6,B,3,3,20
10,6B:16B,6,B,16,B,3,3,20
11,16B:10B,16,B,10,B,3,3,20
12,3B:9B,3,B,9,B,3,3,20
13,7B:13B,7,B,13,B,3,3,20
14,3B:2A,3,B,2,A,3,2,20
15,16B:17B,16,B,17,B,2,2,20
16,4A:8B,4,A,8,B,2,3,20
17,0B:18B,0,B,18,B,3,3,20
18,8A:7B,8,A,7,B,3,4,20
19,12B:2B,12,B,2,B,4,4,20
20,14B:18B,14,B,18,B,4,4,20
21,1B:10B,1,B,10,B,4,4,20
22,5B:18B,5,B,18,B,4,4,20
23,15A:15A,15,A,15,A,4,4,20
24,8A:11B,8,A,11,B,4,5,20
25,15A:9B,15,A,9,B,5,6,20
26,9A:9A,9,A,9,A,6,6,20
27,8A:17B,8,A,17,B,6,7,20
28,6B:13B,6,B,13,B,7,7,20
29,8A:19B,8,A,19,B,7,8,20
30,10B:17A,10,B,17,A,8,7,20
31,3B:0B,3,B,0,B,7,7,20
32,12B:16B,12,B,16,B,7,7,20
33,17B:18B,17,B,18,B,7,7,20
34,9A:14B,9,A,14,B,7,8,20
35,5B:17B,5,B,17,B,8,8,20
36,16B:13B,16,B,13,B,8,8,20
37,18B:1B,18,B,1,B,8,8,20
38,10B:11A,10,B,11,A,8,7,20
39,9A:7A,9,A,7,A,7,7,20
40,3B:9A,3,B,9,A,7,6,20
41,16B:13B,16,B,13,B,6,6,20
42,6B:2B,6,B,2,B,6,6,20
43,12B:13B,12,B,13,B,6,6,20
44,5B:9B,5,B,9,B,6,6,20
45,13B:8A,13,B,8,A,6,5,20
46,14A:7A,14,A,7,A,5,5,20
47,8B:3B,8,B,3,B,5,5,20
48,3B:0B,3,B,0,B,5,5,20
49,4A:9B,4,A,9,B,5,6,20
50,9A:17B,9,A,17,B,6,7,20
51,19A:13B,19,A,13,B,7,8,20
52,13A:1B,13,A,1,B,8,9,20
53,4A:8B,4,A,8,B,9,10,20
54,2B:8A,2,B,8,A,10,9,20
55,15A:8B,15,A,8,B,9,10,20
56,13A:5B,13,A,5,B,10,11,20
57,13A:1A,13,A,1,A,11,11,20
58,19A:15A,19,A,15,A,11,11,20
59,15A:1A,15,A,1,A,11,11,20
60,17A:2B,17,A,2,B,11,12,20
61,6B:9A,6,B,9,A,12,11,20
62,17A:13A,17,A,13,A,11,11,20
63,17A:2A,17,A,2,A,11,11,20
64,7A:4A,7,A,4,A,11,11,20
65,4A:18B,4,A,18,B,11,12,20
66,14A:3B,14,A,3,B,12,13,20
67,10B:18A,10,B,18,A,13,12,20
68,19A:16B,19,A,16,B,12,13,20
69,4A:2A,4,A,2,A,13,13,20
70,4A:3A,4,A,3,A,13,13,20
71,15A:10B,15,A,10,B,13,14,20
72,6B:18B,6,B,18,B,14,14,20
73,14A:7A,14,A,7,A,14,14,20
74,18B:6B,18,B,6,B,14,14,20
75,2A:5A,2,A,5,A,14,14,20
76,4A:8A,4,A,8,A,14,14,20
77,8A:8A,8,A,8,A,14,14,20
78,17A:1A,17,A,1,A,14,14,20
79,9B:11B,9,B,11,B,14,14,20
80,14A:3A,14,A,3,A,14,14,20
81,6B:13A,6,B,13,A,14,13,20
82,9B:7A,9,B,7,A,13,12,20
83,19A:4A,19,A,4,A,12,12,20
84,7B:11B,7,B,11,B,12,12,20
85,16A:0B,16,A,0,B,12,13,20
86,13B:19A,13,B,19,A,13,12,20
87,0A:1A,0,A,1,A,12,12,20
88,13B:7B,13,B,7,B,12,12,20
89,4A:12B,4,A,12,B,12,13,20
90,5A:11B,5,A,11,B,13,14,20
91,17A:3A,17,A,3,A,14,14,20
92,10A:7B,10,A,7,B,14,15,20
93,16A:12A,16,A,12,A,15,15,20
94,0A:12A,0,A,12,A,15,15,20
95,18B:8A,18,B,8,A,15,14,20
96,5A:7A,5,A,7,A,14,14,20
97,5A:5A,5,A,5,A,14,14,20
98,18B:10A,18,B,10,A,14,13,20
99,17A:13B,17,A,13,B,13,14,20
100,15A:8B,15,A,8,B,14,15,20
101,17A:15A,17,A,15,A,15,15,20
102,9B:13A,9,B,13,A,15,14,20
103,18B:10B,18,B,10,B,14,14,20
104,14A:3A,14,A,3,A,14,14,20
105,16A:8A,16,A,8,A,14,14,20
106,9B:11A,9,B,11,A,14,13,20
107,8A:17A,8,A,17,A,13,13,20
108,14A:14A,14,A,14,A,13,13,20
109,13B:1A,13,B,1,A,13,12,20
110,12A:5A,12,A,5,A,12,12,20
111,12A:4A,12,A,4,A,12,12,20
112,0A:6B,0,A,6,B,12,13,20
113,12A:10B,12,A,10,B,13,14,20
114,11B:3A,11,B,3,A,14,13,20
115,3B:16A,3,B,16,A,13,12,20
116,14A:4A,14,A,4,A,12,12,20
117,16B:13B,16,B,13,B,12,12,20
118,15A:10A,15,A,10,A,12,12,20
119,8A:4A,8,A,4,A,12,12,20
120,5A:18B,5,A,18,B,12,13,20
121,16B:9B,16,B,9,B,13,13,20
122,4A:13B,4,A,13,B,13,14,20
123,7A:12A,7,A,12,A,14,14,20
124,17A:18A,17,A,18,A,14,14,20
125,4A:0A,4,A,0,A,14,14,20
126,18A:19B,18,A,19,B,14,15,20
127,12A:2A,12,A,2,A,15,15,20
128,19A:6A,19,A,6,A,15,15,20
129,5A:5A,5,A,5,A,15,15,20
130,0A:19A,0,A,19,A,15,15,20
131,8A:8A,8,A,8,A,15,15,20
132,3B:11B,3,B,11,B,15,15,20
133,3B:18A,3,B,18,A,15,14,20
134,2A:16B,2,A,16,B,14,15,20
135,8A:14A,8,A,14,A,15,15,20
136,16A:15A,16,A,15,A,15,15,20
137,2A:6A,2,A,6,A,15,15,20
138,4A:8A,4,A,8,A,15,15,20
139,5A:15A,5,A,15,A,15,15,20
140,7A:13A,7,A,13,A,15,15,20
141,17A:19A,17,A,19,A,15,15,20
142,4A:9B,4,A,9,B,15,16,20
143,14A:6A,14,A,6,A,16,16,20
144,8A:13A,8,A,13,A,16,16,20
145,15A:0A,15,A,0,A,16,16,20
146,5A:8A,5,A,8,A,16,16,20
147,4A:14A,4,A,14,A,16,16,20
148,18B:11B,18,B,11,B,16,16,20
149,11B:14A,11,B,14,A,16,15,20
150,1B:15A,1,B,15,A,15,14,20
151,2A:10A,2,A,10,A,14,14,20
152,19A:12A,19,A,12,A,14,14,20
153,13A:12A,13,A,12,A,14,14,20
154,13A:19A,13,A,19,A,14,14,20
155,5A:3B,5,A,3,B,14,15,20
156,10A:1B,10,A,1,B,15,16,20
157,6A:7A,6,A,7,A,16,16,20
158,9A:11B,9,A,11,B,16,17,20
159,19A:19A,19,A,19,A,17,17,20
160,13A:1A,13,A,1,A,17,17,20
161,0A:16A,0,A,16,A,17,17,20
162,12A:9A,12,A,9,A,17,17,20
163,19A:11A,19,A,11,A,17,17,20
164,2A:17A,2,A,17,A,17,17,20
165,0A:5A,0,A,5,A,17,17,20
166,5A:16A,5,A,16,A,17,17,20
167,9A:10A,9,A,10,A,17,17,20
168,17A:4A,17,A,4,A,17,17,20
169,1A:16A,1,A,16,A,17,17,20
170,8A:8A,8,A,8,A,17,17,20
