step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6A:7A,6,A,7,A,17,17,20
1,13A:7A,13,A,7,A,17,17,20
2,16A:4A,16,A,4,A,17,17,20
3,0A:7A,0,A,7,A,17,17,20
4,19B:19B,19,B,19,B,17,17,20
5,16A:2A,16,A,2,A,17,17,20
6,9A:18B,9,A,18,B,17,18,20
7,3A:12A,3,A,12,A,18,18,20
8,9A:7A,9,A,7,A,18,18,20
9,2A:0A,2,A,0,A,18,18,20
10,17B:3A,17,B,3,A,18,17,20
11,15A:7A,15,A,7,A,17,17,20
12,3B:16A,3,B,16,A,17,16,20
13,9A:17B,9,A,17,B,16,17,20
14,4A:3B,4,A,3,B,17,18,20
15,9A:14A,9,A,14,A,18,18,20
16,13A:17A,13,A,17,A,18,18,20
17,11A:14A,11,A,14,A,18,18,20
18,12A:16B,12,A,16,B,18,19,20
19,8A:17A,8,A,17,A,19,19,20
20,8A:5A,8,A,5,A,19,19,20
21,14A:15A,14,A,15,A,19,19,20
22,9A:7A,9,A,7,A,19,19,20
23,16A:8A,16,A,8,A,19,19,20
24,15A:16A,15,A,16,A,19,19,20
25,9A:7A,9,A,7,A,19,19,20
26,5A:2A,5,A,2,A,19,19,20
27,14A:7A,14,A,7,A,19,19,20
28,5A:10A,5,A,10,A,19,19,20
29,17A:2A,17,A,2,A,19,19,20
30,2A:7A,2,A,7,A,19,19,20
31,7A:4A,7,A,4,A,19,19,20
32,14A:2A,14,A,2,A,19,19,20
33,8A:10A,8,A,10,A,19,19,20
34,10A:13A,10,A,13,A,19,19,20
35,1A:13A,1,A,13,A,19,19,20
36,7A:18A,7,A,18,A,19,19,20
37,18A:0A,18,A,0,A,19,19,20
38,17A:18A,17,A,18,A,19,19,20
39,7A:0A,7,A,0,A,19,19,20
40,18A:9A,18,A,9,A,19,19,20
41,15A:13A,15,A,13,A,19,19,20
42,10A:17A,10,A,17,A,19,19,20
43,15A:7A,15,A,7,A,19,19,20
44,9A:8A,9,A,8,A,19,19,20
45,8A:0A,8,A,0,A,19,19,20
46,7A:12A,7,A,12,A,19,19,20
47,14A:14A,14,A,14,A,19,19,20
48,18A:19B,18,A,19,B,19,20,20
