step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,19B:5A,19,B,5,A,17,16,20
1,2A:18B,2,A,18,B,16,17,20
2,9A:18A,9,A,18,A,17,17,20
3,13A:5B,13,A,5,B,17,18,20
4,12A:11A,12,A,11,A,18,18,20
5,12A:4A,12,A,4,A,18,18,20
6,9A:15A,9,A,15,A,18,18,20
7,2A:13A,2,A,13,A,18,18,20
8,8A:2A,8,A,2,A,18,18,20
9,5A:10A,5,A,10,A,18,18,20
10,0A:16A,0,A,16,A,18,18,20
11,15A:18A,15,A,18,A,18,18,20
12,14A:7A,14,A,7,A,18,18,20
13,19B:10A,19,B,10,A,18,17,20
14,10B:19B,10,B,19,B,17,17,20
15,1A:7A,1,A,7,A,17,17,20
16,9A:12A,9,A,12,A,17,17,20
17,2A:17B,2,A,17,B,17,18,20
18,17A:19B,17,A,19,B,18,19,20
19,1A:5A,1,A,5,A,19,19,20
20,10B:15A,10,B,15,A,19,18,20
21,17A:5A,17,A,5,A,18,18,20
22,1A:15B,1,A,15,B,18,19,20
23,6A:10B,6,A,10,B,19,20,20
