step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,2A:3A,2,A,3,A,10,10,20
1,3A:11B,3,A,11,B,10,11,20
2,3A:16B,3,A,16,B,11,12,20
3,12B:16A,12,B,16,A,12,11,20
4,12B:1A,12,B,1,A,11,10,20
5,6A:16B,6,A,16,B,10,11,20
6,11A:18B,11,A,18,B,11,12,20
7,1B:5A,1,B,5,A,12,11,20
8,2A:2A,2,A,2,A,11,11,20
9,17B:17B,17,B,17,B,11,11,20
10,18A:9A,18,A,9,A,11,11,20
11,0A:19B,0,A,19,B,11,12,20
12,8A:10B,8,A,10,B,12,13,20
13,5B:0A,5,B,0,A,13,12,20
14,14B:17B,14,B,17,B,12,12,20
15,2A:7A,2,A,7,A,12,12,20
16,12B:2A,12,B,2,A,12,11,20
17,5B:4A,5,B,4,A,11,10,20
18,19A:3A,19,A,3,A,10,10,20
19,17B:7A,17,B,7,A,10,9,20
20,17B:16A,17,B,16,A,9,8,20
21,18A:15B,18,A,15,B,8,9,20
22,16B:19A,16,B,19,A,9,8,20
23,4B:8A,4,B,8,A,8,7,20
24,9A:6A,9,A,6,A,7,7,20
25,7B:14B,7,B,14,B,7,7,20
26,15A:13B,15,A,13,B,7,8,20
27,2B:19B,2,B,19,B,8,8,20
28,17B:4B,17,B,4,B,8,8,20
29,12B:3A,12,B,3,A,8,7,20
30,14B:3B,14,B,3,B,7,7,20
31,13A:12B,13,A,12,B,7,8,20
32,6A:0B,6,A,0,B,8,9,20
33,9A:14B,9,A,14,B,9,10,20
34,14A:18A,14,A,18,A,10,10,20
35,14A:8B,14,A,8,B,10,11,20
36,4B:19B,4,B,19,B,11,11,20
37,9A:12A,9,A,12,A,11,11,20
38,11A:6A,11,A,6,A,11,11,20
39,18A:19B,18,A,19,B,11,12,20
40,4B:18A,4,B,18,A,12,11,20
41,5B:10A,5,B,10,A,11,10,20
42,18B:13A,18,B,13,A,10,9,20
43,3B:11A,3,B,11,A,9,8,20
44,16B:19A,16,B,19,A,8,7,20
45,10B:6A,10,B,6,A,7,6,20
46,8A:12A,8,A,12,A,6,6,20
47,19B:11B,19,B,11,B,6,6,20
48,19B:15A,19,B,15,A,6,5,20
49,18B:12A,18,B,12,A,5,4,20
50,17B:17B,17,B,17,B,4,4,20
51,4B:7B,4,B,7,B,4,4,20
52,16B:12B,16,B,12,B,4,4,20
53,4B:9A,4,B,9,A,4,3,20
54,19B:18B,19,B,18,B,3,3,20
55,4B:11B,4,B,11,B,3,3,20
56,13B:4B,13,B,4,B,3,3,20
57,2B:11B,2,B,11,B,3,3,20
58,15B:19B,15,B,19,B,3,3,20
59,10B:2B,10,B,2,B,3,3,20
60,16B:9B,16,B,9,B,3,3,20
61,13B:19B,13,B,19,B,3,3,20
62,10B:3B,10,B,3,B,3,3,20
63,12B:14A,12,B,14,A,3,2,20
64,1B:8A,1,B,8,A,2,1,20
65,13B:6B,13,B,6,B,1,1,20
66,18B:14B,18,B,14,B,1,1,20
67,18B:8B,18,B,8,B,1,1,20
68,6B:15B,6,B,15,B,1,1,20
69,16B:11B,16,B,11,B,1,1,20
70,14B:17B,14,B,17,B,1,1,20
71,14B:16B,14,B,16,B,1,1,20
72,16B:19B,16,B,19,B,1,1,20
73,15B:19B,15,B,19,B,1,1,20
74,1B:1B,1,B,1,B,1,1,20
75,3B:18B,3,B,18,B,1,1,20
76,15B:14B,15,B,14,B,1,1,20
77,8B:4B,8,B,4,B,1,1,20
78,13B:18B,13,B,18,B,1,1,20
79,4B:8B,4,B,8,B,1,1,20
80,6B:17B,6,B,17,B,1,1,20
81,6B:2B,6,B,2,B,1,1,20
82,13B:15B,13,B,15,B,1,1,20
83,6B:7B,6,B,7,B,1,1,20
84,1B:6B,1,B,6,B,1,1,20
85,11B:6B,11,B,6,B,1,1,20
86,2B:6B,2,B,6,B,1,1,20
87,3B:11B,3,B,11,B,1,1,20
88,12B:15B,12,B,15,B,1,1,20
89,12B:18B,12,B,18,B,1,1,20
90,10B:13B,10,B,13,B,1,1,20
91,6B:15B,6,B,15,B,1,1,20
92,10B:3B,10,B,3,B,1,1,20
93,11B:9B,11,B,9,B,1,1,20
94,14B:16B,14,B,16,B,1,1,20
95,7B:4B,7,B,4,B,1,1,20
96,2B:0A,2,B,0,A,1,0,20
