step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,17B:14B,17,B,14,B,1,1,20
1,1B:14B,1,B,14,B,1,1,20
2,0A:4B,0,A,4,B,1,2,20
3,7B:4A,7,B,4,A,2,1,20
4,0A:8B,0,A,8,B,1,2,20
5,6B:12B,6,B,12,B,2,2,20
6,12B:10B,12,B,10,B,2,2,20
7,16B:17B,16,B,17,B,2,2,20
8,7B:10B,7,B,10,B,2,2,20
9,11B:15B,11,B,15,B,2,2,20
10,17B:1B,17,B,1,B,2,2,20
11,11B:7B,11,B,7,B,2,2,20
12,12B:9B,12,B,9,B,2,2,20
13,19B:2B,19,B,2,B,2,2,20
14,8A:3B,8,A,3,B,2,3,20
15,14B:3A,14,B,3,A,3,2,20
16,8A:9B,8,A,9,B,2,3,20
17,17B:1B,17,B,1,B,3,3,20
18,6B:1B,6,B,1,B,3,3,20
19,5B:11B,5,B,11,B,3,3,20
20,8A:7B,8,A,7,B,3,4,20
21,9A:18B,9,A,18,B,4,5,20
22,13B:5B,13,B,5,B,5,5,20
23,3B:2B,3,B,2,B,5,5,20
24,11B:12B,11,B,12,B,5,5,20
25,11B:7A,11,B,7,A,5,4,20
26,9A:18A,9,A,18,A,4,4,20
27,2B:14B,2,B,14,B,4,4,20
28,12B:14B,12,B,14,B,4,4,20
29,5B:0A,5,B,0,A,4,3,20
30,18A:14B,18,A,14,B,3,4,20
31,18A:17B,18,A,17,B,4,5,20
32,3B:14A,3,B,14,A,5,4,20
33,18A:18A,18,A,18,A,4,4,20
34,6B:13B,6,B,13,B,4,4,20
35,14B:14B,14,B,14,B,4,4,20
36,17A:6B,17,A,6,B,4,5,20
37,19B:15B,19,B,15,B,5,5,20
38,2B:12B,2,B,12,B,5,5,20
39,11B:18A,11,B,18,A,5,4,20
40,6A:9A,6,A,9,A,4,4,20
41,0B:12B,0,B,12,B,4,4,20
42,6A:18B,6,A,18,B,4,5,20
43,17A:1B,17,A,1,B,5,6,20
44,18A:15B,18,A,15,B,6,7,20
45,17A:9A,17,A,9,A,7,7,20
46,15A:7B,15,A,7,B,7,8,20
47,12B:11B,12,B,11,B,8,8,20
48,4B:6A,4,B,6,A,8,7,20
49,12B:4B,12,B,4,B,7,7,20
50,12B:1A,12,B,1,A,7,6,20
51,7A:14B,7,A,14,B,6,7,20
52,0B:11B,0,B,11,B,7,7,20
53,15A:2B,15,A,2,B,7,8,20
54,18A:10B,18,A,10,B,8,9,20
55,15A:5B,15,A,5,B,9,10,20
56,4B:17A,4,B,17,A,10,9,20
57,17B:11B,17,B,11,B,9,9,20
58,10A:8A,10,A,8,A,9,9,20
59,16B:8A,16,B,8,A,9,8,20
60,18A:15A,18,A,15,A,8,8,20
61,19B:9A,19,B,9,A,8,7,20
62,15A:10A,15,A,10,A,7,7,20
63,15A:14A,15,A,14,A,7,7,20
64,19B:4B,19,B,4,B,7,7,20
65,15A:7A,15,A,7,A,7,7,20
66,17B:12B,17,B,12,B,7,7,20
67,19B:17B,19,B,17,B,7,7,20
68,7A:12B,7,A,12,B,7,8,20
69,0B:17B,0,B,17,B,8,8,20
70,2A:11B,2,A,11,B,8,9,20
71,13B:8B,13,B,8,B,9,9,20
72,11A:11A,11,A,11,A,9,9,20
73,2A:7A,2,A,7,A,9,9,20
74,10A:19B,10,A,19,B,9,10,20
75,18A:17B,18,A,17,B,10,11,20
76,7A:19A,7,A,19,A,11,11,20
77,5A:2A,5,A,2,A,11,11,20
78,13B:14A,13,B,14,A,11,10,20
79,18A:9B,18,A,9,B,10,11,20
80,13B:3B,13,B,3,B,11,11,20
81,3B:1B,3,B,1,B,11,11,20
82,7A:15A,7,A,15,A,11,11,20
83,2A:7A,2,A,7,A,11,11,20
84,18A:4B,18,A,4,B,11,12,20
85,8B:11A,8,B,11,A,12,11,20
86,13B:17A,13,B,17,A,11,10,20
87,8B:4A,8,B,4,A,10,9,20
88,18A:3B,18,A,3,B,9,10,20
89,16B:19A,16,B,19,A,10,9,20
90,7A:8B,7,A,8,B,9,10,20
91,0B:11B,0,B,11,B,10,10,20
92,4B:14B,4,B,14,B,10,10,20
93,18A:11B,18,A,11,B,10,11,20
94,2A:11A,2,A,11,A,11,11,20
95,10A:11A,10,A,11,A,11,11,20
96,1B:8A,1,B,8,A,11,10,20
97,3A:3A,3,A,3,A,10,10,20
98,18A:14B,18,A,14,B,10,11,20
99,2A:6B,2,A,6,B,11,12,20
100,12A:19B,12,A,19,B,12,13,20
101,19A:1B,19,A,1,B,13,14,20
102,15A:7A,15,A,7,A,14,14,20
103,19A:18A,19,A,18,A,14,14,20
104,4B:17B,4,B,17,B,14,14,20
105,4B:6A,4,B,6,A,14,13,20
106,15A:7A,15,A,7,A,13,13,20
107,6B:4B,6,B,4,B,13,13,20
108,15A:19A,15,A,19,A,13,13,20
109,0B:4B,0,B,4,B,13,13,20
110,19A:17B,19,A,17,B,13,14,20
111,5A:5A,5,A,5,A,14,14,20
112,2A:0B,2,A,0,B,14,15,20
113,2A:11A,2,A,11,A,15,15,20
114,15A:7A,15,A,7,A,15,15,20
115,11A:0A,11,A,0,A,15,15,20
116,3A:1A,3,A,1,A,15,15,20
117,2A:13B,2,A,13,B,15,16,20
118,10A:2A,10,A,2,A,16,16,20
119,9A:11A,9,A,11,A,16,16,20
120,10A:3A,10,A,3,A,16,16,20
121,9A:7A,9,A,7,A,16,16,20
122,19A:1A,19,A,1,A,16,16,20
123,14A:16B,14,A,16,B,16,17,20
124,6B:0A,6,B,0,A,17,16,20
125,1A:15A,1,A,15,A,16,16,20
126,17A:13A,17,A,13,A,16,16,20
127,14A:15A,14,A,15,A,16,16,20
128,14A:14A,14,A,14,A,16,16,20
129,1A:2A,1,A,2,A,16,16,20
130,7A:4B,7,A,4,B,16,17,20
131,1A:8B,1,A,8,B,17,18,20
132,12A:18A,12,A,18,A,18,18,20
133,11A:10A,11,A,10,A,18,18,20
134,8A:19A,8,A,19,A,18,18,20
135,11A:14A,11,A,14,A,18,18,20
136,10A:13A,10,A,13,A,18,18,20
137,2A:3A,2,A,3,A,18,18,20
138,17A:17A,17,A,17,A,18,18,20
139,14A:6B,14,A,6,B,18,19,20
140,8A:7A,8,A,7,A,19,19,20
141,8A:14A,8,A,14,A,19,19,20
142,8A:3A,8,A,3,A,19,19,20
143,6A:10A,6,A,10,A,19,19,20
144,13A:11A,13,A,11,A,19,19,20
145,19A:15A,19,A,15,A,19,19,20
146,1A:2A,1,A,2,A,19,19,20
147,2A:3A,2,A,3,A,19,19,20
148,15A:11A,15,A,11,A,19,19,20
149,16A:17A,16,A,17,A,19,19,20
150,1A:17A,1,A,17,A,19,19,20
151,11A:3A,11,A,3,A,19,19,20
152,8A:13A,8,A,13,A,19,19,20
153,17A:1A,17,A,1,A,19,19,20
154,19A:19A,19,A,19,A,19,19,20
155,6A:3A,6,A,3,A,19,19,20
156,11A:6A,11,A,6,A,19,19,20
157,3A:15A,3,A,15,A,19,19,20
158,4A:3A,4,A,3,A,19,19,20
159,7A:17A,7,A,17,A,19,19,20
160,7A:8A,7,A,8,A,19,19,20
161,11A:13A,11,A,13,A,19,19,20
162,16A:19A,16,A,19,A,19,19,20
163,12A:17A,12,A,17,A,19,19,20
164,0B:8A,0,B,8,A,19,18,20
165,0B:8B,0,B,8,B,18,18,20
166,14A:9A,14,A,9,A,18,18,20
167,18A:11A,18,A,11,A,18,18,20
168,0B:4A,0,B,4,A,18,17,20
169,11A:12A,11,A,12,A,17,17,20
170,1A:0B,1,A,0,B,17,18,20
171,1A:16A,1,A,16,A,18,18,20
172,4B:13A,4,B,13,A,18,17,20
173,9A:5A,9,A,5,A,17,17,20
174,7A:10A,7,A,10,A,17,17,20
175,15A:18A,15,A,18,A,17,17,20
176,12A:1A,12,A,1,A,17,17,20
177,2A:19A,2,A,19,A,17,17,20
178,0A:2A,0,A,2,A,17,17,20
179,5A:13B,5,A,13,B,17,18,20
180,10A:14A,10,A,14,A,18,18,20
181,8B:6A,8,B,6,A,18,17,20
182,15A:3A,15,A,3,A,17,17,20
