step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:3A,0,A,3,A,9,9,15
1,14B:9B,14,B,9,B,9,9,15
2,13B:1A,13,B,1,A,9,8,15
3,10B:14B,10,B,14,B,8,8,15
4,11B:3A,11,B,3,A,8,7,15
5,12B:6A,12,B,6,A,7,6,15
6,9B:3B,9,B,3,B,6,6,15
7,3B:11B,3,B,11,B,6,6,15
8,0A:12B,0,A,12,B,6,7,15
9,13B:14B,13,B,14,B,7,7,15
10,1B:6B,1,B,6,B,7,7,15
11,3B:12A,3,B,12,A,7,6,15
12,14B:8A,14,B,8,A,6,5,15
13,8B:8B,8,B,8,B,5,5,15
14,5A:13B,5,A,13,B,5,6,15
15,2A:2A,2,A,2,A,6,6,15
16,12B:10B,12,B,10,B,6,6,15
17,9B:8B,9,B,8,B,6,6,15
18,10B:12B,10,B,12,B,6,6,15
19,13A:9B,13,A,9,B,6,7,15
20,12B:14B,12,B,14,B,7,7,15
21,8B:13A,8,B,13,A,7,6,15
22,14B:7A,14,B,7,A,6,5,15
23,13B:11B,13,B,11,B,5,5,15
24,13B:7B,13,B,7,B,5,5,15
25,5A:3B,5,A,3,B,5,6,15
26,13B:4A,13,B,4,A,6,5,15
27,12B:8B,12,B,8,B,5,5,15
28,8B:3A,8,B,3,A,5,4,15
29,4B:1B,4,B,1,B,4,4,15
30,11B:3B,11,B,3,B,4,4,15
31,4B:5A,4,B,5,A,4,3,15
32,13B:1B,13,B,1,B,3,3,15
33,3B:3B,3,B,3,B,3,3,15
34,6B:2A,6,B,2,A,3,2,15
35,11B:1B,11,B,1,B,2,2,15
36,6B:5B,6,B,5,B,2,2,15
37,8B:6B,8,B,6,B,2,2,15
38,1B:13B,1,B,13,B,2,2,15
39,6B:14B,6,B,14,B,2,2,15
40,11B:11B,11,B,11,B,2,2,15
41,1B:14B,1,B,14,B,2,2,15
42,11B:6B,11,B,6,B,2,2,15
43,7B:5B,7,B,5,B,2,2,15
44,4B:6B,4,B,6,B,2,2,15
45,13B:13B,13,B,13,B,2,2,15
46,6B:11B,6,B,11,B,2,2,15
47,11B:12B,11,B,12,B,2,2,15
48,8B:3B,8,B,3,B,2,2,15
49,7B:4B,7,B,4,B,2,2,15
50,6B:0A,6,B,0,A,2,1,15
51,5B:10B,5,B,10,B,1,1,15
52,10B:6B,10,B,6,B,1,1,15
53,11B:13B,11,B,13,B,1,1,15
54,6B:2B,6,B,2,B,1,1,15
55,14B:8B,14,B,8,B,1,1,15
56,0B:6B,0,B,6,B,1,1,15
57,8B:10B,8,B,10,B,1,1,15
58,0B:10B,0,B,10,B,1,1,15
59,6B:13B,6,B,13,B,1,1,15
60,6B:0B,6,B,0,B,1,1,15
61,3B:5B,3,B,5,B,1,1,15
62,3B:5B,3,B,5,B,1,1,15
63,4B:14B,4,B,14,B,1,1,15
64,5B:12B,5,B,12,B,1,1,15
65,14B:6B,14,B,6,B,1,1,15
66,3B:1B,3,B,1,B,1,1,15
67,6B:11B,6,B,11,B,1,1,15
68,7B:5B,7,B,5,B,1,1,15
69,3B:1B,3,B,1,B,1,1,15
70,11B:10B,11,B,10,B,1,1,15
71,0B:0B,0,B,0,B,1,1,15
72,14B:3B,14,B,3,B,1,1,15
73,12B:9A,12,B,9,A,1,0,15
