step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,16B:5A,16,B,5,A,11,10,20
1,17B:0A,17,B,0,A,10,9,20
2,3A:10A,3,A,10,A,9,9,20
3,14B:13B,14,B,13,B,9,9,20
4,15B:7A,15,B,7,A,9,8,20
5,4A:3A,4,A,3,A,8,8,20
6,6A:1A,6,A,1,A,8,8,20
7,16B:7B,16,B,7,B,8,8,20
8,3A:14B,3,A,14,B,8,9,20
9,6A:7B,6,A,7,B,9,10,20
10,4A:6A,4,A,6,A,10,10,20
11,7A:8A,7,A,8,A,10,10,20
12,16B:8A,16,B,8,A,10,9,20
13,6A:16B,6,A,16,B,9,10,20
14,7A:17B,7,A,17,B,10,11,20
15,6A:0B,6,A,0,B,11,12,20
16,1A:8B,1,A,8,B,12,13,20
17,3A:8A,3,A,8,A,13,13,20
18,0A:19B,0,A,19,B,13,14,20
19,8A:10A,8,A,10,A,14,14,20
20,8A:16A,8,A,16,A,14,14,20
21,2A:18B,2,A,18,B,14,15,20
22,3A:1A,3,A,1,A,15,15,20
23,14A:0A,14,A,0,A,15,15,20
24,9A:17A,9,A,17,A,15,15,20
25,13B:6A,13,B,6,A,15,14,20
26,7A:2A,7,A,2,A,14,14,20
27,19A:10A,19,A,10,A,14,14,20
28,12B:3A,12,B,3,A,14,13,20
29,14A:9A,14,A,9,A,13,13,20
30,9A:13B,9,A,13,B,13,14,20
31,6B:9A,6,B,9,A,14,13,20
32,11B:6B,11,B,6,B,13,13,20
33,8A:12B,8,A,12,B,13,14,20
34,13A:5B,13,A,5,B,14,15,20
35,12A:9B,12,A,9,B,15,16,20
36,8A:0A,8,A,0,A,16,16,20
37,6B:6B,6,B,6,B,16,16,20
38,8A:18A,8,A,18,A,16,16,20
39,12A:10A,12,A,10,A,16,16,20
40,9A:14A,9,A,14,A,16,16,20
41,13A:16A,13,A,16,A,16,16,20
42,9A:5A,9,A,5,A,16,16,20
43,13A:9A,13,A,9,A,16,16,20
44,10A:19A,10,A,19,A,16,16,20
45,6B:7A,6,B,7,A,16,15,20
46,13A:7B,13,A,7,B,15,16,20
47,16A:4A,16,A,4,A,16,16,20
48,0A:7A,0,A,7,A,16,16,20
49,19A:19A,19,A,19,A,16,16,20
50,17A:2A,17,A,2,A,16,16,20
51,9A:18A,9,A,18,A,16,16,20
52,3B:12A,3,B,12,A,16,15,20
53,9A:7A,9,A,7,A,15,15,20
