step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,11B:10B,11,B,10,B,7,7,15
1,14B:7B,14,B,7,B,7,7,15
2,14B:2A,14,B,2,A,7,6,15
3,6A:9B,6,A,9,B,6,7,15
4,4A:1A,4,A,1,A,7,7,15
5,12B:7B,12,B,7,B,7,7,15
6,1A:14B,1,A,14,B,7,8,15
7,6A:11B,6,A,11,B,8,9,15
8,1A:13B,1,A,13,B,9,10,15
9,9A:2B,9,A,2,B,10,11,15
10,1A:12B,1,A,12,B,11,12,15
11,14A:5A,14,A,5,A,12,12,15
12,9A:6A,9,A,6,A,12,12,15
13,9A:13A,9,A,13,A,12,12,15
14,4A:10B,4,A,10,B,12,13,15
15,12A:6A,12,A,6,A,13,13,15
16,14A:10A,14,A,10,A,13,13,15
17,10A:12A,10,A,12,A,13,13,15
18,7B:8B,7,B,8,B,13,13,15
19,0A:1A,0,A,1,A,13,13,15
20,3A:10A,3,A,10,A,13,13,15
21,13A:3A,13,A,3,A,13,13,15
22,11A:6A,11,A,6,A,13,13,15
23,14A:12A,14,A,12,A,13,13,15
24,9A:13A,9,A,13,A,13,13,15
25,1A:2A,1,A,2,A,13,13,15
26,10A:14A,10,A,14,A,13,13,15
27,0A:5A,0,A,5,A,13,13,15
28,12A:4A,12,A,4,A,13,13,15
29,5A:6A,5,A,6,A,13,13,15
30,2A:8B,2,A,8,B,13,14,15
31,6A:10A,6,A,10,A,14,14,15
32,11A:2A,11,A,2,A,14,14,15
33,2A:9A,2,A,9,A,14,14,15
34,13A:9A,13,A,9,A,14,14,15
35,10A:7B,10,A,7,B,14,15,15
