step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,16B:13B,16,B,13,B,1,1,20
1,2B:8B,2,B,8,B,1,1,20
2,14B:12B,14,B,12,B,1,1,20
3,7B:12B,7,B,12,B,1,1,20
4,1B:17B,1,B,17,B,1,1,20
5,4B:17B,4,B,17,B,1,1,20
6,5B:12B,5,B,12,B,1,1,20
7,10B:17B,10,B,17,B,1,1,20
8,5B:19B,5,B,19,B,1,1,20
9,13B:3B,13,B,3,B,1,1,20
10,2B:3B,2,B,3,B,1,1,20
11,8B:10B,8,B,10,B,1,1,20
12,11B:11B,11,B,11,B,1,1,20
13,15B:6B,15,B,6,B,1,1,20
14,12B:12B,12,B,12,B,1,1,20
15,10B:1B,10,B,1,B,1,1,20
16,1B:10B,1,B,10,B,1,1,20
17,16B:16B,16,B,16,B,1,1,20
18,9B:19B,9,B,19,B,1,1,20
19,17B:4B,17,B,4,B,1,1,20
20,6B:19B,6,B,19,B,1,1,20
21,6B:12B,6,B,12,B,1,1,20
22,19B:9B,19,B,9,B,1,1,20
23,11B:16B,11,B,16,B,1,1,20
24,16B:17B,16,B,17,B,1,1,20
25,9B:18B,9,B,18,B,1,1,20
26,6B:0A,6,B,0,A,1,0,20
