step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:10A,0,A,10,A,15,15,20
1,14A:16B,14,A,16,B,15,16,20
2,8A:19B,8,A,19,B,16,17,20
3,17B:4A,17,B,4,A,17,16,20
4,6A:19A,6,A,19,A,16,16,20
5,6A:12A,6,A,12,A,16,16,20
6,19A:9A,19,A,9,A,16,16,20
7,11A:16A,11,A,16,A,16,16,20
8,16A:17B,16,A,17,B,16,17,20
9,9A:18B,9,A,18,B,17,18,20
10,6A:0A,6,A,0,A,18,18,20
11,7A:3A,7,A,3,A,18,18,20
12,19A:18A,19,A,18,A,18,18,20
13,6A:0A,6,A,0,A,18,18,20
14,11A:8A,11,A,8,A,18,18,20
15,19A:18A,19,A,18,A,18,18,20
16,11A:1A,11,A,1,A,18,18,20
17,11A:5A,11,A,5,A,18,18,20
18,10A:19A,10,A,19,A,18,18,20
19,15B:12A,15,B,12,A,18,17,20
20,2A:7A,2,A,7,A,17,17,20
21,0A:3A,0,A,3,A,17,17,20
22,3A:14A,3,A,14,A,17,17,20
23,6A:4B,6,A,4,B,17,18,20
24,7A:6A,7,A,6,A,18,18,20
25,7A:19A,7,A,19,A,18,18,20
26,18A:1A,18,A,1,A,18,18,20
27,13A:16A,13,A,16,A,18,18,20
28,4A:10A,4,A,10,A,18,18,20
29,19A:15B,19,A,15,B,18,19,20
30,10A:10A,10,A,10,A,19,19,20
31,19A:14A,19,A,14,A,19,19,20
32,18A:10A,18,A,10,A,19,19,20
33,10A:8A,10,A,8,A,19,19,20
34,11A:6A,11,A,6,A,19,19,20
35,19A:8A,19,A,8,A,19,19,20
36,10A:7A,10,A,7,A,19,19,20
37,18A:9A,18,A,9,A,19,19,20
38,15A:6A,15,A,6,A,19,19,20
39,13A:15A,13,A,15,A,19,19,20
40,6A:11A,6,A,11,A,19,19,20
41,11A:8A,11,A,8,A,19,19,20
42,5A:18A,5,A,18,A,19,19,20
43,13A:12B,13,A,12,B,19,20,20
