step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,2A:5A,2,A,5,A,13,13,20
1,9A:10A,9,A,10,A,13,13,20
2,17B:16B,17,B,16,B,13,13,20
3,9A:5A,9,A,5,A,13,13,20
4,3A:13B,3,A,13,B,13,14,20
5,13A:3A,13,A,3,A,14,14,20
6,18B:14B,18,B,14,B,14,14,20
7,6A:17B,6,A,17,B,14,15,20
8,16B:6A,16,B,6,A,15,14,20
9,15B:7A,15,B,7,A,14,13,20
10,4A:16B,4,A,16,B,13,14,20
11,6B:16A,6,B,16,A,14,13,20
12,9A:9A,9,A,9,A,13,13,20
13,18B:6B,18,B,6,B,13,13,20
14,11A:4A,11,A,4,A,13,13,20
15,6B:6B,6,B,6,B,13,13,20
16,15B:5A,15,B,5,A,13,12,20
17,17A:19B,17,A,19,B,12,13,20
18,13A:10A,13,A,10,A,13,13,20
19,19A:15B,19,A,15,B,13,14,20
20,13A:13A,13,A,13,A,14,14,20
21,15A:8A,15,A,8,A,14,14,20
22,4A:8A,4,A,8,A,14,14,20
23,9A:9A,9,A,9,A,14,14,20
24,7B:9A,7,B,9,A,14,13,20
25,6B:11A,6,B,11,A,13,12,20
26,16B:10A,16,B,10,A,12,11,20
27,8A:13A,8,A,13,A,11,11,20
28,11B:13A,11,B,13,A,11,10,20
29,0A:12A,0,A,12,A,10,10,20
30,1A:13B,1,A,13,B,10,11,20
31,7B:4A,7,B,4,A,11,10,20
32,19A:8A,19,A,8,A,10,10,20
33,0A:6B,0,A,6,B,10,11,20
34,4B:8A,4,B,8,A,11,10,20
35,5B:11B,5,B,11,B,10,10,20
36,0A:13A,0,A,13,A,10,10,20
37,15A:10B,15,A,10,B,10,11,20
38,11B:6A,11,B,6,A,11,10,20
39,15A:19A,15,A,19,A,10,10,20
40,10A:8B,10,A,8,B,10,11,20
41,2A:7B,2,A,7,B,11,12,20
42,3A:15A,3,A,15,A,12,12,20
43,18B:18B,18,B,18,B,12,12,20
44,9B:1A,9,B,1,A,12,11,20
45,15A:12A,15,A,12,A,11,11,20
46,13A:15A,13,A,15,A,11,11,20
47,4B:19A,4,B,19,A,11,10,20
48,11B:1B,11,B,1,B,10,10,20
49,2A:10A,2,A,10,A,10,10,20
50,5B:11B,5,B,11,B,10,10,20
51,8A:9B,8,A,9,B,10,11,20
52,2A:4B,2,A,4,B,11,12,20
53,17A:2A,17,A,2,A,12,12,20
54,6B:13A,6,B,13,A,12,11,20
55,16B:4A,16,B,4,A,11,10,20
56,11B:18B,11,B,18,B,10,10,20
57,3A:2A,3,A,2,A,10,10,20
58,8A:10A,8,A,10,A,10,10,20
59,11B:8A,11,B,8,A,10,9,20
60,11B:9A,11,B,9,A,9,8,20
61,13B:4B,13,B,4,B,8,8,20
62,15A:2A,15,A,2,A,8,8,20
63,17A:10A,17,A,10,A,8,8,20
64,19B:11B,19,B,11,B,8,8,20
65,18B:14B,18,B,14,B,8,8,20
66,14B:6B,14,B,6,B,8,8,20
67,3A:14B,3,A,14,B,8,9,20
68,4B:11B,4,B,11,B,9,9,20
69,6B:8B,6,B,8,B,9,9,20
70,5B:0A,5,B,0,A,9,8,20
71,2A:13B,2,A,13,B,8,9,20
72,8B:15A,8,B,15,A,9,8,20
73,15B:16B,15,B,16,B,8,8,20
74,1B:16B,1,B,16,B,8,8,20
75,7A:18B,7,A,18,B,8,9,20
76,8B:1B,8,B,1,B,9,9,20
77,19B:10A,19,B,10,A,9,8,20
78,15B:15B,15,B,15,B,8,8,20
79,5B:10B,5,B,10,B,8,8,20
80,12A:2A,12,A,2,A,8,8,20
81,11B:17A,11,B,17,A,8,7,20
82,15B:17B,15,B,17,B,7,7,20
83,3A:16B,3,A,16,B,7,8,20
84,16A:2A,16,A,2,A,8,8,20
85,11B:14A,11,B,14,A,8,7,20
86,12A:6B,12,A,6,B,7,8,20
87,15B:13A,15,B,13,A,8,7,20
88,16A:14B,16,A,14,B,7,8,20
89,9B:4B,9,B,4,B,8,8,20
90,13B:2A,13,B,2,A,8,7,20
91,3A:18A,3,A,18,A,7,7,20
92,6A:16A,6,A,16,A,7,7,20
93,15B:13B,15,B,13,B,7,7,20
94,17B:12A,17,B,12,A,7,6,20
95,11B:0B,11,B,0,B,6,6,20
96,12B:12B,12,B,12,B,6,6,20
97,0B:7A,0,B,7,A,6,5,20
98,6A:4B,6,A,4,B,5,6,20
99,5B:7B,5,B,7,B,6,6,20
100,11B:10B,11,B,10,B,6,6,20
101,10B:6A,10,B,6,A,6,5,20
102,15B:18A,15,B,18,A,5,4,20
103,18B:18B,18,B,18,B,4,4,20
104,3A:4A,3,A,4,A,4,4,20
105,4A:5B,4,A,5,B,4,5,20
106,2B:17B,2,B,17,B,5,5,20
107,12B:1B,12,B,1,B,5,5,20
108,15B:17B,15,B,17,B,5,5,20
109,6B:2B,6,B,2,B,5,5,20
110,6B:10B,6,B,10,B,5,5,20
111,18B:6B,18,B,6,B,5,5,20
112,4A:5A,4,A,5,A,5,5,20
113,8B:8B,8,B,8,B,5,5,20
114,4A:6B,4,A,6,B,5,6,20
115,15B:0B,15,B,0,B,6,6,20
116,2B:14A,2,B,14,A,6,5,20
117,2B:12B,2,B,12,B,5,5,20
118,0B:6A,0,B,6,A,5,4,20
119,7B:14B,7,B,14,B,4,4,20
120,8B:6B,8,B,6,B,4,4,20
121,4A:12B,4,A,12,B,4,5,20
122,11B:3A,11,B,3,A,5,4,20
123,1B:5A,1,B,5,A,4,3,20
124,10B:18B,10,B,18,B,3,3,20
125,14B:3B,14,B,3,B,3,3,20
126,3B:6B,3,B,6,B,3,3,20
127,2B:15B,2,B,15,B,3,3,20
128,14B:11B,14,B,11,B,3,3,20
129,14B:10B,14,B,10,B,3,3,20
130,8B:6B,8,B,6,B,3,3,20
131,19B:16A,19,B,16,A,3,2,20
132,7B:8B,7,B,8,B,2,2,20
133,10B:14B,10,B,14,B,2,2,20
134,0B:12A,0,B,12,A,2,1,20
135,16B:12B,16,B,12,B,1,1,20
136,19B:3B,19,B,3,B,1,1,20
137,7B:9B,7,B,9,B,1,1,20
138,16B:13B,16,B,13,B,1,1,20
139,18B:9B,18,B,9,B,1,1,20
140,4A:2B,4,A,2,B,1,2,20
141,13B:12B,13,B,12,B,2,2,20
142,17B:0B,17,B,0,B,2,2,20
143,19B:8B,19,B,8,B,2,2,20
144,14B:10B,14,B,10,B,2,2,20
145,0B:7B,0,B,7,B,2,2,20
146,3B:0B,3,B,0,B,2,2,20
147,2A:4A,2,A,4,A,2,2,20
148,2A:15B,2,A,15,B,2,3,20
149,15A:1B,15,A,1,B,3,4,20
150,11B:6B,11,B,6,B,4,4,20
151,17B:9B,17,B,9,B,4,4,20
152,7B:13B,7,B,13,B,4,4,20
153,16B:13B,16,B,13,B,4,4,20
154,3B:16B,3,B,16,B,4,4,20
155,19B:5B,19,B,5,B,4,4,20
156,7B:3B,7,B,3,B,4,4,20
157,15A:0B,15,A,0,B,4,5,20
158,9B:9B,9,B,9,B,5,5,20
159,8B:11B,8,B,11,B,5,5,20
