step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,14B:6A,14,B,6,A,9,8,15
1,3A:11B,3,A,11,B,8,9,15
2,13B:14B,13,B,14,B,9,9,15
3,9B:2A,9,B,2,A,9,8,15
4,13B:14B,13,B,14,B,8,8,15
5,4A:10B,4,A,10,B,8,9,15
6,5A:1A,5,A,1,A,9,9,15
7,5A:14B,5,A,14,B,9,10,15
8,9B:0A,9,B,0,A,10,9,15
9,5A:4A,5,A,4,A,9,9,15
10,10A:12B,10,A,12,B,9,10,15
11,3A:10A,3,A,10,A,10,10,15
12,1A:1A,1,A,1,A,10,10,15
13,0B:7A,0,B,7,A,10,9,15
14,1A:9B,1,A,9,B,9,10,15
15,3A:10A,3,A,10,A,10,10,15
16,6B:0B,6,B,0,B,10,10,15
17,10A:13B,10,A,13,B,10,11,15
18,1A:13A,1,A,13,A,11,11,15
19,6B:2B,6,B,2,B,11,11,15
20,7B:3A,7,B,3,A,11,10,15
21,5A:11A,5,A,11,A,10,10,15
22,12A:1A,12,A,1,A,10,10,15
23,4A:14A,4,A,14,A,10,10,15
24,4A:6B,4,A,6,B,10,11,15
25,11A:12A,11,A,12,A,11,11,15
26,13A:10A,13,A,10,A,11,11,15
27,14A:2B,14,A,2,B,11,12,15
28,1A:9A,1,A,9,A,12,12,15
29,0B:10A,0,B,10,A,12,11,15
30,2A:5A,2,A,5,A,11,11,15
31,10B:10B,10,B,10,B,11,11,15
32,11A:14A,11,A,14,A,11,11,15
33,6A:10B,6,A,10,B,11,12,15
34,6A:3B,6,A,3,B,12,13,15
35,1A:1A,1,A,1,A,13,13,15
36,2A:1A,2,A,1,A,13,13,15
37,8A:6A,8,A,6,A,13,13,15
38,5A:6A,5,A,6,A,13,13,15
39,4A:2A,4,A,2,A,13,13,15
40,3A:10A,3,A,10,A,13,13,15
41,1A:8A,1,A,8,A,13,13,15
42,9A:11A,9,A,11,A,13,13,15
43,9A:12A,9,A,12,A,13,13,15
44,14A:0B,14,A,0,B,13,14,15
45,12A:10A,12,A,10,A,14,14,15
46,13A:3A,13,A,3,A,14,14,15
47,7B:8A,7,B,8,A,14,13,15
48,2A:6A,2,A,6,A,13,13,15
49,4A:0A,4,A,0,A,13,13,15
50,11A:12A,11,A,12,A,13,13,15
51,14A:7B,14,A,7,B,13,14,15
52,5A:3A,5,A,3,A,14,14,15
53,7A:9A,7,A,9,A,14,14,15
54,1A:14A,1,A,14,A,14,14,15
55,14A:5A,14,A,5,A,14,14,15
56,14A:2A,14,A,2,A,14,14,15
57,5A:13A,5,A,13,A,14,14,15
58,8B:5A,8,B,5,A,14,13,15
59,8B:2A,8,B,2,A,13,12,15
60,11A:12A,11,A,12,A,12,12,15
61,1A:9A,1,A,9,A,12,12,15
62,1A:4A,1,A,4,A,12,12,15
63,3A:14A,3,A,14,A,12,12,15
64,0A:12A,0,A,12,A,12,12,15
65,5B:4A,5,B,4,A,12,11,15
66,9A:8B,9,A,8,B,11,12,15
67,11A:6A,11,A,6,A,12,12,15
68,10A:1A,10,A,1,A,12,12,15
69,9A:8A,9,A,8,A,12,12,15
70,9A:4B,9,A,4,B,12,13,15
71,1A:1A,1,A,1,A,13,13,15
72,7A:3A,7,A,3,A,13,13,15
73,14A:2B,14,A,2,B,13,14,15
74,8A:6A,8,A,6,A,14,14,15
75,8A:12A,8,A,12,A,14,14,15
76,12A:10A,12,A,10,A,14,14,15
77,9A:4A,9,A,4,A,14,14,15
78,10A:11A,10,A,11,A,14,14,15
79,14A:3A,14,A,3,A,14,14,15
80,0A:1A,0,A,1,A,14,14,15
81,13A:1A,13,A,1,A,14,14,15
82,6A:9A,6,A,9,A,14,14,15
83,0A:10A,0,A,10,A,14,14,15
84,11A:11A,11,A,11,A,14,14,15
85,2A:0A,2,A,0,A,14,14,15
86,10A:11A,10,A,11,A,14,14,15
87,0A:7A,0,A,7,A,14,14,15
88,14A:8A,14,A,8,A,14,14,15
89,7A:13A,7,A,13,A,14,14,15
90,10A:2A,10,A,2,A,14,14,15
91,5B:11A,5,B,11,A,14,13,15
92,11B:4A,11,B,4,A,13,12,15
93,10A:1A,10,A,1,A,12,12,15
94,11B:0A,11,B,0,A,12,11,15
95,5B:6A,5,B,6,A,11,10,15
96,4B:1A,4,B,1,A,10,9,15
97,3A:9A,3,A,9,A,9,9,15
98,9A:7A,9,A,7,A,9,9,15
99,6B:5B,6,B,5,B,9,9,15
100,0B:13A,0,B,13,A,9,8,15
101,8A:5B,8,A,5,B,8,9,15
102,2A:12A,2,A,12,A,9,9,15
103,1B:9A,1,B,9,A,9,8,15
104,10A:1B,10,A,1,B,8,9,15
105,3A:8A,3,A,8,A,9,9,15
106,0B:13B,0,B,13,B,9,9,15
107,12A:3A,12,A,3,A,9,9,15
108,0B:5A,0,B,5,A,9,8,15
109,5B:2A,5,B,2,A,8,7,15
110,2B:13B,2,B,13,B,7,7,15
111,0B:12A,0,B,12,A,7,6,15
112,13B:11B,13,B,11,B,6,6,15
113,9B:3A,9,B,3,A,6,5,15
114,4B:6B,4,B,6,B,5,5,15
115,13B:5B,13,B,5,B,5,5,15
116,4B:1A,4,B,1,A,5,4,15
117,8A:1B,8,A,1,B,4,5,15
118,7A:14A,7,A,14,A,5,5,15
119,0B:3B,0,B,3,B,5,5,15
120,12B:0B,12,B,0,B,5,5,15
121,14A:1A,14,A,1,A,5,5,15
122,13B:13B,13,B,13,B,5,5,15
123,4B:13B,4,B,13,B,5,5,15
124,4B:1A,4,B,1,A,5,4,15
125,8A:0B,8,A,0,B,4,5,15
126,5B:4B,5,B,4,B,5,5,15
127,8A:4B,8,A,4,B,5,6,15
128,11B:3B,11,B,3,B,6,6,15
129,6B:9B,6,B,9,B,6,6,15
130,14A:12B,14,A,12,B,6,7,15
131,11B:11B,11,B,11,B,7,7,15
132,13B:12A,13,B,12,A,7,6,15
133,11B:2B,11,B,2,B,6,6,15
134,0A:6B,0,A,6,B,6,7,15
135,0A:8A,0,A,8,A,7,7,15
136,5B:13B,5,B,13,B,7,7,15
137,10A:0A,10,A,0,A,7,7,15
138,14A:0A,14,A,0,A,7,7,15
139,11B:6A,11,B,6,A,7,6,15
140,12B:11B,12,B,11,B,6,6,15
141,4A:3B,4,A,3,B,6,7,15
142,7A:3A,7,A,3,A,7,7,15
143,6B:0A,6,B,0,A,7,6,15
144,14A:2B,14,A,2,B,6,7,15
145,10A:1B,10,A,1,B,7,8,15
146,0B:3A,0,B,3,A,8,7,15
147,13B:8A,13,B,8,A,7,6,15
148,6B:14A,6,B,14,A,6,5,15
149,5B:11B,5,B,11,B,5,5,15
150,1A:1A,1,A,1,A,5,5,15
151,7A:10A,7,A,10,A,5,5,15
152,12B:1A,12,B,1,A,5,4,15
153,8B:0B,8,B,0,B,4,4,15
154,6B:2A,6,B,2,A,4,3,15
155,3B:4A,3,B,4,A,3,2,15
156,12B:14B,12,B,14,B,2,2,15
157,12B:11B,12,B,11,B,2,2,15
158,12B:5B,12,B,5,B,2,2,15
159,4B:4B,4,B,4,B,2,2,15
160,3B:3B,3,B,3,B,2,2,15
161,2B:12B,2,B,12,B,2,2,15
162,8B:2B,8,B,2,B,2,2,15
163,1B:7A,1,B,7,A,2,1,15
164,6B:6B,6,B,6,B,1,1,15
165,1B:5B,1,B,5,B,1,1,15
166,14B:3B,14,B,3,B,1,1,15
167,6B:7B,6,B,7,B,1,1,15
168,3B:1B,3,B,1,B,1,1,15
169,1B:12B,1,B,12,B,1,1,15
170,10A:13B,10,A,13,B,1,2,15
171,10A:9B,10,A,9,B,2,3,15
172,0B:13A,0,B,13,A,3,2,15
173,12B:2B,12,B,2,B,2,2,15
174,1B:3B,1,B,3,B,2,2,15
175,14B:6B,14,B,6,B,2,2,15
176,7B:10A,7,B,10,A,2,1,15
177,4B:13B,4,B,13,B,1,1,15
178,14B:0B,14,B,0,B,1,1,15
179,14B:13B,14,B,13,B,1,1,15
180,6B:11B,6,B,11,B,1,1,15
181,8B:1B,8,B,1,B,1,1,15
182,6B:12B,6,B,12,B,1,1,15
183,11B:1B,11,B,1,B,1,1,15
184,0B:13B,0,B,13,B,1,1,15
185,11B:3B,11,B,3,B,1,1,15
186,1B:13B,1,B,13,B,1,1,15
187,6B:10B,6,B,10,B,1,1,15
188,9A:10B,9,A,10,B,1,2,15
189,1B:9A,1,B,9,A,2,1,15
190,3B:13B,3,B,13,B,1,1,15
191,1B:1B,1,B,1,B,1,1,15
192,2B:10A,2,B,10,A,1,0,15
