step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:9B,1,A,9,B,9,10,15
1,6A:7A,6,A,7,A,10,10,15
2,7A:12B,7,A,12,B,10,11,15
3,10B:0A,10,B,0,A,11,10,15
4,6A:12A,6,A,12,A,10,10,15
5,7A:3A,7,A,3,A,10,10,15
6,4A:7A,4,A,7,A,10,10,15
7,7A:0B,7,A,0,B,10,11,15
8,6A:12A,6,A,12,A,11,11,15
9,12A:5A,12,A,5,A,11,11,15
10,14B:1A,14,B,1,A,11,10,15
11,7A:2A,7,A,2,A,10,10,15
12,0A:11B,0,A,11,B,10,11,15
13,6A:7A,6,A,7,A,11,11,15
14,7A:9A,7,A,9,A,11,11,15
15,2A:5A,2,A,5,A,11,11,15
16,13B:6A,13,B,6,A,11,10,15
17,5A:5A,5,A,5,A,10,10,15
18,9A:0A,9,A,0,A,10,10,15
19,11A:10B,11,A,10,B,10,11,15
20,4A:5A,4,A,5,A,11,11,15
21,1B:10A,1,B,10,A,11,10,15
22,5A:4A,5,A,4,A,10,10,15
23,10B:10B,10,B,10,B,10,10,15
24,14B:9A,14,B,9,A,10,9,15
25,12A:5A,12,A,5,A,9,9,15
26,1B:10B,1,B,10,B,9,9,15
27,2A:5A,2,A,5,A,9,9,15
28,4A:10B,4,A,10,B,9,10,15
29,10A:6B,10,A,6,B,10,11,15
30,2A:11A,2,A,11,A,11,11,15
31,13B:4A,13,B,4,A,11,10,15
32,8A:10A,8,A,10,A,10,10,15
33,11A:13B,11,A,13,B,10,11,15
34,2A:11A,2,A,11,A,11,11,15
35,12A:11A,12,A,11,A,11,11,15
36,14B:14B,14,B,14,B,11,11,15
37,7A:10A,7,A,10,A,11,11,15
38,10A:8A,10,A,8,A,11,11,15
39,5A:5A,5,A,5,A,11,11,15
40,4B:3A,4,B,3,A,11,10,15
41,5A:12A,5,A,12,A,10,10,15
42,7A:3B,7,A,3,B,10,11,15
43,14B:2A,14,B,2,A,11,10,15
44,1B:13A,1,B,13,A,10,9,15
45,11A:8A,11,A,8,A,9,9,15
46,11A:13B,11,A,13,B,9,10,15
47,11A:8A,11,A,8,A,10,10,15
48,0A:5A,0,A,5,A,10,10,15
49,13A:9B,13,A,9,B,10,11,15
50,2B:6A,2,B,6,A,11,10,15
51,2B:2B,2,B,2,B,10,10,15
52,12A:12A,12,A,12,A,10,10,15
53,9A:14B,9,A,14,B,10,11,15
54,2B:7A,2,B,7,A,11,10,15
55,0A:5A,0,A,5,A,10,10,15
56,10A:3A,10,A,3,A,10,10,15
57,14A:9A,14,A,9,A,10,10,15
58,4B:11A,4,B,11,A,10,9,15
59,12A:3A,12,A,3,A,9,9,15
60,8A:4B,8,A,4,B,9,10,15
61,14A:12A,14,A,12,A,10,10,15
62,7B:13A,7,B,13,A,10,9,15
63,3A:10A,3,A,10,A,9,9,15
64,14A:7B,14,A,7,B,9,10,15
65,7A:4A,7,A,4,A,10,10,15
66,11B:8A,11,B,8,A,10,9,15
67,7A:2B,7,A,2,B,9,10,15
68,12A:12A,12,A,12,A,10,10,15
69,9A:13B,9,A,13,B,10,11,15
70,3A:10A,3,A,10,A,11,11,15
71,7A:5A,7,A,5,A,11,11,15
72,8B:1B,8,B,1,B,11,11,15
73,10A:8B,10,A,8,B,11,12,15
74,12A:4A,12,A,4,A,12,12,15
75,1B:2A,1,B,2,A,12,11,15
76,4A:14A,4,A,14,A,11,11,15
77,8A:13A,8,A,13,A,11,11,15
78,6B:14A,6,B,14,A,11,10,15
79,3A:7A,3,A,7,A,10,10,15
80,13A:14B,13,A,14,B,10,11,15
81,0A:0A,0,A,0,A,11,11,15
82,6B:5A,6,B,5,A,11,10,15
83,3A:1B,3,A,1,B,10,11,15
84,5B:0A,5,B,0,A,11,10,15
85,4A:1A,4,A,1,A,10,10,15
86,12A:10A,12,A,10,A,10,10,15
87,5B:2B,5,B,2,B,10,10,15
88,2B:4A,2,B,4,A,10,9,15
89,13A:7A,13,A,7,A,9,9,15
90,10A:2B,10,A,2,B,9,10,15
91,11B:7A,11,B,7,A,10,9,15
92,7B:0B,7,B,0,B,9,9,15
93,13A:0B,13,A,0,B,9,10,15
94,3A:13A,3,A,13,A,10,10,15
95,1A:11B,1,A,11,B,10,11,15
96,9A:6B,9,A,6,B,11,12,15
97,1A:4B,1,A,4,B,12,13,15
98,3A:1A,3,A,1,A,13,13,15
99,0A:6A,0,A,6,A,13,13,15
100,9A:9A,9,A,9,A,13,13,15
101,6A:1A,6,A,1,A,13,13,15
102,12A:7B,12,A,7,B,13,14,15
103,9A:0A,9,A,0,A,14,14,15
104,9A:9A,9,A,9,A,14,14,15
105,3A:2A,3,A,2,A,14,14,15
106,4A:0A,4,A,0,A,14,14,15
107,9A:3A,9,A,3,A,14,14,15
108,8A:2A,8,A,2,A,14,14,15
109,10A:1A,10,A,1,A,14,14,15
110,8A:5B,8,A,5,B,14,15,15
