step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12B:15B,12,B,15,B,1,1,20
1,19B:15B,19,B,15,B,1,1,20
2,6B:10B,6,B,10,B,1,1,20
3,6B:3B,6,B,3,B,1,1,20
4,17B:10B,17,B,10,B,1,1,20
5,8B:15B,8,B,15,B,1,1,20
6,5B:12B,5,B,12,B,1,1,20
7,16B:17B,16,B,17,B,1,1,20
8,0A:2B,0,A,2,B,1,2,20
9,6B:10B,6,B,10,B,2,2,20
10,2A:12B,2,A,12,B,2,3,20
11,17B:0A,17,B,0,A,3,2,20
12,13B:17B,13,B,17,B,2,2,20
13,9B:1B,9,B,1,B,2,2,20
14,3B:11B,3,B,11,B,2,2,20
15,12A:15B,12,A,15,B,2,3,20
16,12A:1B,12,A,1,B,3,4,20
17,4B:17B,4,B,17,B,4,4,20
18,2A:9B,2,A,9,B,4,5,20
19,8B:15A,8,B,15,A,5,4,20
20,2A:19B,2,A,19,B,4,5,20
21,15B:5B,15,B,5,B,5,5,20
22,6B:0B,6,B,0,B,5,5,20
23,11B:2A,11,B,2,A,5,4,20
24,4B:3B,4,B,3,B,4,4,20
25,9A:3B,9,A,3,B,4,5,20
26,12A:4B,12,A,4,B,5,6,20
27,9A:9A,9,A,9,A,6,6,20
28,10B:8B,10,B,8,B,6,6,20
29,8B:15B,8,B,15,B,6,6,20
30,19A:7B,19,A,7,B,6,7,20
31,9A:4A,9,A,4,A,7,7,20
32,7A:19A,7,A,19,A,7,7,20
33,10B:4A,10,B,4,A,7,6,20
34,17B:8B,17,B,8,B,6,6,20
35,15B:13B,15,B,13,B,6,6,20
36,6B:16B,6,B,16,B,6,6,20
37,5B:0B,5,B,0,B,6,6,20
38,5B:9A,5,B,9,A,6,5,20
39,16B:18B,16,B,18,B,5,5,20
40,19A:15B,19,A,15,B,5,6,20
41,17B:14B,17,B,14,B,6,6,20
42,10B:11B,10,B,11,B,6,6,20
43,6B:17B,6,B,17,B,6,6,20
44,7A:10B,7,A,10,B,6,7,20
45,17B:7A,17,B,7,A,7,6,20
46,11B:7B,11,B,7,B,6,6,20
47,17B:13B,17,B,13,B,6,6,20
48,0B:15A,0,B,15,A,6,5,20
49,14B:12A,14,B,12,A,5,4,20
50,7B:4B,7,B,4,B,4,4,20
51,9B:1A,9,B,1,A,4,3,20
52,2B:18B,2,B,18,B,3,3,20
53,6B:3A,6,B,3,A,3,2,20
54,17B:14B,17,B,14,B,2,2,20
55,1B:14B,1,B,14,B,2,2,20
56,0B:4B,0,B,4,B,2,2,20
57,8B:4B,8,B,4,B,2,2,20
58,1B:8B,1,B,8,B,2,2,20
59,6B:12B,6,B,12,B,2,2,20
60,12B:10A,12,B,10,A,2,1,20
61,17B:17B,17,B,17,B,1,1,20
62,7B:10B,7,B,10,B,1,1,20
63,12B:15B,12,B,15,B,1,1,20
