step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,8B:5B,8,B,5,B,1,1,20
1,12B:13B,12,B,13,B,1,1,20
2,3B:3B,3,B,3,B,1,1,20
3,6B:6B,6,B,6,B,1,1,20
4,8B:17B,8,B,17,B,1,1,20
5,14B:17B,14,B,17,B,1,1,20
6,5B:9B,5,B,9,B,1,1,20
7,5B:3B,5,B,3,B,1,1,20
8,0A:18B,0,A,18,B,1,2,20
9,10B:15B,10,B,15,B,2,2,20
10,3B:11B,3,B,11,B,2,2,20
11,0A:2B,0,A,2,B,2,3,20
12,5B:19B,5,B,19,B,3,3,20
13,9B:3B,9,B,3,B,3,3,20
14,0A:5B,0,A,5,B,3,4,20
15,12B:2A,12,B,2,A,4,3,20
16,9B:3B,9,B,3,B,3,3,20
17,6B:12B,6,B,12,B,3,3,20
18,9B:8B,9,B,8,B,3,3,20
19,1B:17B,1,B,17,B,3,3,20
20,7B:11B,7,B,11,B,3,3,20
21,17B:11B,17,B,11,B,3,3,20
22,3B:1B,3,B,1,B,3,3,20
23,5A:14B,5,A,14,B,3,4,20
24,5A:8B,5,A,8,B,4,5,20
25,11B:4B,11,B,4,B,5,5,20
26,15B:3B,15,B,3,B,5,5,20
27,1B:11B,1,B,11,B,5,5,20
28,16B:13B,16,B,13,B,5,5,20
29,19B:18A,19,B,18,A,5,4,20
30,4B:1B,4,B,1,B,4,4,20
31,16B:16B,16,B,16,B,4,4,20
32,8A:17B,8,A,17,B,4,5,20
33,13B:15B,13,B,15,B,5,5,20
34,11B:7B,11,B,7,B,5,5,20
35,9B:2B,9,B,2,B,5,5,20
36,7B:1B,7,B,1,B,5,5,20
37,10B:16B,10,B,16,B,5,5,20
38,16B:19B,16,B,19,B,5,5,20
39,2B:14A,2,B,14,A,5,4,20
40,3B:5A,3,B,5,A,4,3,20
41,19B:6B,19,B,6,B,3,3,20
42,2B:13B,2,B,13,B,3,3,20
43,1B:13B,1,B,13,B,3,3,20
44,4B:4B,4,B,4,B,3,3,20
45,16B:8A,16,B,8,A,3,2,20
46,6B:2B,6,B,2,B,2,2,20
47,1B:17A,1,B,17,A,2,1,20
48,7B:10B,7,B,10,B,1,1,20
49,17B:16B,17,B,16,B,1,1,20
50,9B:0A,9,B,0,A,1,0,20
