step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,3B:17B,3,B,17,B,1,1,20
1,5B:12B,5,B,12,B,1,1,20
2,10B:17B,10,B,17,B,1,1,20
3,5B:19B,5,B,19,B,1,1,20
4,13B:3B,13,B,3,B,1,1,20
5,2B:3B,2,B,3,B,1,1,20
6,7B:10B,7,B,10,B,1,1,20
7,11B:11B,11,B,11,B,1,1,20
8,15B:6B,15,B,6,B,1,1,20
9,12B:12B,12,B,12,B,1,1,20
10,10B:1B,10,B,1,B,1,1,20
11,0A:10B,0,A,10,B,1,2,20
12,16B:16B,16,B,16,B,2,2,20
13,9B:19B,9,B,19,B,2,2,20
14,17B:4B,17,B,4,B,2,2,20
15,6B:19B,6,B,19,B,2,2,20
16,6B:12B,6,B,12,B,2,2,20
17,19B:9B,19,B,9,B,2,2,20
18,11B:16B,11,B,16,B,2,2,20
19,16B:17B,16,B,17,B,2,2,20
20,9B:18B,9,B,18,B,2,2,20
21,5B:0A,5,B,0,A,2,1,20
22,7B:3B,7,B,3,B,1,1,20
23,19B:18B,19,B,18,B,1,1,20
24,6B:0B,6,B,0,B,1,1,20
25,11B:8B,11,B,8,B,1,1,20
26,19B:18B,19,B,18,B,1,1,20
27,11B:1B,11,B,1,B,1,1,20
28,11B:5B,11,B,5,B,1,1,20
29,10A:19B,10,A,19,B,1,2,20
30,15B:12B,15,B,12,B,2,2,20
31,2B:7B,2,B,7,B,2,2,20
32,0B:3B,0,B,3,B,2,2,20
33,3B:14B,3,B,14,B,2,2,20
34,6B:4B,6,B,4,B,2,2,20
35,8B:6B,8,B,6,B,2,2,20
36,8B:19A,8,B,19,A,2,1,20
37,18B:1B,18,B,1,B,1,1,20
38,14B:16B,14,B,16,B,1,1,20
39,4B:10A,4,B,10,A,1,0,20
