step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,17B:5A,17,B,5,A,8,7,20
1,4A:13B,4,A,13,B,7,8,20
2,12B:18B,12,B,18,B,8,8,20
3,16B:5B,16,B,5,B,8,8,20
4,12B:16B,12,B,16,B,8,8,20
5,5B:10B,5,B,10,B,8,8,20
6,18B:19B,18,B,19,B,8,8,20
7,11B:7A,11,B,7,A,8,7,20
8,7B:4A,7,B,4,A,7,6,20
9,2A:6A,2,A,6,A,6,6,20
10,10B:16B,10,B,16,B,6,6,20
11,13A:4B,13,A,4,B,6,7,20
12,12B:5B,12,B,5,B,7,7,20
13,9B:19B,9,B,19,B,7,7,20
14,12B:17B,12,B,17,B,7,7,20
15,10B:3A,10,B,3,A,7,6,20
16,1A:4A,1,A,4,A,6,6,20
17,18B:17B,18,B,17,B,6,6,20
18,16B:13A,16,B,13,A,6,5,20
19,10B:11B,10,B,11,B,5,5,20
20,17B:16B,17,B,16,B,5,5,20
21,8B:15B,8,B,15,B,5,5,20
22,15B:12B,15,B,12,B,5,5,20
23,7B:18B,7,B,18,B,5,5,20
24,2A:4A,2,A,4,A,5,5,20
25,5B:7B,5,B,7,B,5,5,20
26,18B:2A,18,B,2,A,5,4,20
27,5B:17B,5,B,17,B,4,4,20
28,8B:6A,8,B,6,A,4,3,20
29,0A:0A,0,A,0,A,3,3,20
30,11B:3B,11,B,3,B,3,3,20
31,10B:12B,10,B,12,B,3,3,20
32,13B:10B,13,B,10,B,3,3,20
33,8B:3B,8,B,3,B,3,3,20
34,3B:18B,3,B,18,B,3,3,20
35,5B:17B,5,B,17,B,3,3,20
36,8B:11B,8,B,11,B,3,3,20
37,12B:12B,12,B,12,B,3,3,20
38,15B:13B,15,B,13,B,3,3,20
39,11B:17B,11,B,17,B,3,3,20
40,9B:11B,9,B,11,B,3,3,20
41,11B:15B,11,B,15,B,3,3,20
42,5B:9B,5,B,9,B,3,3,20
43,11B:12B,11,B,12,B,3,3,20
44,14B:3B,14,B,3,B,3,3,20
45,14B:14B,14,B,14,B,3,3,20
46,15B:5B,15,B,5,B,3,3,20
47,2B:16B,2,B,16,B,3,3,20
48,8B:10B,8,B,10,B,3,3,20
49,16B:19B,16,B,19,B,3,3,20
50,13B:1A,13,B,1,A,3,2,20
51,3B:0A,3,B,0,A,2,1,20
52,16B:4A,16,B,4,A,1,0,20
