step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:1A,0,A,1,A,6,6,20
1,6B:1A,6,B,1,A,6,5,20
2,7B:6B,7,B,6,B,5,5,20
3,16B:16B,16,B,16,B,5,5,20
4,8B:17B,8,B,17,B,5,5,20
5,2A:18B,2,A,18,B,5,6,20
6,4A:2A,4,A,2,A,6,6,20
7,0A:4A,0,A,4,A,6,6,20
8,9B:0A,9,B,0,A,6,5,20
9,9B:19B,9,B,19,B,5,5,20
10,0B:4A,0,B,4,A,5,4,20
11,0B:1B,0,B,1,B,4,4,20
12,18A:3A,18,A,3,A,4,4,20
13,8B:5A,8,B,5,A,4,3,20
14,16B:2A,16,B,2,A,3,2,20
15,16B:3A,16,B,3,A,2,1,20
16,2B:19B,2,B,19,B,1,1,20
17,16B:7B,16,B,7,B,1,1,20
18,1B:6B,1,B,6,B,1,1,20
19,8B:12B,8,B,12,B,1,1,20
20,6B:18A,6,B,18,A,1,0,20
