step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,7A:1A,7,A,1,A,13,13,15
1,1A:14B,1,A,14,B,13,14,15
2,10A:2A,10,A,2,A,14,14,15
3,7A:13B,7,A,13,B,14,15,15
