step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:3A,0,A,3,A,11,11,15
1,14B:9A,14,B,9,A,11,10,15
2,13B:1A,13,B,1,A,10,9,15
3,9B:14B,9,B,14,B,9,9,15
4,11B:3A,11,B,3,A,9,8,15
5,12B:6A,12,B,6,A,8,7,15
6,9B:3B,9,B,3,B,7,7,15
7,2A:11B,2,A,11,B,7,8,15
8,0A:12B,0,A,12,B,8,9,15
9,13B:14B,13,B,14,B,9,9,15
10,1B:6B,1,B,6,B,9,9,15
11,3B:12A,3,B,12,A,9,8,15
12,14B:8A,14,B,8,A,8,7,15
13,8B:8B,8,B,8,B,7,7,15
14,3B:13B,3,B,13,B,7,7,15
15,1B:2A,1,B,2,A,7,6,15
16,12B:10A,12,B,10,A,6,5,15
17,8B:8B,8,B,8,B,5,5,15
18,9B:12B,9,B,12,B,5,5,15
19,13B:9B,13,B,9,B,5,5,15
20,12B:14B,12,B,14,B,5,5,15
21,8B:13B,8,B,13,B,5,5,15
22,13B:7A,13,B,7,A,5,4,15
23,13B:11A,13,B,11,A,4,3,15
24,13B:7B,13,B,7,B,3,3,15
25,4A:3B,4,A,3,B,3,4,15
26,13B:4A,13,B,4,A,4,3,15
27,12B:8B,12,B,8,B,3,3,15
28,8B:3A,8,B,3,A,3,2,15
29,4B:1B,4,B,1,B,2,2,15
30,11B:3B,11,B,3,B,2,2,15
31,4B:5A,4,B,5,A,2,1,15
32,13B:1B,13,B,1,B,1,1,15
33,2B:3B,2,B,3,B,1,1,15
34,6B:2B,6,B,2,B,1,1,15
35,10B:1B,10,B,1,B,1,1,15
36,6B:5B,6,B,5,B,1,1,15
37,8B:6B,8,B,6,B,1,1,15
38,1B:13B,1,B,13,B,1,1,15
39,6B:14B,6,B,14,B,1,1,15
40,11B:11B,11,B,11,B,1,1,15
41,1B:14B,1,B,14,B,1,1,15
42,11B:6B,11,B,6,B,1,1,15
43,7B:5B,7,B,5,B,1,1,15
44,5B:6B,5,B,6,B,1,1,15
45,12B:13B,12,B,13,B,1,1,15
46,6B:11B,6,B,11,B,1,1,15
47,11B:12B,11,B,12,B,1,1,15
48,9B:3B,9,B,3,B,1,1,15
49,7B:4B,7,B,4,B,1,1,15
50,6B:0A,6,B,0,A,1,0,15
