step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,8B:14B,8,B,14,B,7,7,15
1,13B:2A,13,B,2,A,7,6,15
2,1A:8B,1,A,8,B,6,7,15
3,1A:2B,1,A,2,B,7,8,15
4,1A:1A,1,A,1,A,8,8,15
5,10B:3A,10,B,3,A,8,7,15
6,6A:14B,6,A,14,B,7,8,15
7,9B:9B,9,B,9,B,8,8,15
8,9B:9B,9,B,9,B,8,8,15
9,1A:10B,1,A,10,B,8,9,15
10,9B:8A,9,B,8,A,9,8,15
11,5A:4A,5,A,4,A,8,8,15
12,3B:11B,3,B,11,B,8,8,15
13,5A:4A,5,A,4,A,8,8,15
14,6A:10A,6,A,10,A,8,8,15
15,9B:7B,9,B,7,B,8,8,15
16,5A:12B,5,A,12,B,8,9,15
17,13B:0A,13,B,0,A,9,8,15
18,7B:9B,7,B,9,B,8,8,15
19,14A:1A,14,A,1,A,8,8,15
20,8B:8B,8,B,8,B,8,8,15
21,3B:14A,3,B,14,A,8,7,15
22,5A:1A,5,A,1,A,7,7,15
23,13B:5A,13,B,5,A,7,6,15
24,4A:7B,4,A,7,B,6,7,15
25,12A:11B,12,A,11,B,7,8,15
26,4A:12A,4,A,12,A,8,8,15
27,9B:0B,9,B,0,B,8,8,15
28,9B:8B,9,B,8,B,8,8,15
29,4A:10A,4,A,10,A,8,8,15
30,1A:14B,1,A,14,B,8,9,15
31,1A:1A,1,A,1,A,9,9,15
32,13B:11A,13,B,11,A,9,8,15
33,8B:4A,8,B,4,A,8,7,15
34,4B:3B,4,B,3,B,7,7,15
35,10A:3B,10,A,3,B,7,8,15
36,10A:13B,10,A,13,B,8,9,15
37,4B:7A,4,B,7,A,9,8,15
38,4B:14A,4,B,14,A,8,7,15
39,12A:1A,12,A,1,A,7,7,15
40,9B:13A,9,B,13,A,7,6,15
41,4B:0B,4,B,0,B,6,6,15
42,5B:2A,5,B,2,A,6,5,15
43,9B:4B,9,B,4,B,5,5,15
44,2B:7B,2,B,7,B,5,5,15
