step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,11A:2A,11,A,2,A,17,17,20
1,8A:3A,8,A,3,A,17,17,20
2,7A:5A,7,A,5,A,17,17,20
3,16A:7A,16,A,7,A,17,17,20
4,14A:7A,14,A,7,A,17,17,20
5,10A:3A,10,A,3,A,17,17,20
6,12A:3A,12,A,3,A,17,17,20
7,13A:5A,13,A,5,A,17,17,20
8,15A:12A,15,A,12,A,17,17,20
9,3A:7A,3,A,7,A,17,17,20
10,8A:4A,8,A,4,A,17,17,20
11,7A:12A,7,A,12,A,17,17,20
12,15A:1A,15,A,1,A,17,17,20
13,9A:8A,9,A,8,A,17,17,20
14,17B:18B,17,B,18,B,17,17,20
15,1A:11A,1,A,11,A,17,17,20
16,8A:1A,8,A,1,A,17,17,20
17,7A:13A,7,A,13,A,17,17,20
18,4A:10A,4,A,10,A,17,17,20
19,5A:13A,5,A,13,A,17,17,20
20,13A:11A,13,A,11,A,17,17,20
21,0A:1A,0,A,1,A,17,17,20
22,12A:5A,12,A,5,A,17,17,20
23,7A:4A,7,A,4,A,17,17,20
24,19B:12A,19,B,12,A,17,16,20
25,12B:15A,12,B,15,A,16,15,20
26,12B:0A,12,B,0,A,15,14,20
27,16A:11A,16,A,11,A,14,14,20
28,14A:3A,14,A,3,A,14,14,20
29,5A:14A,5,A,14,A,14,14,20
30,18B:4A,18,B,4,A,14,13,20
31,1A:16A,1,A,16,A,13,13,20
32,16A:2A,16,A,2,A,13,13,20
33,14A:12B,14,A,12,B,13,14,20
34,18B:5A,18,B,5,A,14,13,20
35,16A:18B,16,A,18,B,13,14,20
36,3A:11A,3,A,11,A,14,14,20
37,12A:12A,12,A,12,A,14,14,20
38,5B:9A,5,B,9,A,14,13,20
39,14A:8A,14,A,8,A,13,13,20
40,3A:5B,3,A,5,B,13,14,20
41,15B:0B,15,B,0,B,14,14,20
42,1A:1A,1,A,1,A,14,14,20
43,9B:6A,9,B,6,A,14,13,20
44,6B:7A,6,B,7,A,13,12,20
45,6B:1A,6,B,1,A,12,11,20
46,13A:10A,13,A,10,A,11,11,20
47,3A:4B,3,A,4,B,11,12,20
48,13A:8A,13,A,8,A,12,12,20
49,18A:8A,18,A,8,A,12,12,20
50,19B:3A,19,B,3,A,12,11,20
51,0B:6B,0,B,6,B,11,11,20
52,7B:1B,7,B,1,B,11,11,20
53,14A:2A,14,A,2,A,11,11,20
54,4A:7B,4,A,7,B,11,12,20
55,19B:13A,19,B,13,A,12,11,20
56,1B:3B,1,B,3,B,11,11,20
57,12A:16A,12,A,16,A,11,11,20
58,7A:19B,7,A,19,B,11,12,20
59,3B:16A,3,B,16,A,12,11,20
60,6B:18A,6,B,18,A,11,10,20
61,4A:18B,4,A,18,B,10,11,20
62,9B:17B,9,B,17,B,11,11,20
63,15B:15B,15,B,15,B,11,11,20
64,17B:18A,17,B,18,A,11,10,20
65,19A:19A,19,A,19,A,10,10,20
66,5A:13B,5,A,13,B,10,11,20
67,13A:18B,13,A,18,B,11,12,20
68,14A:3B,14,A,3,B,12,13,20
69,5A:12A,5,A,12,A,13,13,20
70,17B:15B,17,B,15,B,13,13,20
71,3A:4A,3,A,4,A,13,13,20
72,0B:11A,0,B,11,A,13,12,20
73,13A:17B,13,A,17,B,12,13,20
74,13A:14A,13,A,14,A,13,13,20
75,15B:12A,15,B,12,A,13,12,20
76,18A:15B,18,A,15,B,12,13,20
77,11B:18A,11,B,18,A,13,12,20
78,13A:13A,13,A,13,A,12,12,20
79,4A:17A,4,A,17,A,12,12,20
80,12B:12B,12,B,12,B,12,12,20
81,19A:0B,19,A,0,B,12,13,20
82,18B:1B,18,B,1,B,13,13,20
83,11B:9B,11,B,9,B,13,13,20
84,1B:10A,1,B,10,A,13,12,20
85,2A:15A,2,A,15,A,12,12,20
86,17A:1B,17,A,1,B,12,13,20
87,12B:17A,12,B,17,A,13,12,20
88,6B:5A,6,B,5,A,12,11,20
89,12B:18B,12,B,18,B,11,11,20
90,12B:1A,12,B,1,A,11,10,20
91,5B:7A,5,B,7,A,10,9,20
92,0A:9B,0,A,9,B,9,10,20
93,19A:2A,19,A,2,A,10,10,20
94,18B:15A,18,B,15,A,10,9,20
95,19A:1B,19,A,1,B,9,10,20
96,4A:12B,4,A,12,B,10,11,20
97,2A:19A,2,A,19,A,11,11,20
98,0A:7B,0,A,7,B,11,12,20
99,12A:18B,12,A,18,B,12,13,20
100,19A:14A,19,A,14,A,13,13,20
101,9A:10B,9,A,10,B,13,14,20
102,15B:7A,15,B,7,A,14,13,20
103,6B:0A,6,B,0,A,13,12,20
104,5B:5B,5,B,5,B,12,12,20
105,6B:0B,6,B,0,B,12,12,20
106,0B:4A,0,B,4,A,12,11,20
107,10A:12A,10,A,12,A,11,11,20
108,11B:16B,11,B,16,B,11,11,20
109,6B:18A,6,B,18,A,11,10,20
110,14A:0B,14,A,0,B,10,11,20
111,3A:7B,3,A,7,B,11,12,20
112,17B:11B,17,B,11,B,12,12,20
113,4B:6B,4,B,6,B,12,12,20
114,15B:6B,15,B,6,B,12,12,20
115,6B:5B,6,B,5,B,12,12,20
116,14A:1A,14,A,1,A,12,12,20
117,11B:2A,11,B,2,A,12,11,20
118,16B:7A,16,B,7,A,11,10,20
119,14A:14A,14,A,14,A,10,10,20
120,4B:5B,4,B,5,B,10,10,20
121,17B:17B,17,B,17,B,10,10,20
122,15B:19A,15,B,19,A,10,9,20
123,15B:4B,15,B,4,B,9,9,20
124,8A:4B,8,A,4,B,9,10,20
125,17B:3A,17,B,3,A,10,9,20
126,7B:1A,7,B,1,A,9,8,20
127,0A:1B,0,A,1,B,8,9,20
128,6B:8A,6,B,8,A,9,8,20
129,18B:4A,18,B,4,A,8,7,20
130,1A:10A,1,A,10,A,7,7,20
131,1A:18B,1,A,18,B,7,8,20
132,2B:7B,2,B,7,B,8,8,20
133,15B:5B,15,B,5,B,8,8,20
134,5B:15B,5,B,15,B,8,8,20
135,1A:10A,1,A,10,A,8,8,20
136,5B:17B,5,B,17,B,8,8,20
137,7B:19B,7,B,19,B,8,8,20
138,16B:0A,16,B,0,A,8,7,20
139,3B:3B,3,B,3,B,7,7,20
140,7B:9A,7,B,9,A,7,6,20
141,16B:14A,16,B,14,A,6,5,20
142,16B:8B,16,B,8,B,5,5,20
143,17B:15B,17,B,15,B,5,5,20
144,5B:19B,5,B,19,B,5,5,20
145,16B:15B,16,B,15,B,5,5,20
146,1A:8B,1,A,8,B,5,6,20
147,4B:13A,4,B,13,A,6,5,20
148,0B:15B,0,B,15,B,5,5,20
149,10A:9B,10,A,9,B,5,6,20
150,10A:11B,10,A,11,B,6,7,20
151,4B:15B,4,B,15,B,7,7,20
152,14B:2B,14,B,2,B,7,7,20
153,14B:18A,14,B,18,A,7,6,20
154,3B:13B,3,B,13,B,6,6,20
155,4B:14B,4,B,14,B,6,6,20
156,6B:1A,6,B,1,A,6,5,20
157,0B:17B,0,B,17,B,5,5,20
158,2B:3B,2,B,3,B,5,5,20
159,13B:1B,13,B,1,B,5,5,20
160,1B:5B,1,B,5,B,5,5,20
161,17B:11A,17,B,11,A,5,4,20
162,3B:8A,3,B,8,A,4,3,20
163,11B:16B,11,B,16,B,3,3,20
164,10A:13B,10,A,13,B,3,4,20
165,12A:15B,12,A,15,B,4,5,20
166,13A:4B,13,A,4,B,5,6,20
167,9A:6B,9,A,6,B,6,7,20
168,19B:9A,19,B,9,A,7,6,20
169,14B:1B,14,B,1,B,6,6,20
170,7B:15A,7,B,15,A,6,5,20
171,6A:10A,6,A,10,A,5,5,20
172,2B:0B,2,B,0,B,5,5,20
173,19B:9B,19,B,9,B,5,5,20
174,3B:2B,3,B,2,B,5,5,20
175,6A:14B,6,A,14,B,5,6,20
176,16B:3B,16,B,3,B,6,6,20
177,18B:18B,18,B,18,B,6,6,20
178,9B:12A,9,B,12,A,6,5,20
179,11B:0B,11,B,0,B,5,5,20
180,11B:6A,11,B,6,A,5,4,20
181,0B:12B,0,B,12,B,4,4,20
182,6B:1B,6,B,1,B,4,4,20
183,2B:4A,2,B,4,A,4,3,20
184,5B:19B,5,B,19,B,3,3,20
185,7B:18B,7,B,18,B,3,3,20
186,7B:13A,7,B,13,A,3,2,20
187,5B:19B,5,B,19,B,2,2,20
188,7B:11B,7,B,11,B,2,2,20
189,2B:8B,2,B,8,B,2,2,20
190,11B:10A,11,B,10,A,2,1,20
191,5B:2B,5,B,2,B,1,1,20
192,6B:8B,6,B,8,B,1,1,20
193,13B:18B,13,B,18,B,1,1,20
194,19B:12B,19,B,12,B,1,1,20
195,3B:14A,3,B,14,A,1,0,20
