step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,7B:5A,7,B,5,A,7,6,15
1,11B:11B,11,B,11,B,6,6,15
2,11B:8B,11,B,8,B,6,6,15
3,8B:11B,8,B,11,B,6,6,15
4,11B:14B,11,B,14,B,6,6,15
5,7B:1A,7,B,1,A,6,5,15
6,12B:9B,12,B,9,B,5,5,15
7,7B:4A,7,B,4,A,5,4,15
8,0A:5B,0,A,5,B,4,5,15
9,4B:7B,4,B,7,B,5,5,15
10,14B:13B,14,B,13,B,5,5,15
11,7B:10B,7,B,10,B,5,5,15
12,7B:14B,7,B,14,B,5,5,15
13,14B:5A,14,B,5,A,5,4,15
14,1B:4B,1,B,4,B,4,4,15
15,3A:1B,3,A,1,B,4,5,15
16,14B:13B,14,B,13,B,5,5,15
17,8B:10B,8,B,10,B,5,5,15
18,4B:10B,4,B,10,B,5,5,15
19,9B:0A,9,B,0,A,5,4,15
20,0B:5B,0,B,5,B,4,4,15
21,4B:2A,4,B,2,A,4,3,15
22,12B:3A,12,B,3,A,3,2,15
23,0B:12B,0,B,12,B,2,2,15
24,8B:9B,8,B,9,B,2,2,15
25,3B:13B,3,B,13,B,2,2,15
26,3B:12B,3,B,12,B,2,2,15
27,2B:14B,2,B,14,B,2,2,15
28,9B:4B,9,B,4,B,2,2,15
29,13B:2B,13,B,2,B,2,2,15
30,14B:8B,14,B,8,B,2,2,15
31,4B:2B,4,B,2,B,2,2,15
32,2B:13B,2,B,13,B,2,2,15
33,0B:0B,0,B,0,B,2,2,15
34,5B:12B,5,B,12,B,2,2,15
35,3B:5B,3,B,5,B,2,2,15
36,0B:4B,0,B,4,B,2,2,15
37,0B:11B,0,B,11,B,2,2,15
38,6A:1A,6,A,1,A,2,2,15
39,11B:7B,11,B,7,B,2,2,15
40,7B:5B,7,B,5,B,2,2,15
41,8B:1A,8,B,1,A,2,1,15
42,7B:3B,7,B,3,B,1,1,15
43,14B:0B,14,B,0,B,1,1,15
44,11B:14B,11,B,14,B,1,1,15
45,13B:8B,13,B,8,B,1,1,15
46,4B:10B,4,B,10,B,1,1,15
47,14B:0B,14,B,0,B,1,1,15
48,14B:13B,14,B,13,B,1,1,15
49,5B:10B,5,B,10,B,1,1,15
50,1B:11B,1,B,11,B,1,1,15
51,13B:1B,13,B,1,B,1,1,15
52,13B:5B,13,B,5,B,1,1,15
53,9B:1B,9,B,1,B,1,1,15
54,1B:9B,1,B,9,B,1,1,15
55,9B:8B,9,B,8,B,1,1,15
56,10B:6A,10,B,6,A,1,0,15
