step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,13A:12A,13,A,12,A,15,15,20
1,6A:12A,6,A,12,A,15,15,20
2,0A:17B,0,A,17,B,15,16,20
3,3A:17A,3,A,17,A,16,16,20
4,5A:12A,5,A,12,A,16,16,20
5,9A:17A,9,A,17,A,16,16,20
6,5A:19B,5,A,19,B,16,17,20
7,13A:3A,13,A,3,A,17,17,20
8,2A:3A,2,A,3,A,17,17,20
9,7A:10A,7,A,10,A,17,17,20
10,10A:11A,10,A,11,A,17,17,20
11,14A:6A,14,A,6,A,17,17,20
12,11A:12A,11,A,12,A,17,17,20
13,9A:1A,9,A,1,A,17,17,20
14,0A:10A,0,A,10,A,17,17,20
15,15B:16B,15,B,16,B,17,17,20
16,8A:19A,8,A,19,A,17,17,20
17,17A:4A,17,A,4,A,17,17,20
18,6A:19A,6,A,19,A,17,17,20
19,6A:12A,6,A,12,A,17,17,20
20,19A:9A,19,A,9,A,17,17,20
21,11A:16B,11,A,16,B,17,18,20
22,16A:17A,16,A,17,A,18,18,20
23,9A:18B,9,A,18,B,18,19,20
24,5A:0A,5,A,0,A,19,19,20
25,7A:3A,7,A,3,A,19,19,20
26,19A:18A,19,A,18,A,19,19,20
27,6A:0A,6,A,0,A,19,19,20
28,11A:8A,11,A,8,A,19,19,20
29,19A:18A,19,A,18,A,19,19,20
30,11A:1A,11,A,1,A,19,19,20
31,11A:5A,11,A,5,A,19,19,20
32,10A:19A,10,A,19,A,19,19,20
33,15B:12A,15,B,12,A,19,18,20
34,2A:7A,2,A,7,A,18,18,20
35,0A:3A,0,A,3,A,18,18,20
36,3A:14A,3,A,14,A,18,18,20
37,6A:4A,6,A,4,A,18,18,20
38,8A:6A,8,A,6,A,18,18,20
39,8A:19A,8,A,19,A,18,18,20
40,18A:1A,18,A,1,A,18,18,20
41,14A:16A,14,A,16,A,18,18,20
42,4A:10A,4,A,10,A,18,18,20
43,19A:15B,19,A,15,B,18,19,20
44,10A:10A,10,A,10,A,19,19,20
45,19A:14A,19,A,14,A,19,19,20
46,18A:10A,18,A,10,A,19,19,20
47,10A:8A,10,A,8,A,19,19,20
48,12B:6A,12,B,6,A,19,18,20
49,19A:8A,19,A,8,A,18,18,20
50,11A:7A,11,A,7,A,18,18,20
51,18A:9A,18,A,9,A,18,18,20
52,15A:6B,15,A,6,B,18,19,20
53,13A:15A,13,A,15,A,19,19,20
54,6A:11A,6,A,11,A,19,19,20
55,11A:8A,11,A,8,A,19,19,20
56,5A:18A,5,A,18,A,19,19,20
57,13A:12B,13,A,12,B,19,20,20
