step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,13B:0A,13,B,0,A,13,12,15
1,12A:0B,12,A,0,B,12,13,15
2,1A:10A,1,A,10,A,13,13,15
3,11A:4A,11,A,4,A,13,13,15
4,9A:12A,9,A,12,A,13,13,15
5,8A:9A,8,A,9,A,13,13,15
6,9A:7A,9,A,7,A,13,13,15
7,13B:8A,13,B,8,A,13,12,15
8,4A:4A,4,A,4,A,12,12,15
9,7A:12A,7,A,12,A,12,12,15
10,12A:6A,12,A,6,A,12,12,15
11,4A:1A,4,A,1,A,12,12,15
12,10A:2A,10,A,2,A,12,12,15
13,6A:7A,6,A,7,A,12,12,15
14,6A:5A,6,A,5,A,12,12,15
15,9A:5A,9,A,5,A,12,12,15
16,12A:5A,12,A,5,A,12,12,15
17,11A:13B,11,A,13,B,12,13,15
18,5A:6A,5,A,6,A,13,13,15
19,1A:5A,1,A,5,A,13,13,15
20,7A:1A,7,A,1,A,13,13,15
21,4A:7A,4,A,7,A,13,13,15
22,1A:7A,1,A,7,A,13,13,15
23,3A:1A,3,A,1,A,13,13,15
24,0A:6A,0,A,6,A,13,13,15
25,12A:6A,12,A,6,A,13,13,15
26,3A:13A,3,A,13,A,13,13,15
27,13A:13A,13,A,13,A,13,13,15
28,4A:9A,4,A,9,A,13,13,15
29,10A:3A,10,A,3,A,13,13,15
30,11A:7A,11,A,7,A,13,13,15
31,14B:7A,14,B,7,A,13,12,15
32,7B:4A,7,B,4,A,12,11,15
33,7B:1A,7,B,1,A,11,10,15
34,14B:8B,14,B,8,B,10,10,15
35,6A:3A,6,A,3,A,10,10,15
36,3A:5A,3,A,5,A,10,10,15
37,0A:4B,0,A,4,B,10,11,15
38,7B:14B,7,B,14,B,11,11,15
39,12A:10A,12,A,10,A,11,11,15
40,7B:8B,7,B,8,B,11,11,15
41,0A:1B,0,A,1,B,11,12,15
42,6A:14B,6,A,14,B,12,13,15
43,3A:5A,3,A,5,A,13,13,15
44,11A:5A,11,A,5,A,13,13,15
45,0A:0A,0,A,0,A,13,13,15
46,8B:3A,8,B,3,A,13,12,15
47,5A:4A,5,A,4,A,12,12,15
48,1A:8B,1,A,8,B,12,13,15
49,6A:8A,6,A,8,A,13,13,15
50,4A:9A,4,A,9,A,13,13,15
51,10A:1A,10,A,1,A,13,13,15
52,1A:1A,1,A,1,A,13,13,15
53,5A:12A,5,A,12,A,13,13,15
54,14A:8A,14,A,8,A,13,13,15
55,14A:12A,14,A,12,A,13,13,15
56,2A:9A,2,A,9,A,13,13,15
57,7B:8A,7,B,8,A,13,12,15
58,0A:0A,0,A,0,A,12,12,15
59,2A:5A,2,A,5,A,12,12,15
60,12A:8B,12,A,8,B,12,13,15
61,6A:9A,6,A,9,A,13,13,15
62,13A:2A,13,A,2,A,13,13,15
63,4A:9A,4,A,9,A,13,13,15
64,4A:6A,4,A,6,A,13,13,15
65,14A:11A,14,A,11,A,13,13,15
66,12A:9A,12,A,9,A,13,13,15
67,5A:13A,5,A,13,A,13,13,15
68,7B:7B,7,B,7,B,13,13,15
69,10A:4A,10,A,4,A,13,13,15
70,7B:0A,7,B,0,A,13,12,15
71,5A:10A,5,A,10,A,12,12,15
72,1A:6A,1,A,6,A,12,12,15
73,8A:12A,8,A,12,A,12,12,15
74,13A:13A,13,A,13,A,12,12,15
75,10A:0B,10,A,0,B,12,13,15
76,8A:4A,8,A,4,A,13,13,15
77,14A:12A,14,A,12,A,13,13,15
78,14A:9A,14,A,9,A,13,13,15
79,8A:11A,8,A,11,A,13,13,15
80,0A:7B,0,A,7,B,13,14,15
81,2A:10A,2,A,10,A,14,14,15
82,10A:12A,10,A,12,A,14,14,15
83,12A:2A,12,A,2,A,14,14,15
84,12A:3B,12,A,3,B,14,15,15
