step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,4A:12A,4,A,12,A,13,13,15
1,3A:12A,3,A,12,A,13,13,15
2,5A:10A,5,A,10,A,13,13,15
3,2A:4A,2,A,4,A,13,13,15
4,10A:11A,10,A,11,A,13,13,15
5,11A:10A,11,A,10,A,13,13,15
6,12A:10A,12,A,10,A,13,13,15
7,1A:10A,1,A,10,A,13,13,15
8,9A:4A,9,A,4,A,13,13,15
9,11A:0A,11,A,0,A,13,13,15
10,8A:11A,8,A,11,A,13,13,15
11,1A:14B,1,A,14,B,13,14,15
12,4A:11A,4,A,11,A,14,14,15
13,6A:3A,6,A,3,A,14,14,15
14,1A:8A,1,A,8,A,14,14,15
15,13B:5A,13,B,5,A,14,13,15
16,7A:14A,7,A,14,A,13,13,15
17,4A:2A,4,A,2,A,13,13,15
18,3A:13B,3,A,13,B,13,14,15
19,14A:12A,14,A,12,A,14,14,15
20,4A:13A,4,A,13,A,14,14,15
21,5B:1A,5,B,1,A,14,13,15
22,7A:1B,7,A,1,B,13,14,15
23,2A:3A,2,A,3,A,14,14,15
24,12A:11A,12,A,11,A,14,14,15
25,10A:6A,10,A,6,A,14,14,15
26,14A:12A,14,A,12,A,14,14,15
27,8A:1A,8,A,1,A,14,14,15
28,11A:0A,11,A,0,A,14,14,15
29,3A:1A,3,A,1,A,14,14,15
30,6A:10A,6,A,10,A,14,14,15
31,11A:4A,11,A,4,A,14,14,15
32,8A:13A,8,A,13,A,14,14,15
33,9A:5B,9,A,5,B,14,15,15
