step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:3A,1,A,3,A,13,13,15
1,7A:9A,7,A,9,A,13,13,15
2,13B:8A,13,B,8,A,13,12,15
3,4A:9A,4,A,9,A,12,12,15
4,3A:1A,3,A,1,A,12,12,15
5,9A:7A,9,A,7,A,12,12,15
6,13B:4A,13,B,4,A,12,11,15
7,9A:1A,9,A,1,A,11,11,15
8,2A:0A,2,A,0,A,11,11,15
9,4B:7A,4,B,7,A,11,10,15
10,1A:3A,1,A,3,A,10,10,15
11,13B:2A,13,B,2,A,10,9,15
12,5A:5A,5,A,5,A,9,9,15
13,10A:11A,10,A,11,A,9,9,15
14,10A:8B,10,A,8,B,9,10,15
15,6A:11A,6,A,11,A,10,10,15
16,10A:14B,10,A,14,B,10,11,15
17,6A:1A,6,A,1,A,11,11,15
18,12A:9A,12,A,9,A,11,11,15
19,6A:4B,6,A,4,B,11,12,15
20,0A:5A,0,A,5,A,12,12,15
21,3A:7B,3,A,7,B,12,13,15
22,14A:13B,14,A,13,B,13,14,15
23,5A:10A,5,A,10,A,14,14,15
24,5A:14A,5,A,14,A,14,14,15
25,14A:5A,14,A,5,A,14,14,15
26,0A:4A,0,A,4,A,14,14,15
27,2B:1A,2,B,1,A,14,13,15
28,14A:13A,14,A,13,A,13,13,15
29,6A:10A,6,A,10,A,13,13,15
30,3A:10A,3,A,10,A,13,13,15
31,8A:0A,8,A,0,A,13,13,15
32,0A:5A,0,A,5,A,13,13,15
33,3A:2B,3,A,2,B,13,14,15
34,11A:3A,11,A,3,A,14,14,15
35,1B:12A,1,B,12,A,14,13,15
36,8A:9A,8,A,9,A,13,13,15
37,3A:13A,3,A,13,A,13,13,15
38,3A:12B,3,A,12,B,13,14,15
39,2A:14A,2,A,14,A,14,14,15
40,8A:4A,8,A,4,A,14,14,15
41,12A:2A,12,A,2,A,14,14,15
42,14A:8A,14,A,8,A,14,14,15
43,3A:2A,3,A,2,A,14,14,15
44,1B:13A,1,B,13,A,14,13,15
45,0A:0A,0,A,0,A,13,13,15
46,5A:12A,5,A,12,A,13,13,15
47,3A:5A,3,A,5,A,13,13,15
48,0A:4A,0,A,4,A,13,13,15
49,0A:11A,0,A,11,A,13,13,15
50,6A:1B,6,A,1,B,13,14,15
51,11A:7A,11,A,7,A,14,14,15
52,6A:5A,6,A,5,A,14,14,15
53,7A:1A,7,A,1,A,14,14,15
54,6A:3A,6,A,3,A,14,14,15
55,14A:0A,14,A,0,A,14,14,15
56,10A:14A,10,A,14,A,14,14,15
57,13B:8A,13,B,8,A,14,13,15
58,4A:10A,4,A,10,A,13,13,15
59,14A:0A,14,A,0,A,13,13,15
60,14A:13B,14,A,13,B,13,14,15
61,6A:10A,6,A,10,A,14,14,15
62,1A:11A,1,A,11,A,14,14,15
63,13A:1A,13,A,1,A,14,14,15
64,13A:5A,13,A,5,A,14,14,15
65,9A:1A,9,A,1,A,14,14,15
66,1A:9A,1,A,9,A,14,14,15
67,9A:8B,9,A,8,B,14,15,15
