step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,8B:2A,8,B,2,A,7,6,15
1,9B:7B,9,B,7,B,6,6,15
2,8B:12B,8,B,12,B,6,6,15
3,9B:12B,9,B,12,B,6,6,15
4,2B:6A,2,B,6,A,6,5,15
5,2B:9B,2,B,9,B,5,5,15
6,14B:2B,14,B,2,B,5,5,15
7,9B:5A,9,B,5,A,5,4,15
8,2B:5B,2,B,5,B,4,4,15
9,10B:4A,10,B,4,A,4,3,15
10,7B:11B,7,B,11,B,3,3,15
11,7B:11B,7,B,11,B,3,3,15
12,7B:7B,7,B,7,B,3,3,15
13,2B:13B,2,B,13,B,3,3,15
14,13B:9B,13,B,9,B,3,3,15
15,14B:4B,14,B,4,B,3,3,15
16,10B:12B,10,B,12,B,3,3,15
17,14B:1A,14,B,1,A,3,2,15
18,10B:6B,10,B,6,B,2,2,15
19,6B:12B,6,B,12,B,2,2,15
20,11B:2B,11,B,2,B,2,2,15
21,14B:2B,14,B,2,B,2,2,15
22,12B:10B,12,B,10,B,2,2,15
23,12B:0A,12,B,0,A,2,1,15
24,1B:3A,1,B,3,A,1,0,15
