step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,2A:8B,2,A,8,B,5,6,15
1,6B:6B,6,B,6,B,6,6,15
2,2A:7B,2,A,7,B,6,7,15
3,3A:14B,3,A,14,B,7,8,15
4,1A:12B,1,A,12,B,8,9,15
5,12A:8A,12,A,8,A,9,9,15
6,1A:10B,1,A,10,B,9,10,15
7,14A:13B,14,A,13,B,10,11,15
8,0A:1A,0,A,1,A,11,11,15
9,13A:13A,13,A,13,A,11,11,15
10,3A:6B,3,A,6,B,11,12,15
11,7A:3A,7,A,3,A,12,12,15
12,13A:14A,13,A,14,A,12,12,15
13,0A:6A,0,A,6,A,12,12,15
14,0A:6A,0,A,6,A,12,12,15
15,3A:12A,3,A,12,A,12,12,15
16,11B:4A,11,B,4,A,12,11,15
17,6A:11B,6,A,11,B,11,12,15
18,14A:8A,14,A,8,A,12,12,15
19,10A:7A,10,A,7,A,12,12,15
20,2A:4B,2,A,4,B,12,13,15
21,3A:0A,3,A,0,A,13,13,15
22,8A:8A,8,A,8,A,13,13,15
23,0A:5B,0,A,5,B,13,14,15
24,0A:9B,0,A,9,B,14,15,15
