step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5A:1A,5,A,1,A,11,11,15
1,14B:14B,14,B,14,B,11,11,15
2,4A:5A,4,A,5,A,11,11,15
3,9A:1A,9,A,1,A,11,11,15
4,10A:4A,10,A,4,A,11,11,15
5,7A:10A,7,A,10,A,11,11,15
6,6A:6A,6,A,6,A,11,11,15
7,10A:8A,10,A,8,A,11,11,15
8,1A:6A,1,A,6,A,11,11,15
9,9A:6A,9,A,6,A,11,11,15
10,10A:14B,10,A,14,B,11,12,15
11,2A:9A,2,A,9,A,12,12,15
12,4A:8A,4,A,8,A,12,12,15
13,12B:4A,12,B,4,A,12,11,15
14,4B:6A,4,B,6,A,11,10,15
15,11B:9A,11,B,9,A,10,9,15
16,9B:7A,9,B,7,A,9,8,15
17,6B:10A,6,B,10,A,8,7,15
18,3A:7B,3,A,7,B,7,8,15
19,11B:12B,11,B,12,B,8,8,15
20,11B:10B,11,B,10,B,8,8,15
21,1A:8A,1,A,8,A,8,8,15
22,9B:9B,9,B,9,B,8,8,15
23,5A:13B,5,A,13,B,8,9,15
24,14A:3A,14,A,3,A,9,9,15
25,10B:3A,10,B,3,A,9,8,15
26,12B:2A,12,B,2,A,8,7,15
27,0A:3B,0,A,3,B,7,8,15
28,14A:9B,14,A,9,B,8,9,15
29,12B:1A,12,B,1,A,9,8,15
30,6B:14A,6,B,14,A,8,7,15
31,9A:3A,9,A,3,A,7,7,15
32,10B:6B,10,B,6,B,7,7,15
33,7A:3A,7,A,3,A,7,7,15
34,2B:11B,2,B,11,B,7,7,15
35,0A:12B,0,A,12,B,7,8,15
36,12A:14B,12,A,14,B,8,9,15
37,1B:6B,1,B,6,B,9,9,15
38,3A:12A,3,A,12,A,9,9,15
39,14A:8A,14,A,8,A,9,9,15
40,6B:8A,6,B,8,A,9,8,15
41,3A:13A,3,A,13,A,8,8,15
42,1B:2B,1,B,2,B,8,8,15
43,12A:10B,12,A,10,B,8,9,15
44,7A:8B,7,A,8,B,9,10,15
45,8A:12A,8,A,12,A,10,10,15
46,13A:9A,13,A,9,A,10,10,15
47,12A:14A,12,A,14,A,10,10,15
48,7A:13A,7,A,13,A,10,10,15
49,13A:7A,13,A,7,A,10,10,15
50,13A:11B,13,A,11,B,10,11,15
51,12A:7A,12,A,7,A,11,11,15
52,3A:3A,3,A,3,A,11,11,15
53,12A:4B,12,A,4,B,11,12,15
54,11A:8A,11,A,8,A,12,12,15
55,7A:3A,7,A,3,A,12,12,15
56,4A:1B,4,A,1,B,12,13,15
57,10A:3A,10,A,3,A,13,13,15
58,4A:5A,4,A,5,A,13,13,15
59,13A:1A,13,A,1,A,13,13,15
60,2B:3A,2,B,3,A,13,12,15
61,5A:2B,5,A,2,B,12,13,15
62,10A:1A,10,A,1,A,13,13,15
63,6B:5A,6,B,5,A,13,12,15
64,8A:6B,8,A,6,B,12,13,15
65,0A:13A,0,A,13,A,13,13,15
66,6A:14A,6,A,14,A,13,13,15
67,11A:11A,11,A,11,A,13,13,15
68,0A:14A,0,A,14,A,13,13,15
69,11A:6A,11,A,6,A,13,13,15
70,7A:5B,7,A,5,B,13,14,15
71,4A:6A,4,A,6,A,14,14,15
72,12A:13A,12,A,13,A,14,14,15
73,6A:11A,6,A,11,A,14,14,15
74,11A:12A,11,A,12,A,14,14,15
75,9A:3B,9,A,3,B,14,15,15
