step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,17B:14B,17,B,14,B,7,7,20
1,17B:17B,17,B,17,B,7,7,20
2,2A:14B,2,A,14,B,7,8,20
3,18B:18B,18,B,18,B,8,8,20
4,5A:13B,5,A,13,B,8,9,20
5,13A:14A,13,A,14,A,9,9,20
6,16B:6A,16,B,6,A,9,8,20
7,19B:15B,19,B,15,B,8,8,20
8,1A:12B,1,A,12,B,8,9,20
9,11B:18B,11,B,18,B,9,9,20
10,5A:9B,5,A,9,B,9,10,20
11,0A:12A,0,A,12,A,10,10,20
12,4A:18B,4,A,18,B,10,11,20
13,17B:1A,17,B,1,A,11,10,20
14,18A:15B,18,A,15,B,10,11,20
15,16B:9A,16,B,9,A,11,10,20
16,15A:7B,15,A,7,B,10,11,20
17,12A:11B,12,A,11,B,11,12,20
18,4A:6B,4,A,6,B,12,13,20
19,12A:4A,12,A,4,A,13,13,20
20,12A:1B,12,A,1,B,13,14,20
21,5A:14A,5,A,14,A,14,14,20
22,0A:11A,0,A,11,A,14,14,20
23,14A:2A,14,A,2,A,14,14,20
24,18A:10B,18,A,10,B,14,15,20
25,14A:5A,14,A,5,A,15,15,20
26,3A:17B,3,A,17,B,15,16,20
27,17A:11A,17,A,11,A,16,16,20
28,10A:8B,10,A,8,B,16,17,20
29,16B:8A,16,B,8,A,17,16,20
30,18A:15A,18,A,15,A,16,16,20
31,19B:9B,19,B,9,B,16,16,20
32,14A:10A,14,A,10,A,16,16,20
33,15A:14A,15,A,14,A,16,16,20
34,19B:4A,19,B,4,A,16,15,20
35,14A:7A,14,A,7,A,15,15,20
36,17A:12A,17,A,12,A,15,15,20
37,19B:17A,19,B,17,A,15,14,20
38,7A:12A,7,A,12,A,14,14,20
39,0A:17B,0,A,17,B,14,15,20
40,2A:11A,2,A,11,A,15,15,20
41,13A:8B,13,A,8,B,15,16,20
42,11A:11A,11,A,11,A,16,16,20
43,2A:7A,2,A,7,A,16,16,20
44,9B:19B,9,B,19,B,16,16,20
45,17A:17A,17,A,17,A,16,16,20
46,6A:19B,6,A,19,B,16,17,20
47,4B:2A,4,B,2,A,17,16,20
48,12A:14A,12,A,14,A,16,16,20
49,18A:9B,18,A,9,B,16,17,20
50,12A:3A,12,A,3,A,17,17,20
51,2B:1A,2,B,1,A,17,16,20
52,6A:15A,6,A,15,A,16,16,20
53,2B:7A,2,B,7,A,16,15,20
54,17A:4B,17,A,4,B,15,16,20
55,8A:11A,8,A,11,A,16,16,20
56,13A:17A,13,A,17,A,16,16,20
57,8A:4A,8,A,4,A,16,16,20
58,17A:3A,17,A,3,A,16,16,20
59,16B:19A,16,B,19,A,16,15,20
60,8A:8A,8,A,8,A,15,15,20
61,0A:11A,0,A,11,A,15,15,20
62,4A:14A,4,A,14,A,15,15,20
63,18A:11A,18,A,11,A,15,15,20
64,2B:11A,2,B,11,A,15,14,20
65,10A:11B,10,A,11,B,14,15,20
66,1B:8A,1,B,8,A,15,14,20
67,3A:3A,3,A,3,A,14,14,20
68,18A:14A,18,A,14,A,14,14,20
69,1B:6A,1,B,6,A,14,13,20
70,12A:19B,12,A,19,B,13,14,20
71,19A:1B,19,A,1,B,14,15,20
72,15A:7B,15,A,7,B,15,16,20
73,19A:18A,19,A,18,A,16,16,20
74,4A:17A,4,A,17,A,16,16,20
75,4A:6B,4,A,6,B,16,17,20
76,16B:7A,16,B,7,A,17,16,20
77,6A:4A,6,A,4,A,16,16,20
78,15A:19A,15,A,19,A,16,16,20
79,0A:4A,0,A,4,A,16,16,20
80,19A:17A,19,A,17,A,16,16,20
81,5A:5A,5,A,5,A,16,16,20
82,2B:0A,2,B,0,A,16,15,20
83,2B:11A,2,B,11,A,15,14,20
84,15A:7B,15,A,7,B,14,15,20
85,11B:0B,11,B,0,B,15,15,20
86,3A:1A,3,A,1,A,15,15,20
87,2B:13A,2,B,13,A,15,14,20
88,10A:2B,10,A,2,B,14,15,20
89,9A:11B,9,A,11,B,15,16,20
90,10A:3A,10,A,3,A,16,16,20
91,9A:7A,9,A,7,A,16,16,20
92,18A:1A,18,A,1,A,16,16,20
93,14A:16B,14,A,16,B,16,17,20
94,6A:0B,6,A,0,B,17,18,20
95,1A:15A,1,A,15,A,18,18,20
96,17A:13B,17,A,13,B,18,19,20
97,13A:15A,13,A,15,A,19,19,20
98,14A:14A,14,A,14,A,19,19,20
99,1A:2A,1,A,2,A,19,19,20
100,6A:4A,6,A,4,A,19,19,20
101,1A:8B,1,A,8,B,19,20,20
