step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10A:0A,10,A,0,A,13,13,15
1,12A:3A,12,A,3,A,13,13,15
2,3A:11A,3,A,11,A,13,13,15
3,1A:11A,1,A,11,A,13,13,15
4,14B:1A,14,B,1,A,13,12,15
5,9A:0A,9,A,0,A,12,12,15
6,0A:3A,0,A,3,A,12,12,15
7,3A:9A,3,A,9,A,12,12,15
8,0A:3A,0,A,3,A,12,12,15
9,11A:11A,11,A,11,A,12,12,15
10,8A:3A,8,A,3,A,12,12,15
11,7A:4A,7,A,4,A,12,12,15
12,13B:0A,13,B,0,A,12,11,15
13,12A:2A,12,A,2,A,11,11,15
14,11A:5A,11,A,5,A,11,11,15
15,3A:3A,3,A,3,A,11,11,15
16,14B:5A,14,B,5,A,11,10,15
17,1B:6A,1,B,6,A,10,9,15
18,1B:13B,1,B,13,B,9,9,15
19,5B:4A,5,B,4,A,9,8,15
20,12A:11A,12,A,11,A,8,8,15
21,6B:1B,6,B,1,B,8,8,15
22,14B:6B,14,B,6,B,8,8,15
23,0B:4B,0,B,4,B,8,8,15
24,13B:9A,13,B,9,A,8,7,15
25,13B:5B,13,B,5,B,7,7,15
26,8A:11A,8,A,11,A,7,7,15
27,0B:10A,0,B,10,A,7,6,15
28,3A:4B,3,A,4,B,6,7,15
29,14B:13B,14,B,13,B,7,7,15
30,3A:1B,3,A,1,B,7,8,15
31,6B:7A,6,B,7,A,8,7,15
32,9B:5B,9,B,5,B,7,7,15
33,2A:5B,2,A,5,B,7,8,15
34,3A:4A,3,A,4,A,8,8,15
35,10B:10B,10,B,10,B,8,8,15
36,10B:9B,10,B,9,B,8,8,15
37,9B:8A,9,B,8,A,8,7,15
38,10B:2A,10,B,2,A,7,6,15
39,7B:4A,7,B,4,A,6,5,15
40,14B:10B,14,B,10,B,5,5,15
41,10B:3A,10,B,3,A,5,4,15
42,9B:13B,9,B,13,B,4,4,15
43,10B:0B,10,B,0,B,4,4,15
44,3B:0B,3,B,0,B,4,4,15
45,11A:6B,11,A,6,B,4,5,15
46,3B:3B,3,B,3,B,5,5,15
47,13B:9B,13,B,9,B,5,5,15
48,13B:5A,13,B,5,A,5,4,15
49,3B:7B,3,B,7,B,4,4,15
50,5B:14B,5,B,14,B,4,4,15
51,9B:2B,9,B,2,B,4,4,15
52,3B:3B,3,B,3,B,4,4,15
53,10B:8B,10,B,8,B,4,4,15
54,3B:9B,3,B,9,B,4,4,15
55,6A:9B,6,A,9,B,4,5,15
56,5B:3B,5,B,3,B,5,5,15
57,14B:2B,14,B,2,B,5,5,15
58,7B:1A,7,B,1,A,5,4,15
59,10B:13B,10,B,13,B,4,4,15
60,1B:10B,1,B,10,B,4,4,15
61,2B:10B,2,B,10,B,4,4,15
62,5B:1B,5,B,1,B,4,4,15
63,5B:9A,5,B,9,A,4,3,15
64,14B:8B,14,B,8,B,3,3,15
65,3B:8B,3,B,8,B,3,3,15
66,13B:0B,13,B,0,B,3,3,15
67,9B:1B,9,B,1,B,3,3,15
68,9B:8B,9,B,8,B,3,3,15
69,10B:12A,10,B,12,A,3,2,15
70,9B:1B,9,B,1,B,2,2,15
71,4B:2B,4,B,2,B,2,2,15
72,6A:11A,6,A,11,A,2,2,15
73,13B:4B,13,B,4,B,2,2,15
74,14B:12B,14,B,12,B,2,2,15
75,2B:14B,2,B,14,B,2,2,15
76,1B:10B,1,B,10,B,2,2,15
77,4B:10B,4,B,10,B,2,2,15
78,7B:3B,7,B,3,B,2,2,15
79,2B:12B,2,B,12,B,2,2,15
80,2B:12B,2,B,12,B,2,2,15
81,13B:14B,13,B,14,B,2,2,15
82,0B:5B,0,B,5,B,2,2,15
83,7B:1B,7,B,1,B,2,2,15
84,14B:14B,14,B,14,B,2,2,15
85,14B:12B,14,B,12,B,2,2,15
86,4B:0B,4,B,0,B,2,2,15
87,3B:9B,3,B,9,B,2,2,15
88,14B:1B,14,B,1,B,2,2,15
89,10B:13B,10,B,13,B,2,2,15
90,0B:12B,0,B,12,B,2,2,15
91,7B:2B,7,B,2,B,2,2,15
92,1B:7B,1,B,7,B,2,2,15
93,14B:2B,14,B,2,B,2,2,15
94,3B:13B,3,B,13,B,2,2,15
95,8B:3B,8,B,3,B,2,2,15
96,14B:12B,14,B,12,B,2,2,15
97,10B:3B,10,B,3,B,2,2,15
98,10B:6A,10,B,6,A,2,1,15
99,14B:10B,14,B,10,B,1,1,15
100,5B:14B,5,B,14,B,1,1,15
101,7B:1B,7,B,1,B,1,1,15
102,3B:1B,3,B,1,B,1,1,15
103,4B:9B,4,B,9,B,1,1,15
104,8B:9B,8,B,9,B,1,1,15
105,3B:1B,3,B,1,B,1,1,15
106,10B:0B,10,B,0,B,1,1,15
107,3B:14B,3,B,14,B,1,1,15
108,0B:5B,0,B,5,B,1,1,15
109,1B:3B,1,B,3,B,1,1,15
110,4B:7B,4,B,7,B,1,1,15
111,3B:2B,3,B,2,B,1,1,15
112,10B:14B,10,B,14,B,1,1,15
113,8B:7B,8,B,7,B,1,1,15
114,3B:7B,3,B,7,B,1,1,15
115,12B:3B,12,B,3,B,1,1,15
116,1B:10B,1,B,10,B,1,1,15
117,6B:6B,6,B,6,B,1,1,15
118,5B:13B,5,B,13,B,1,1,15
119,10B:10B,10,B,10,B,1,1,15
120,9B:10B,9,B,10,B,1,1,15
121,1B:6B,1,B,6,B,1,1,15
122,10B:12B,10,B,12,B,1,1,15
123,12B:3B,12,B,3,B,1,1,15
124,2B:8B,2,B,8,B,1,1,15
125,6B:6B,6,B,6,B,1,1,15
126,2B:7B,2,B,7,B,1,1,15
127,3B:14B,3,B,14,B,1,1,15
128,1B:12B,1,B,12,B,1,1,15
129,12B:8B,12,B,8,B,1,1,15
130,1B:10B,1,B,10,B,1,1,15
131,14B:13B,14,B,13,B,1,1,15
