step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6A:8A,6,A,8,A,13,13,15
1,12A:11A,12,A,11,A,13,13,15
2,8A:11A,8,A,11,A,13,13,15
3,8A:12A,8,A,12,A,13,13,15
4,0A:4A,0,A,4,A,13,13,15
5,3A:11A,3,A,11,A,13,13,15
6,4A:10A,4,A,10,A,13,13,15
7,9A:7A,9,A,7,A,13,13,15
8,9A:5A,9,A,5,A,13,13,15
9,7A:11A,7,A,11,A,13,13,15
10,9A:5A,9,A,5,A,13,13,15
11,11A:4A,11,A,4,A,13,13,15
12,5A:3A,5,A,3,A,13,13,15
13,2A:3A,2,A,3,A,13,13,15
14,5A:11A,5,A,11,A,13,13,15
15,9A:12A,9,A,12,A,13,13,15
16,11A:3A,11,A,3,A,13,13,15
17,3A:7A,3,A,7,A,13,13,15
18,4A:9A,4,A,9,A,13,13,15
19,14B:8A,14,B,8,A,13,12,15
20,9A:1A,9,A,1,A,12,12,15
21,13B:4A,13,B,4,A,12,11,15
22,4B:2A,4,B,2,A,11,10,15
23,4B:11A,4,B,11,A,10,9,15
24,8B:4B,8,B,4,B,9,9,15
25,0A:0A,0,A,0,A,9,9,15
26,8B:11B,8,B,11,B,9,9,15
27,14B:10A,14,B,10,A,9,8,15
28,13B:7A,13,B,7,A,8,7,15
29,2B:0A,2,B,0,A,7,6,15
30,8B:7B,8,B,7,B,6,6,15
31,7B:5A,7,B,5,A,6,5,15
32,2B:0B,2,B,0,B,5,5,15
33,4B:13B,4,B,13,B,5,5,15
34,7B:13B,7,B,13,B,5,5,15
35,0B:7B,0,B,7,B,5,5,15
36,0B:10B,0,B,10,B,5,5,15
37,10B:2B,10,B,2,B,5,5,15
38,2B:9A,2,B,9,A,5,4,15
39,14B:1A,14,B,1,A,4,3,15
40,14B:1B,14,B,1,B,3,3,15
41,8B:6A,8,B,6,A,3,2,15
42,8B:12A,8,B,12,A,2,1,15
43,9B:12B,9,B,12,B,1,1,15
44,8B:7B,8,B,7,B,1,1,15
45,13B:4B,13,B,4,B,1,1,15
46,12B:6B,12,B,6,B,1,1,15
47,4B:9B,4,B,9,B,1,1,15
48,0B:11B,0,B,11,B,1,1,15
49,1B:12B,1,B,12,B,1,1,15
50,3A:3A,3,A,3,A,1,1,15
51,4B:1B,4,B,1,B,1,1,15
52,2B:2B,2,B,2,B,1,1,15
53,8B:2B,8,B,2,B,1,1,15
54,0B:7B,0,B,7,B,1,1,15
55,10B:7B,10,B,7,B,1,1,15
56,4B:3A,4,B,3,A,1,0,15
