step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,16B:15B,16,B,15,B,15,15,20
1,13A:5A,13,A,5,A,15,15,20
2,14A:17B,14,A,17,B,15,16,20
3,14A:19B,14,A,19,B,16,17,20
4,15B:7A,15,B,7,A,17,16,20
5,13A:5A,13,A,5,A,16,16,20
6,7B:9A,7,B,9,A,16,15,20
7,2A:0A,2,A,0,A,15,15,20
8,18B:18B,18,B,18,B,15,15,20
9,8A:18B,8,A,18,B,15,16,20
10,0A:19A,0,A,19,A,16,16,20
11,6A:19A,6,A,19,A,16,16,20
12,4A:18A,4,A,18,A,16,16,20
13,2A:15B,2,A,15,B,16,17,20
14,2A:2A,2,A,2,A,17,17,20
15,4A:10A,4,A,10,A,17,17,20
16,3A:2A,3,A,2,A,17,17,20
17,16B:10A,16,B,10,A,17,16,20
18,9B:8A,9,B,8,A,16,15,20
19,4A:2A,4,A,2,A,15,15,20
20,7B:3A,7,B,3,A,15,14,20
21,14A:1A,14,A,1,A,14,14,20
22,7B:13A,7,B,13,A,14,13,20
23,19A:13B,19,A,13,B,13,14,20
24,9B:12A,9,B,12,A,14,13,20
25,7B:12B,7,B,12,B,13,13,20
26,2A:15A,2,A,15,A,13,13,20
27,15A:18A,15,A,18,A,13,13,20
28,12B:7B,12,B,7,B,13,13,20
29,3B:2A,3,B,2,A,13,12,20
30,15A:1A,15,A,1,A,12,12,20
31,5A:10B,5,A,10,B,12,13,20
32,5A:3B,5,A,3,B,13,14,20
33,1A:5A,1,A,5,A,14,14,20
34,17A:5A,17,A,5,A,14,14,20
35,14A:17A,14,A,17,A,14,14,20
36,18A:2B,18,A,2,B,14,15,20
37,7B:19A,7,B,19,A,15,14,20
38,17A:0A,17,A,0,A,14,14,20
39,8B:5A,8,B,5,A,14,13,20
40,12B:13A,12,B,13,A,13,12,20
41,3A:3A,3,A,3,A,12,12,20
42,6A:6A,6,A,6,A,12,12,20
43,8B:17A,8,B,17,A,12,11,20
44,14A:17B,14,A,17,B,11,12,20
45,5B:9B,5,B,9,B,12,12,20
46,6A:3A,6,A,3,A,12,12,20
47,1A:18A,1,A,18,A,12,12,20
48,11A:15A,11,A,15,A,12,12,20
49,3A:11A,3,A,11,A,12,12,20
50,0A:2A,0,A,2,A,12,12,20
51,6A:19B,6,A,19,B,12,13,20
52,9B:3A,9,B,3,A,13,12,20
53,0A:5B,0,A,5,B,12,13,20
54,12B:2A,12,B,2,A,13,12,20
55,9B:3B,9,B,3,B,12,12,20
56,6A:12B,6,A,12,B,12,13,20
57,9B:8B,9,B,8,B,13,13,20
58,1A:17A,1,A,17,A,13,13,20
59,7B:11A,7,B,11,A,13,12,20
60,17A:11B,17,A,11,B,12,13,20
61,3B:1A,3,B,1,A,13,12,20
62,5A:14A,5,A,14,A,12,12,20
63,5A:8B,5,A,8,B,12,13,20
64,11A:4A,11,A,4,A,13,13,20
65,14A:3B,14,A,3,B,13,14,20
66,1B:11A,1,B,11,A,14,13,20
67,16B:13B,16,B,13,B,13,13,20
68,19A:18A,19,A,18,A,13,13,20
69,4A:1B,4,A,1,B,13,14,20
70,16B:16B,16,B,16,B,14,14,20
71,8A:17A,8,A,17,A,14,14,20
72,13B:15A,13,B,15,A,14,13,20
73,11B:7B,11,B,7,B,13,13,20
74,9B:2B,9,B,2,B,13,13,20
75,8A:1A,8,A,1,A,13,13,20
76,10A:16B,10,A,16,B,13,14,20
77,15B:19A,15,B,19,A,14,13,20
78,2B:14A,2,B,14,A,13,12,20
79,3A:5A,3,A,5,A,12,12,20
80,19B:6A,19,B,6,A,12,11,20
81,2B:13B,2,B,13,B,11,11,20
82,1A:13B,1,A,13,B,11,12,20
83,4A:4A,4,A,4,A,12,12,20
84,16A:8A,16,A,8,A,12,12,20
85,6B:2B,6,B,2,B,12,12,20
86,1A:17A,1,A,17,A,12,12,20
87,7B:10A,7,B,10,A,12,11,20
88,17A:16A,17,A,16,A,11,11,20
89,9B:0A,9,B,0,A,11,10,20
90,15B:19B,15,B,19,B,10,10,20
91,11B:13A,11,B,13,A,10,9,20
92,2B:4A,2,B,4,A,9,8,20
93,2B:18A,2,B,18,A,8,7,20
94,11B:3A,11,B,3,A,7,6,20
95,18B:18B,18,B,18,B,6,6,20
96,15B:9B,15,B,9,B,6,6,20
97,17A:11B,17,A,11,B,6,7,20
98,17A:8A,17,A,8,A,7,7,20
99,7B:15B,7,B,15,B,7,7,20
100,11A:15B,11,A,15,B,7,8,20
101,0B:8A,0,B,8,A,8,7,20
102,7B:19B,7,B,19,B,7,7,20
103,11A:12A,11,A,12,A,7,7,20
104,0B:10B,0,B,10,B,7,7,20
105,13B:1A,13,B,1,A,7,6,20
106,14B:8B,14,B,8,B,6,6,20
107,18B:0B,18,B,0,B,6,6,20
108,6B:9B,6,B,9,B,6,6,20
109,6B:15A,6,B,15,A,6,5,20
110,17A:3B,17,A,3,B,5,6,20
111,19B:7B,19,B,7,B,6,6,20
112,2B:14B,2,B,14,B,6,6,20
113,15B:10B,15,B,10,B,6,6,20
114,5A:13B,5,A,13,B,6,7,20
115,11A:2B,11,A,2,B,7,8,20
116,3A:6B,3,A,6,B,8,9,20
117,18B:13A,18,B,13,A,9,8,20
118,14B:16A,14,B,16,A,8,7,20
119,17A:1B,17,A,1,B,7,8,20
120,10B:5A,10,B,5,A,8,7,20
121,1A:16B,1,A,16,B,7,8,20
122,8B:16A,8,B,16,A,8,7,20
123,17A:0B,17,A,0,B,7,8,20
124,3A:6A,3,A,6,A,8,8,20
125,16B:7B,16,B,7,B,8,8,20
126,0A:1A,0,A,1,A,8,8,20
127,18B:6A,18,B,6,A,8,7,20
128,5B:14B,5,B,14,B,7,7,20
129,10B:3A,10,B,3,A,7,6,20
130,13B:7B,13,B,7,B,6,6,20
131,7B:19B,7,B,19,B,6,6,20
132,8B:15B,8,B,15,B,6,6,20
133,11A:11A,11,A,11,A,6,6,20
134,7B:8B,7,B,8,B,6,6,20
135,15B:2A,15,B,2,A,6,5,20
136,5B:12A,5,B,12,A,5,4,20
137,1A:18B,1,A,18,B,4,5,20
138,15B:6B,15,B,6,B,5,5,20
139,16B:7B,16,B,7,B,5,5,20
140,13B:8B,13,B,8,B,5,5,20
141,12B:16B,12,B,16,B,5,5,20
142,0A:0A,0,A,0,A,5,5,20
143,9B:4B,9,B,4,B,5,5,20
144,12B:19B,12,B,19,B,5,5,20
145,15B:7B,15,B,7,B,5,5,20
146,5B:9B,5,B,9,B,5,5,20
147,14B:8B,14,B,8,B,5,5,20
148,8B:12B,8,B,12,B,5,5,20
149,16B:14B,16,B,14,B,5,5,20
150,5B:14B,5,B,14,B,5,5,20
151,6B:16B,6,B,16,B,5,5,20
152,16B:12B,16,B,12,B,5,5,20
153,11A:0A,11,A,0,A,5,5,20
154,10B:11A,10,B,11,A,5,4,20
155,11B:19B,11,B,19,B,4,4,20
156,12B:9B,12,B,9,B,4,4,20
157,13B:15B,13,B,15,B,4,4,20
158,1A:8B,1,A,8,B,4,5,20
159,12B:8A,12,B,8,A,5,4,20
160,5B:9B,5,B,9,B,4,4,20
161,3B:16B,3,B,16,B,4,4,20
162,15B:1A,15,B,1,A,4,3,20
163,15B:19B,15,B,19,B,3,3,20
164,8B:10B,8,B,10,B,3,3,20
165,13B:0A,13,B,0,A,3,2,20
166,12B:9B,12,B,9,B,2,2,20
167,5B:13B,5,B,13,B,2,2,20
168,7B:1B,7,B,1,B,2,2,20
169,11B:18A,11,B,18,A,2,1,20
170,16B:10B,16,B,10,B,1,1,20
171,14B:7B,14,B,7,B,1,1,20
172,13B:15B,13,B,15,B,1,1,20
173,18B:11B,18,B,11,B,1,1,20
174,10B:5B,10,B,5,B,1,1,20
175,16B:17A,16,B,17,A,1,0,20
