run_id,step,birth_index,birth_type,death_index,death_type,event,mutants_before,mutants_after,N,true_r,true_i0
exp001_run02,65,8,B,8,B,8B:8B,6,6,24,1.1,5
exp001_run02,66,5,A,4,A,5A:4A,6,6,24,1.1,5
exp001_run02,67,12,B,17,B,12B:17B,6,6,24,1.1,5
exp001_run02,68,7,B,12,B,7B:12B,6,6,24,1.1,5
exp001_run02,69,18,B,22,B,18B:22B,6,6,24,1.1,5
exp001_run02,70,1,A,3,A,1A:3A,6,6,24,1.1,5
exp001_run02,71,16,B,7,B,16B:7B,6,6,24,1.1,5
exp001_run02,72,15,B,14,B,15B:14B,6,6,24,1.1,5
exp001_run02,73,0,B,8,B,0B:8B,6,6,24,1.1,5
exp001_run02,74,15,B,11,B,15B:11B,6,6,24,1.1,5
exp001_run02,75,15,B,4,A,15B:4A,6,5,24,1.1,5
exp001_run02,76,9,A,15,B,9A:15B,5,6,24,1.1,5
exp001_run02,77,4,B,21,B,4B:21B,6,6,24,1.1,5
exp001_run02,78,18,B,4,B,18B:4B,6,6,24,1.1,5
exp001_run02,79,13,B,22,B,13B:22B,6,6,24,1.1,5
exp001_run02,80,15,A,7,B,15A:7B,6,7,24,1.1,5
exp001_run02,81,18,B,13,B,18B:13B,7,7,24,1.1,5
exp001_run02,82,13,B,17,B,13B:17B,7,7,24,1.1,5
exp001_run02,83,1,A,16,B,1A:16B,7,8,24,1.1,5
exp001_run02,84,18,B,10,B,18B:10B,8,8,24,1.1,5
exp001_run02,85,15,A,6,B,15A:6B,8,9,24,1.1,5
exp001_run02,86,5,A,9,A,5A:9A,9,9,24,1.1,5
exp001_run02,87,20,B,1,A,20B:1A,9,8,24,1.1,5
exp001_run02,88,0,B,9,A,0B:9A,8,7,24,1.1,5
exp001_run02,89,15,A,19,A,15A:19A,7,7,24,1.1,5
exp001_run02,90,23,B,14,B,23B:14B,7,7,24,1.1,5
exp001_run02,91,9,B,16,A,9B:16A,7,6,24,1.1,5
exp001_run02,92,19,A,10,B,19A:10B,6,7,24,1.1,5
exp001_run02,93,3,A,16,B,3A:16B,7,8,24,1.1,5
exp001_run02,94,7,A,5,A,7A:5A,8,8,24,1.1,5
exp001_run02,95,14,B,14,B,14B:14B,8,8,24,1.1,5
exp001_run02,96,1,B,19,A,1B:19A,8,7,24,1.1,5
exp001_run02,97,8,B,17,B,8B:17B,7,7,24,1.1,5
exp001_run02,98,11,B,3,A,11B:3A,7,6,24,1.1,5
exp001_run02,99,7,A,15,A,7A:15A,6,6,24,1.1,5
exp001_run02,100,18,B,5,A,18B:5A,6,5,24,1.1,5
exp001_run02,101,5,B,4,B,5B:4B,5,5,24,1.1,5
exp001_run02,102,12,B,19,B,12B:19B,5,5,24,1.1,5
exp001_run02,103,2,B,14,B,2B:14B,5,5,24,1.1,5
exp001_run02,104,15,A,7,A,15A:7A,5,5,24,1.1,5
exp001_run02,105,22,B,18,B,22B:18B,5,5,24,1.1,5
exp001_run02,106,0,B,13,B,0B:13B,5,5,24,1.1,5
exp001_run02,107,19,B,0,B,19B:0B,5,5,24,1.1,5
exp001_run02,108,12,B,12,B,12B:12B,5,5,24,1.1,5
exp001_run02,109,7,A,11,B,7A:11B,5,6,24,1.1,5
exp001_run02,110,0,B,10,A,0B:10A,6,5,24,1.1,5
exp001_run02,111,21,B,7,A,21B:7A,5,4,24,1.1,5
exp001_run02,112,12,B,20,B,12B:20B,4,4,24,1.1,5
exp001_run02,113,13,B,11,A,13B:11A,4,3,24,1.1,5
exp001_run02,114,20,B,17,B,20B:17B,3,3,24,1.1,5
exp001_run02,115,23,B,16,A,23B:16A,3,2,24,1.1,5
exp001_run02,116,19,B,18,B,19B:18B,2,2,24,1.1,5
exp001_run02,117,18,B,10,B,18B:10B,2,2,24,1.1,5
exp001_run02,118,12,B,5,B,12B:5B,2,2,24,1.1,5
exp001_run02,119,1,B,17,B,1B:17B,2,2,24,1.1,5
exp001_run02,120,15,A,19,B,15A:19B,2,3,24,1.1,5
exp001_run02,121,20,B,5,B,20B:5B,3,3,24,1.1,5
exp001_run02,122,5,B,1,B,5B:1B,3,3,24,1.1,5
exp001_run02,123,9,B,5,B,9B:5B,3,3,24,1.1,5
exp001_run02,124,3,B,21,B,3B:21B,3,3,24,1.1,5
exp001_run02,125,0,B,20,B,0B:20B,3,3,24,1.1,5
exp001_run02,126,7,B,8,B,7B:8B,3,3,24,1.1,5
exp001_run02,127,2,B,9,B,2B:9B,3,3,24,1.1,5
exp001_run02,128,11,B,12,B,11B:12B,3,3,24,1.1,5
exp001_run02,129,14,B,4,B,14B:4B,3,3,24,1.1,5
exp001_run02,130,6,A,7,B,6A:7B,3,4,24,1.1,5
exp001_run02,131,13,B,22,B,13B:22B,4,4,24,1.1,5
exp001_run02,132,23,B,7,A,23B:7A,4,3,24,1.1,5
exp001_run02,133,8,B,3,B,8B:3B,3,3,24,1.1,5
exp001_run02,134,1,B,5,B,1B:5B,3,3,24,1.1,5
exp001_run02,135,21,B,2,B,21B:2B,3,3,24,1.1,5
exp001_run02,136,17,B,10,B,17B:10B,3,3,24,1.1,5
exp001_run02,137,21,B,11,B,21B:11B,3,3,24,1.1,5
exp001_run02,138,20,B,5,B,20B:5B,3,3,24,1.1,5
exp001_run02,139,10,B,13,B,10B:13B,3,3,24,1.1,5
exp001_run02,140,23,B,2,B,23B:2B,3,3,24,1.1,5
exp001_run02,141,12,B,22,B,12B:22B,3,3,24,1.1,5
exp001_run02,142,4,B,19,A,4B:19A,3,2,24,1.1,5
exp001_run02,143,5,B,20,B,5B:20B,2,2,24,1.1,5
exp001_run02,144,10,B,9,B,10B:9B,2,2,24,1.1,5
exp001_run02,145,0,B,9,B,0B:9B,2,2,24,1.1,5
exp001_run02,146,1,B,18,B,1B:18B,2,2,24,1.1,5
exp001_run02,147,18,B,17,B,18B:17B,2,2,24,1.1,5
exp001_run02,148,3,B,2,B,3B:2B,2,2,24,1.1,5
exp001_run02,149,12,B,18,B,12B:18B,2,2,24,1.1,5
exp001_run02,150,17,B,12,B,17B:12B,2,2,24,1.1,5
exp001_run02,151,6,A,2,B,6A:2B,2,3,24,1.1,5
exp001_run02,152,16,B,0,B,16B:0B,3,3,24,1.1,5
exp001_run02,153,2,A,3,B,2A:3B,3,4,24,1.1,5
exp001_run02,154,23,B,20,B,23B:20B,4,4,24,1.1,5
exp001_run02,155,18,B,22,B,18B:22B,4,4,24,1.1,5
exp001_run02,156,3,A,13,B,3A:13B,4,5,24,1.1,5
exp001_run02,157,21,B,1,B,21B:1B,5,5,24,1.1,5
exp001_run02,158,21,B,10,B,21B:10B,5,5,24,1.1,5
exp001_run02,159,10,B,5,B,10B:5B,5,5,24,1.1,5
exp001_run02,160,18,B,20,B,18B:20B,5,5,24,1.1,5
exp001_run02,161,22,B,1,B,22B:1B,5,5,24,1.1,5
exp001_run02,162,14,B,6,A,14B:6A,5,4,24,1.1,5
exp001_run02,163,16,B,3,A,16B:3A,4,3,24,1.1,5
exp001_run02,164,1,B,9,B,1B:9B,3,3,24,1.1,5
exp001_run02,165,22,B,14,B,22B:14B,3,3,24,1.1,5
exp001_run02,166,2,A,1,B,2A:1B,3,4,24,1.1,5
exp001_run02,167,6,B,8,B,6B:8B,4,4,24,1.1,5
exp001_run02,168,22,B,10,B,22B:10B,4,4,24,1.1,5
exp001_run02,169,12,B,18,B,12B:18B,4,4,24,1.1,5
exp001_run02,170,21,B,9,B,21B:9B,4,4,24,1.1,5
exp001_run02,171,15,A,4,B,15A:4B,4,5,24,1.1,5
exp001_run02,172,15,A,3,B,15A:3B,5,6,24,1.1,5
exp001_run02,173,4,A,2,A,4A:2A,6,6,24,1.1,5
exp001_run02,174,12,B,7,B,12B:7B,6,6,24,1.1,5
exp001_run02,175,16,B,6,B,16B:6B,6,6,24,1.1,5
exp001_run02,176,22,B,2,A,22B:2A,6,5,24,1.1,5
exp001_run02,177,11,B,20,B,11B:20B,5,5,24,1.1,5
exp001_run02,178,0,B,5,B,0B:5B,5,5,24,1.1,5
exp001_run02,179,11,B,23,B,11B:23B,5,5,24,1.1,5
exp001_run02,180,4,A,10,B,4A:10B,5,6,24,1.1,5
exp001_run02,181,23,B,5,B,23B:5B,6,6,24,1.1,5
exp001_run02,182,2,B,17,B,2B:17B,6,6,24,1.1,5
exp001_run02,183,4,A,4,A,4A:4A,6,6,24,1.1,5
exp001_run02,184,17,B,0,B,17B:0B,6,6,24,1.1,5
exp001_run02,185,12,B,13,A,12B:13A,6,5,24,1.1,5
exp001_run02,186,19,B,23,B,19B:23B,5,5,24,1.1,5
exp001_run02,187,10,A,20,B,10A:20B,5,6,24,1.1,5
exp001_run02,188,16,B,8,B,16B:8B,6,6,24,1.1,5
exp001_run02,189,12,B,12,B,12B:12B,6,6,24,1.1,5
exp001_run02,190,7,B,13,B,7B:13B,6,6,24,1.1,5
exp001_run02,191,17,B,23,B,17B:23B,6,6,24,1.1,5
exp001_run02,192,4,A,4,A,4A:4A,6,6,24,1.1,5
exp001_run02,193,16,B,0,B,16B:0B,6,6,24,1.1,5
exp001_run02,194,10,A,15,A,10A:15A,6,6,24,1.1,5
exp001_run02,195,23,B,17,B,23B:17B,6,6,24,1.1,5
exp001_run02,196,23,B,23,B,23B:23B,6,6,24,1.1,5
exp001_run02,197,19,B,9,B,19B:9B,6,6,24,1.1,5
exp001_run02,198,15,A,7,B,15A:7B,6,7,24,1.1,5
exp001_run02,199,2,B,11,B,2B:11B,7,7,24,1.1,5
exp001_run02,200,0,B,6,B,0B:6B,7,7,24,1.1,5
exp001_run02,201,4,A,16,B,4A:16B,7,8,24,1.1,5
exp001_run02,202,3,A,23,B,3A:23B,8,9,24,1.1,5
exp001_run02,203,22,B,20,A,22B:20A,9,8,24,1.1,5
exp001_run02,204,0,B,4,A,0B:4A,8,7,24,1.1,5
exp001_run02,205,13,B,21,B,13B:21B,7,7,24,1.1,5
exp001_run02,206,2,B,19,B,2B:19B,7,7,24,1.1,5
exp001_run02,207,9,B,21,B,9B:21B,7,7,24,1.1,5
exp001_run02,208,18,B,11,B,18B:11B,7,7,24,1.1,5
exp001_run02,209,10,A,15,A,10A:15A,7,7,24,1.1,5
exp001_run02,210,7,A,7,A,7A:7A,7,7,24,1.1,5
exp001_run02,211,18,B,7,A,18B:7A,7,6,24,1.1,5
exp001_run02,212,17,B,17,B,17B:17B,6,6,24,1.1,5
exp001_run02,213,2,B,20,B,2B:20B,6,6,24,1.1,5
exp001_run02,214,10,A,4,B,10A:4B,6,7,24,1.1,5
exp001_run02,215,1,A,22,B,1A:22B,7,8,24,1.1,5
exp001_run02,216,13,B,5,B,13B:5B,8,8,24,1.1,5
exp001_run02,217,0,B,18,B,0B:18B,8,8,24,1.1,5
exp001_run02,218,11,B,22,A,11B:22A,8,7,24,1.1,5
exp001_run02,219,18,B,19,B,18B:19B,7,7,24,1.1,5
exp001_run02,220,13,B,1,A,13B:1A,7,6,24,1.1,5
exp001_run02,221,19,B,15,A,19B:15A,6,5,24,1.1,5
exp001_run02,222,1,B,23,A,1B:23A,5,4,24,1.1,5
exp001_run02,223,13,B,9,B,13B:9B,4,4,24,1.1,5
exp001_run02,224,15,B,12,B,15B:12B,4,4,24,1.1,5
exp001_run02,225,12,B,12,B,12B:12B,4,4,24,1.1,5
exp001_run02,226,9,B,19,B,9B:19B,4,4,24,1.1,5
exp001_run02,227,8,B,10,A,8B:10A,4,3,24,1.1,5
exp001_run02,228,6,B,23,B,6B:23B,3,3,24,1.1,5
exp001_run02,229,22,B,15,B,22B:15B,3,3,24,1.1,5
exp001_run02,230,13,B,10,B,13B:10B,3,3,24,1.1,5
exp001_run02,231,17,B,15,B,17B:15B,3,3,24,1.1,5
exp001_run02,232,13,B,15,B,13B:15B,3,3,24,1.1,5
exp001_run02,233,14,B,14,B,14B:14B,3,3,24,1.1,5
exp001_run02,234,22,B,17,B,22B:17B,3,3,24,1.1,5
exp001_run02,235,21,B,20,B,21B:20B,3,3,24,1.1,5
exp001_run02,236,5,B,20,B,5B:20B,3,3,24,1.1,5
exp001_run02,237,13,B,20,B,13B:20B,3,3,24,1.1,5
exp001_run02,238,11,B,15,B,11B:15B,3,3,24,1.1,5
exp001_run02,239,7,B,18,B,7B:18B,3,3,24,1.1,5
exp001_run02,240,15,B,17,B,15B:17B,3,3,24,1.1,5
exp001_run02,241,2,B,19,B,2B:19B,3,3,24,1.1,5
exp001_run02,242,18,B,15,B,18B:15B,3,3,24,1.1,5
exp001_run02,243,13,B,7,B,13B:7B,3,3,24,1.1,5
exp001_run02,244,13,B,18,B,13B:18B,3,3,24,1.1,5
exp001_run02,245,22,B,6,B,22B:6B,3,3,24,1.1,5
exp001_run02,246,8,B,9,B,8B:9B,3,3,24,1.1,5
exp001_run02,247,20,B,4,A,20B:4A,3,2,24,1.1,5
exp001_run02,248,18,B,10,B,18B:10B,2,2,24,1.1,5
exp001_run02,249,7,B,1,B,7B:1B,2,2,24,1.1,5
exp001_run02,250,22,B,5,B,22B:5B,2,2,24,1.1,5
exp001_run02,251,12,B,13,B,12B:13B,2,2,24,1.1,5
exp001_run02,252,13,B,0,B,13B:0B,2,2,24,1.1,5
exp001_run02,253,13,B,16,A,13B:16A,2,1,24,1.1,5
exp001_run02,254,13,B,8,B,13B:8B,1,1,24,1.1,5
exp001_run02,255,5,B,18,B,5B:18B,1,1,24,1.1,5
exp001_run02,256,7,B,1,B,7B:1B,1,1,24,1.1,5
exp001_run02,257,23,B,16,B,23B:16B,1,1,24,1.1,5
exp001_run02,258,23,B,1,B,23B:1B,1,1,24,1.1,5
exp001_run02,259,5,B,22,B,5B:22B,1,1,24,1.1,5
exp001_run02,260,9,B,18,B,9B:18B,1,1,24,1.1,5
exp001_run02,261,13,B,4,B,13B:4B,1,1,24,1.1,5
exp001_run02,262,11,B,23,B,11B:23B,1,1,24,1.1,5
exp001_run02,263,18,B,2,B,18B:2B,1,1,24,1.1,5
exp001_run02,264,2,B,16,B,2B:16B,1,1,24,1.1,5
exp001_run02,265,10,B,8,B,10B:8B,1,1,24,1.1,5
exp001_run02,266,9,B,11,B,9B:11B,1,1,24,1.1,5
exp001_run02,267,5,B,21,B,5B:21B,1,1,24,1.1,5
exp001_run02,268,22,B,13,B,22B:13B,1,1,24,1.1,5
exp001_run02,269,11,B,3,A,11B:3A,1,0,24,1.1,5
