step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,11B:2B,11,B,2,B,1,1,15
1,10B:5B,10,B,5,B,1,1,15
2,4B:3B,4,B,3,B,1,1,15
3,14B:5B,14,B,5,B,1,1,15
4,1B:6B,1,B,6,B,1,1,15
5,1B:13B,1,B,13,B,1,1,15
6,5B:4B,5,B,4,B,1,1,15
7,12B:11B,12,B,11,B,1,1,15
8,7B:1B,7,B,1,B,1,1,15
9,14B:6B,14,B,6,B,1,1,15
10,1B:4B,1,B,4,B,1,1,15
11,12B:9B,12,B,9,B,1,1,15
12,13B:5B,13,B,5,B,1,1,15
13,8B:11B,8,B,11,B,1,1,15
14,1B:10B,1,B,10,B,1,1,15
15,3B:4B,3,B,4,B,1,1,15
16,14B:13B,14,B,13,B,1,1,15
17,3B:1B,3,B,1,B,1,1,15
18,6B:7B,6,B,7,B,1,1,15
19,9B:5B,9,B,5,B,1,1,15
20,2B:5B,2,B,5,B,1,1,15
21,3B:4B,3,B,4,B,1,1,15
22,10B:10B,10,B,10,B,1,1,15
23,9B:9B,9,B,9,B,1,1,15
24,9B:8B,9,B,8,B,1,1,15
25,11B:2B,11,B,2,B,1,1,15
26,7B:4B,7,B,4,B,1,1,15
27,14B:10B,14,B,10,B,1,1,15
28,10B:3B,10,B,3,B,1,1,15
29,10B:13B,10,B,13,B,1,1,15
30,11B:0A,11,B,0,A,1,0,15
