step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,13B:0A,13,B,0,A,3,2,15
1,13B:5B,13,B,5,B,2,2,15
2,4B:12B,4,B,12,B,2,2,15
3,5B:14B,5,B,14,B,2,2,15
4,6B:7B,6,B,7,B,2,2,15
5,13B:6B,13,B,6,B,2,2,15
6,5B:2A,5,B,2,A,2,1,15
7,7B:7B,7,B,7,B,1,1,15
8,5B:12B,5,B,12,B,1,1,15
9,7B:12B,7,B,12,B,1,1,15
10,1A:6B,1,A,6,B,1,2,15
11,1A:9B,1,A,9,B,2,3,15
12,14B:2B,14,B,2,B,3,3,15
13,8B:5B,8,B,5,B,3,3,15
14,1A:5B,1,A,5,B,3,4,15
15,10B:4B,10,B,4,B,4,4,15
16,6A:11B,6,A,11,B,4,5,15
17,6A:11A,6,A,11,A,5,5,15
18,6A:7B,6,A,7,B,5,6,15
19,0B:13B,0,B,13,B,6,6,15
20,13B:9A,13,B,9,A,6,5,15
21,14B:4B,14,B,4,B,5,5,15
22,9B:12B,9,B,12,B,5,5,15
23,14B:1A,14,B,1,A,5,4,15
24,10B:6A,10,B,6,A,4,3,15
25,5A:12B,5,A,12,B,3,4,15
26,10B:2B,10,B,2,B,4,4,15
27,14B:2B,14,B,2,B,4,4,15
28,12A:10B,12,A,10,B,4,5,15
29,11A:0B,11,A,0,B,5,6,15
30,1B:3B,1,B,3,B,6,6,15
31,11A:5A,11,A,5,A,6,6,15
32,5A:9B,5,A,9,B,6,7,15
33,0A:2B,0,A,2,B,7,8,15
34,10A:5A,10,A,5,A,8,8,15
35,5A:12A,5,A,12,A,8,8,15
36,1B:2A,1,B,2,A,8,7,15
37,7A:6B,7,A,6,B,7,8,15
38,4B:4B,4,B,4,B,8,8,15
39,3B:1B,3,B,1,B,8,8,15
40,0A:2B,0,A,2,B,8,9,15
41,7A:6A,7,A,6,A,9,9,15
42,13B:1B,13,B,1,B,9,9,15
43,3B:4B,3,B,4,B,9,9,15
44,10A:3B,10,A,3,B,9,10,15
45,14B:4B,14,B,4,B,10,10,15
46,10A:7A,10,A,7,A,10,10,15
47,3A:2A,3,A,2,A,10,10,15
48,13B:7A,13,B,7,A,10,9,15
49,2A:11A,2,A,11,A,9,9,15
50,6A:1B,6,A,1,B,9,10,15
51,12A:13B,12,A,13,B,10,11,15
52,14B:10A,14,B,10,A,11,10,15
53,5A:1A,5,A,1,A,10,10,15
54,8B:4B,8,B,4,B,10,10,15
55,13A:13A,13,A,13,A,10,10,15
56,2A:11A,2,A,11,A,10,10,15
57,14B:10B,14,B,10,B,10,10,15
58,2A:5A,2,A,5,A,10,10,15
59,7B:1A,7,B,1,A,10,9,15
60,14B:12A,14,B,12,A,9,8,15
61,2A:12B,2,A,12,B,8,9,15
62,7B:5A,7,B,5,A,9,8,15
63,8B:5B,8,B,5,B,8,8,15
64,7B:8B,7,B,8,B,8,8,15
65,1B:14B,1,B,14,B,8,8,15
66,1B:4B,1,B,4,B,8,8,15
67,5B:11A,5,B,11,A,8,7,15
68,10B:8B,10,B,8,B,7,7,15
69,6A:6A,6,A,6,A,7,7,15
70,12A:1B,12,A,1,B,7,8,15
71,2A:5B,2,A,5,B,8,9,15
72,9A:7B,9,A,7,B,9,10,15
73,7A:8B,7,A,8,B,10,11,15
74,5A:14B,5,A,14,B,11,12,15
75,12A:8A,12,A,8,A,12,12,15
76,9A:2A,9,A,2,A,12,12,15
77,11B:2A,11,B,2,A,12,11,15
78,6A:14A,6,A,14,A,11,11,15
79,12A:13A,12,A,13,A,11,11,15
80,2B:2B,2,B,2,B,11,11,15
81,4B:2B,4,B,2,B,11,11,15
82,4B:11B,4,B,11,B,11,11,15
83,3A:8A,3,A,8,A,11,11,15
84,13A:13A,13,A,13,A,11,11,15
85,1A:3A,1,A,3,A,11,11,15
86,9A:8A,9,A,8,A,11,11,15
87,4B:10B,4,B,10,B,11,11,15
88,4B:8A,4,B,8,A,11,10,15
89,1A:10B,1,A,10,B,10,11,15
90,2B:9A,2,B,9,A,11,10,15
91,2B:10A,2,B,10,A,10,9,15
92,9B:14A,9,B,14,A,9,8,15
93,9B:13A,9,B,13,A,8,7,15
94,13B:0A,13,B,0,A,7,6,15
95,12A:0B,12,A,0,B,6,7,15
96,1A:10B,1,A,10,B,7,8,15
97,11B:4B,11,B,4,B,8,8,15
98,9B:12A,9,B,12,A,8,7,15
99,9B:9B,9,B,9,B,7,7,15
100,9B:7A,9,B,7,A,7,6,15
101,13B:8B,13,B,8,B,6,6,15
102,4B:4B,4,B,4,B,6,6,15
103,7B:12B,7,B,12,B,6,6,15
104,12B:6A,12,B,6,A,6,5,15
105,4B:1A,4,B,1,A,5,4,15
106,10A:2B,10,A,2,B,4,5,15
107,7B:7B,7,B,7,B,5,5,15
108,7B:5A,7,B,5,A,5,4,15
109,9B:5B,9,B,5,B,4,4,15
110,13B:5B,13,B,5,B,4,4,15
111,11B:13B,11,B,13,B,4,4,15
112,5B:6B,5,B,6,B,4,4,15
113,2A:5B,2,A,5,B,4,5,15
114,8B:1B,8,B,1,B,5,5,15
115,5A:7B,5,A,7,B,5,6,15
116,1B:7A,1,B,7,A,6,5,15
117,4B:1B,4,B,1,B,5,5,15
118,0A:6B,0,A,6,B,5,6,15
119,13B:6A,13,B,6,A,6,5,15
120,4B:13B,4,B,13,B,5,5,15
121,13B:13B,13,B,13,B,5,5,15
122,5A:9B,5,A,9,B,5,6,15
123,11B:3A,11,B,3,A,6,5,15
124,11B:7B,11,B,7,B,5,5,15
125,14B:7B,14,B,7,B,5,5,15
126,7B:4B,7,B,4,B,5,5,15
127,7B:1B,7,B,1,B,5,5,15
128,14B:8B,14,B,8,B,5,5,15
129,7B:3B,7,B,3,B,5,5,15
130,3B:5A,3,B,5,A,5,4,15
