step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6A:12A,6,A,12,A,13,13,20
1,1A:0A,1,A,0,A,13,13,20
2,2A:13B,2,A,13,B,13,14,20
3,19B:15B,19,B,15,B,14,14,20
4,15B:19B,15,B,19,B,14,14,20
5,15B:9A,15,B,9,A,14,13,20
6,0A:12A,0,A,12,A,13,13,20
7,10A:18B,10,A,18,B,13,14,20
8,14B:15B,14,B,15,B,14,14,20
9,4A:1A,4,A,1,A,14,14,20
10,10A:13A,10,A,13,A,14,14,20
11,11A:17B,11,A,17,B,14,15,20
12,1A:13A,1,A,13,A,15,15,20
13,17A:3A,17,A,3,A,15,15,20
14,10A:11A,10,A,11,A,15,15,20
15,9B:13A,9,B,13,A,15,14,20
16,0A:9B,0,A,9,B,14,15,20
17,14B:15B,14,B,15,B,15,15,20
18,7A:7A,7,A,7,A,15,15,20
19,10A:18A,10,A,18,A,15,15,20
20,18A:10A,18,A,10,A,15,15,20
21,18A:14B,18,A,14,B,15,16,20
22,2A:9A,2,A,9,A,16,16,20
23,14A:12A,14,A,12,A,16,16,20
24,19B:11A,19,B,11,A,16,15,20
25,16B:5A,16,B,5,A,15,14,20
26,12A:9A,12,A,9,A,14,14,20
27,14A:2A,14,A,2,A,14,14,20
28,13B:4A,13,B,4,A,14,13,20
29,3A:5B,3,A,5,B,13,14,20
30,12A:3A,12,A,3,A,14,14,20
31,16B:15B,16,B,15,B,14,14,20
32,6A:6A,6,A,6,A,14,14,20
33,11B:0A,11,B,0,A,14,13,20
34,7A:8A,7,A,8,A,13,13,20
35,7A:5A,7,A,5,A,13,13,20
36,3A:16B,3,A,16,B,13,14,20
37,0B:2A,0,B,2,A,14,13,20
38,6A:3A,6,A,3,A,13,13,20
39,12A:3A,12,A,3,A,13,13,20
40,11B:15B,11,B,15,B,13,13,20
41,4B:10A,4,B,10,A,13,12,20
42,15B:1A,15,B,1,A,12,11,20
43,15B:17A,15,B,17,A,11,10,20
44,5A:4B,5,A,4,B,10,11,20
45,17B:16A,17,B,16,A,11,10,20
46,12A:3A,12,A,3,A,10,10,20
47,14A:14A,14,A,14,A,10,10,20
48,16B:3A,16,B,3,A,10,9,20
49,19B:19B,19,B,19,B,9,9,20
50,12A:3B,12,A,3,B,9,10,20
51,16B:1B,16,B,1,B,10,10,20
52,10B:5A,10,B,5,A,10,9,20
53,12A:6A,12,A,6,A,9,9,20
54,18A:5B,18,A,5,B,9,10,20
55,14A:14A,14,A,14,A,10,10,20
56,15B:15B,15,B,15,B,10,10,20
57,14A:3A,14,A,3,A,10,10,20
58,2B:11B,2,B,11,B,10,10,20
59,6A:4A,6,A,4,A,10,10,20
60,2B:6A,2,B,6,A,10,9,20
61,8A:13B,8,A,13,B,9,10,20
62,15B:0B,15,B,0,B,10,10,20
63,4A:15B,4,A,15,B,10,11,20
64,6B:16B,6,B,16,B,11,11,20
65,3A:8A,3,A,8,A,11,11,20
66,7A:13A,7,A,13,A,11,11,20
67,7A:7A,7,A,7,A,11,11,20
68,2B:16B,2,B,16,B,11,11,20
69,8A:7A,8,A,7,A,11,11,20
70,2B:13A,2,B,13,A,11,10,20
71,8A:13B,8,A,13,B,10,11,20
72,17B:16B,17,B,16,B,11,11,20
73,16B:11B,16,B,11,B,11,11,20
74,18A:14A,18,A,14,A,11,11,20
75,2B:0B,2,B,0,B,11,11,20
76,14A:16B,14,A,16,B,11,12,20
77,18A:2B,18,A,2,B,12,13,20
78,6B:12A,6,B,12,A,13,12,20
79,19B:5A,19,B,5,A,12,11,20
80,8A:12B,8,A,12,B,11,12,20
81,15A:4A,15,A,4,A,12,12,20
82,18A:1B,18,A,1,B,12,13,20
83,19B:16A,19,B,16,A,13,12,20
84,19B:13A,19,B,13,A,12,11,20
85,8A:17B,8,A,17,B,11,12,20
86,17A:10B,17,A,10,B,12,13,20
87,18A:0B,18,A,0,B,13,14,20
88,16B:16B,16,B,16,B,14,14,20
89,12A:4A,12,A,4,A,14,14,20
90,14A:14A,14,A,14,A,14,14,20
91,13B:17A,13,B,17,A,14,13,20
92,12A:19B,12,A,19,B,13,14,20
93,13B:11B,13,B,11,B,14,14,20
94,17B:12A,17,B,12,A,14,13,20
95,15A:9A,15,A,9,A,13,13,20
96,1A:17B,1,A,17,B,13,14,20
97,6B:4A,6,B,4,A,14,13,20
98,10A:17A,10,A,17,A,13,13,20
99,5B:2A,5,B,2,A,13,12,20
100,10A:9A,10,A,9,A,12,12,20
101,10A:5B,10,A,5,B,12,13,20
102,0A:17A,0,A,17,A,13,13,20
103,11B:7A,11,B,7,A,13,12,20
104,16B:9A,16,B,9,A,12,11,20
105,14A:16B,14,A,16,B,11,12,20
106,2B:1A,2,B,1,A,12,11,20
107,16A:8A,16,A,8,A,11,11,20
108,12B:11B,12,B,11,B,11,11,20
109,2B:3A,2,B,3,A,11,10,20
110,8A:18A,8,A,18,A,10,10,20
111,14A:14A,14,A,14,A,10,10,20
112,6B:7B,6,B,7,B,10,10,20
113,15A:18A,15,A,18,A,10,10,20
114,11B:17A,11,B,17,A,10,9,20
115,16A:7B,16,A,7,B,9,10,20
116,6B:9B,6,B,9,B,10,10,20
117,13B:18A,13,B,18,A,10,9,20
118,13B:12B,13,B,12,B,9,9,20
119,10A:7A,10,A,7,A,9,9,20
120,2B:16A,2,B,16,A,9,8,20
121,11B:11B,11,B,11,B,8,8,20
122,9B:4B,9,B,4,B,8,8,20
123,14A:13B,14,A,13,B,8,9,20
124,1B:1B,1,B,1,B,9,9,20
125,8A:4B,8,A,4,B,9,10,20
126,9B:14A,9,B,14,A,10,9,20
127,1B:16B,1,B,16,B,9,9,20
128,8A:17B,8,A,17,B,9,10,20
129,10A:12B,10,A,12,B,10,11,20
130,17A:18B,17,A,18,B,11,12,20
131,9B:13A,9,B,13,A,12,11,20
132,19A:15A,19,A,15,A,11,11,20
133,14B:13B,14,B,13,B,11,11,20
134,16B:4A,16,B,4,A,11,10,20
135,9B:15A,9,B,15,A,10,9,20
136,14B:4B,14,B,4,B,9,9,20
137,19A:16B,19,A,16,B,9,10,20
138,17A:3B,17,A,3,B,10,11,20
139,13B:14B,13,B,14,B,11,11,20
140,9B:5A,9,B,5,A,11,10,20
141,18A:11B,18,A,11,B,10,11,20
142,18A:3A,18,A,3,A,11,11,20
143,11A:13B,11,A,13,B,11,12,20
144,2B:11A,2,B,11,A,12,11,20
145,11B:1B,11,B,1,B,11,11,20
146,10A:3A,10,A,3,A,11,11,20
147,7A:11B,7,A,11,B,11,12,20
148,5B:15B,5,B,15,B,12,12,20
149,0A:4B,0,A,4,B,12,13,20
150,2B:18A,2,B,18,A,13,12,20
151,8A:9B,8,A,9,B,12,13,20
152,17A:6B,17,A,6,B,13,14,20
153,3A:15B,3,A,15,B,14,15,20
154,0A:17A,0,A,17,A,15,15,20
155,6A:1B,6,A,1,B,15,16,20
156,8A:18B,8,A,18,B,16,17,20
157,6A:14B,6,A,14,B,17,18,20
158,17A:12A,17,A,12,A,18,18,20
159,9A:19A,9,A,19,A,18,18,20
160,2B:4A,2,B,4,A,18,17,20
161,9A:14A,9,A,14,A,17,17,20
162,15A:14A,15,A,14,A,17,17,20
163,2B:10A,2,B,10,A,17,16,20
164,1A:19A,1,A,19,A,16,16,20
165,13A:13A,13,A,13,A,16,16,20
166,7A:12A,7,A,12,A,16,16,20
167,6A:1A,6,A,1,A,16,16,20
168,19A:14A,19,A,14,A,16,16,20
169,14A:2B,14,A,2,B,16,17,20
170,17A:0A,17,A,0,A,17,17,20
171,11A:9A,11,A,9,A,17,17,20
172,10B:3A,10,B,3,A,17,16,20
173,12A:2A,12,A,2,A,16,16,20
174,3B:19A,3,B,19,A,16,15,20
175,10B:1A,10,B,1,A,15,14,20
176,19B:16A,19,B,16,A,14,13,20
177,3B:15A,3,B,15,A,13,12,20
178,10B:0A,10,B,0,A,12,11,20
179,2A:17A,2,A,17,A,11,11,20
180,3B:0B,3,B,0,B,11,11,20
181,5B:6A,5,B,6,A,11,10,20
182,4B:18A,4,B,18,A,10,9,20
183,8A:17A,8,A,17,A,9,9,20
184,12A:12A,12,A,12,A,9,9,20
185,11A:15B,11,A,15,B,9,10,20
