step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,15B:19B,15,B,19,B,3,3,20
1,5B:11B,5,B,11,B,3,3,20
2,12B:15B,12,B,15,B,3,3,20
3,19B:6B,19,B,6,B,3,3,20
4,14B:17B,14,B,17,B,3,3,20
5,15B:7B,15,B,7,B,3,3,20
6,3B:13B,3,B,13,B,3,3,20
7,0A:17B,0,A,17,B,3,4,20
8,7B:0A,7,B,0,A,4,3,20
9,19B:0B,19,B,0,B,3,3,20
10,15B:12B,15,B,12,B,3,3,20
11,16B:9B,16,B,9,B,3,3,20
12,2A:16B,2,A,16,B,3,4,20
13,19B:13B,19,B,13,B,4,4,20
14,9B:1A,9,B,1,A,4,3,20
15,19B:4B,19,B,4,B,3,3,20
16,13B:2A,13,B,2,A,3,2,20
17,0B:7B,0,B,7,B,2,2,20
18,17A:16A,17,A,16,A,2,2,20
19,8B:11B,8,B,11,B,2,2,20
20,8B:2B,8,B,2,B,2,2,20
21,11B:16A,11,B,16,A,2,1,20
22,2B:12B,2,B,12,B,1,1,20
23,1B:18B,1,B,18,B,1,1,20
24,1B:4B,1,B,4,B,1,1,20
25,4B:8B,4,B,8,B,1,1,20
26,16B:12B,16,B,12,B,1,1,20
27,13B:10B,13,B,10,B,1,1,20
28,6B:8B,6,B,8,B,1,1,20
29,4B:6B,4,B,6,B,1,1,20
30,2B:18B,2,B,18,B,1,1,20
31,2B:3B,2,B,3,B,1,1,20
32,3B:14B,3,B,14,B,1,1,20
33,6B:3B,6,B,3,B,1,1,20
34,10B:6B,10,B,6,B,1,1,20
35,8B:14B,8,B,14,B,1,1,20
36,5B:3B,5,B,3,B,1,1,20
37,1B:9B,1,B,9,B,1,1,20
38,16B:19B,16,B,19,B,1,1,20
39,0B:10B,0,B,10,B,1,1,20
40,2B:7B,2,B,7,B,1,1,20
41,19B:12B,19,B,12,B,1,1,20
42,10B:9B,10,B,9,B,1,1,20
43,5B:5B,5,B,5,B,1,1,20
44,0B:12B,0,B,12,B,1,1,20
45,16B:17A,16,B,17,A,1,0,20
