step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,13A:10A,13,A,10,A,15,15,20
1,4A:12A,4,A,12,A,15,15,20
2,2A:9A,2,A,9,A,15,15,20
3,9A:2A,9,A,2,A,15,15,20
4,0A:19B,0,A,19,B,15,16,20
5,19A:3A,19,A,3,A,16,16,20
6,1A:6A,1,A,6,A,16,16,20
7,10A:4A,10,A,4,A,16,16,20
8,18B:2A,18,B,2,A,16,15,20
9,17B:11A,17,B,11,A,15,14,20
10,5A:14A,5,A,14,A,14,14,20
11,16B:9A,16,B,9,A,14,13,20
12,12A:16B,12,A,16,B,13,14,20
13,0A:17B,0,A,17,B,14,15,20
14,6A:3A,6,A,3,A,15,15,20
15,18B:4A,18,B,4,A,15,14,20
16,5A:3A,5,A,3,A,14,14,20
17,14A:4B,14,A,4,B,14,15,20
18,5A:19A,5,A,19,A,15,15,20
19,4A:10A,4,A,10,A,15,15,20
20,4A:8A,4,A,8,A,15,15,20
21,10A:8A,10,A,8,A,15,15,20
22,18B:1A,18,B,1,A,15,14,20
23,1B:13A,1,B,13,A,14,13,20
24,16A:1B,16,A,1,B,13,14,20
25,0A:4A,0,A,4,A,14,14,20
26,12A:8A,12,A,8,A,14,14,20
27,3A:14A,3,A,14,A,14,14,20
28,11B:13B,11,B,13,B,14,14,20
29,11B:3A,11,B,3,A,14,13,20
30,1A:4A,1,A,4,A,13,13,20
31,10A:11B,10,A,11,B,13,14,20
32,11A:4A,11,A,4,A,14,14,20
33,8A:1A,8,A,1,A,14,14,20
34,6A:1A,6,A,1,A,14,14,20
35,18B:6A,18,B,6,A,14,13,20
36,13B:3B,13,B,3,B,13,13,20
37,7A:17A,7,A,17,A,13,13,20
38,17A:13B,17,A,13,B,13,14,20
39,19A:4A,19,A,4,A,14,14,20
40,18B:7A,18,B,7,A,14,13,20
41,17A:5A,17,A,5,A,13,13,20
42,17A:0A,17,A,0,A,13,13,20
43,3B:10A,3,B,10,A,13,12,20
44,15B:13A,15,B,13,A,12,11,20
45,15B:7B,15,B,7,B,11,11,20
46,5A:3B,5,A,3,B,11,12,20
47,7B:1A,7,B,1,A,12,11,20
48,17A:7B,17,A,7,B,11,12,20
49,3A:14A,3,A,14,A,12,12,20
50,6B:7A,6,B,7,A,12,11,20
51,4A:6B,4,A,6,B,11,12,20
52,7B:8A,7,B,8,A,12,11,20
53,17A:8B,17,A,8,B,11,12,20
54,7B:16A,7,B,16,A,12,11,20
55,8A:17A,8,A,17,A,11,11,20
56,6A:0A,6,A,0,A,11,11,20
57,2B:8A,2,B,8,A,11,10,20
58,3A:8B,3,A,8,B,10,11,20
59,0A:19A,0,A,19,A,11,11,20
60,8A:10B,8,A,10,B,11,12,20
61,8A:16B,8,A,16,B,12,13,20
62,2B:18B,2,B,18,B,13,13,20
63,3A:1B,3,A,1,B,13,14,20
64,14A:0A,14,A,0,A,14,14,20
65,10A:17A,10,A,17,A,14,14,20
66,13B:6A,13,B,6,A,14,13,20
67,7B:2B,7,B,2,B,13,13,20
68,18B:10A,18,B,10,A,13,12,20
69,12A:3A,12,A,3,A,12,12,20
70,14A:9B,14,A,9,B,12,13,20
71,10B:13B,10,B,13,B,13,13,20
72,6B:9A,6,B,9,A,13,12,20
73,11A:6B,11,A,6,B,12,13,20
74,8A:12A,8,A,12,A,13,13,20
75,13B:5A,13,B,5,A,13,12,20
76,12A:9B,12,A,9,B,12,13,20
77,8A:0A,8,A,0,A,13,13,20
78,6A:6A,6,A,6,A,13,13,20
79,8A:18B,8,A,18,B,13,14,20
80,12A:10B,12,A,10,B,14,15,20
81,9A:14A,9,A,14,A,15,15,20
82,13B:16A,13,B,16,A,15,14,20
83,9A:5B,9,A,5,B,14,15,20
84,13B:9A,13,B,9,A,15,14,20
85,10A:19A,10,A,19,A,14,14,20
86,6A:7B,6,A,7,B,14,15,20
87,13B:7A,13,B,7,A,15,14,20
88,16B:4A,16,B,4,A,14,13,20
89,0A:7B,0,A,7,B,13,14,20
90,19A:19A,19,A,19,A,14,14,20
91,16B:2B,16,B,2,B,14,14,20
92,9B:18A,9,B,18,A,14,13,20
93,3A:12A,3,A,12,A,13,13,20
94,9B:7A,9,B,7,A,13,12,20
95,2B:0A,2,B,0,A,12,11,20
96,17A:3A,17,A,3,A,11,11,20
97,15B:7B,15,B,7,B,11,11,20
98,3A:16B,3,A,16,B,11,12,20
99,9B:17A,9,B,17,A,12,11,20
100,4B:3A,4,B,3,A,11,10,20
101,9B:14A,9,B,14,A,10,9,20
102,13B:17B,13,B,17,B,9,9,20
103,11A:14B,11,A,14,B,9,10,20
104,12A:16A,12,A,16,A,10,10,20
105,8A:17B,8,A,17,B,10,11,20
106,8A:5A,8,A,5,A,11,11,20
107,14A:15B,14,A,15,B,11,12,20
108,8A:7B,8,A,7,B,12,13,20
109,16A:8A,16,A,8,A,13,13,20
110,15A:16A,15,A,16,A,13,13,20
111,9B:7A,9,B,7,A,13,12,20
112,5A:2B,5,A,2,B,12,13,20
113,14A:7B,14,A,7,B,13,14,20
114,5A:10A,5,A,10,A,14,14,20
115,17A:2A,17,A,2,A,14,14,20
116,2A:7A,2,A,7,A,14,14,20
117,7A:4B,7,A,4,B,14,15,20
118,14A:2A,14,A,2,A,15,15,20
119,8A:10A,8,A,10,A,15,15,20
120,10A:13B,10,A,13,B,15,16,20
121,1A:13A,1,A,13,A,16,16,20
122,7A:18B,7,A,18,B,16,17,20
123,18A:0B,18,A,0,B,17,18,20
124,17A:18A,17,A,18,A,18,18,20
125,7A:0A,7,A,0,A,18,18,20
126,18A:9B,18,A,9,B,18,19,20
127,15A:13A,15,A,13,A,19,19,20
128,10A:17A,10,A,17,A,19,19,20
129,15A:7A,15,A,7,A,19,19,20
130,9A:8A,9,A,8,A,19,19,20
131,8A:0A,8,A,0,A,19,19,20
132,7A:12A,7,A,12,A,19,19,20
133,14A:14A,14,A,14,A,19,19,20
134,18A:19A,18,A,19,A,19,19,20
135,10A:12A,10,A,12,A,19,19,20
136,11A:0A,11,A,0,A,19,19,20
137,1A:13A,1,A,13,A,19,19,20
138,2A:14A,2,A,14,A,19,19,20
139,3B:8A,3,B,8,A,19,18,20
140,7A:6A,7,A,6,A,18,18,20
141,8B:10A,8,B,10,A,18,17,20
142,15A:12A,15,A,12,A,17,17,20
143,5A:13A,5,A,13,A,17,17,20
144,5A:2A,5,A,2,A,17,17,20
145,9A:17A,9,A,17,A,17,17,20
146,1A:11A,1,A,11,A,17,17,20
147,4A:2A,4,A,2,A,17,17,20
148,15A:1A,15,A,1,A,17,17,20
149,15A:7A,15,A,7,A,17,17,20
150,3B:0A,3,B,0,A,17,16,20
151,12A:7A,12,A,7,A,16,16,20
152,2A:3B,2,A,3,B,16,17,20
153,11A:6A,11,A,6,A,17,17,20
154,9A:8B,9,A,8,B,17,18,20
155,15A:5A,15,A,5,A,18,18,20
156,12A:3A,12,A,3,A,18,18,20
157,15A:5A,15,A,5,A,18,18,20
158,19A:3A,19,A,3,A,18,18,20
159,11A:9A,11,A,9,A,18,18,20
160,11A:12A,11,A,12,A,18,18,20
161,7A:6A,7,A,6,A,18,18,20
162,1A:7A,1,A,7,A,18,18,20
163,1A:9A,1,A,9,A,18,18,20
164,16A:19A,16,A,19,A,18,18,20
165,16A:18A,16,A,18,A,18,18,20
166,15A:11A,15,A,11,A,18,18,20
167,10B:11A,10,B,11,A,18,17,20
168,1A:10B,1,A,10,B,17,18,20
169,0B:13A,0,B,13,A,18,17,20
170,16A:3A,16,A,3,A,17,17,20
171,8A:11B,8,A,11,B,17,18,20
172,12A:14A,12,A,14,A,18,18,20
173,14A:13B,14,A,13,B,18,19,20
174,3A:16A,3,A,16,A,19,19,20
175,19A:8A,19,A,8,A,19,19,20
176,12A:17A,12,A,17,A,19,19,20
177,15A:14A,15,A,14,A,19,19,20
178,8A:18A,8,A,18,A,19,19,20
179,5A:7A,5,A,7,A,19,19,20
180,16A:2A,16,A,2,A,19,19,20
181,5A:14A,5,A,14,A,19,19,20
182,4A:14A,4,A,14,A,19,19,20
183,11A:12A,11,A,12,A,19,19,20
184,6A:15A,6,A,15,A,19,19,20
