step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10A:0A,10,A,0,A,12,12,20
1,4A:11A,4,A,11,A,12,12,20
2,11A:9A,11,A,9,A,12,12,20
3,6A:5A,6,A,5,A,12,12,20
4,11A:9A,11,A,9,A,12,12,20
5,9A:14B,9,A,14,B,12,13,20
6,13B:4A,13,B,4,A,13,12,20
7,15B:4B,15,B,4,B,12,12,20
8,3A:9A,3,A,9,A,12,12,20
9,17B:8A,17,B,8,A,12,11,20
10,12B:0A,12,B,0,A,11,10,20
11,17B:18B,17,B,18,B,10,10,20
12,6A:18B,6,A,18,B,10,11,20
13,0B:11A,0,B,11,A,11,10,20
14,14A:16B,14,A,16,B,10,11,20
15,8B:19B,8,B,19,B,11,11,20
16,18A:11B,18,A,11,B,11,12,20
17,12B:18A,12,B,18,A,12,11,20
18,17B:10A,17,B,10,A,11,10,20
19,10B:12B,10,B,12,B,10,10,20
20,17B:15B,17,B,15,B,10,10,20
21,13B:16A,13,B,16,A,10,9,20
22,9A:15B,9,A,15,B,9,10,20
23,18B:0B,18,B,0,B,10,10,20
24,13B:2A,13,B,2,A,10,9,20
25,6A:9A,6,A,9,A,9,9,20
26,4B:4B,4,B,4,B,9,9,20
27,5A:3A,5,A,3,A,9,9,20
28,13B:11A,13,B,11,A,9,8,20
29,10B:18B,10,B,18,B,8,8,20
30,18B:0B,18,B,0,B,8,8,20
31,16B:16B,16,B,16,B,8,8,20
32,18B:6A,18,B,6,A,8,7,20
33,7A:1A,7,A,1,A,7,7,20
34,8B:3A,8,B,3,A,7,6,20
35,19B:16B,19,B,16,B,6,6,20
36,1A:17B,1,A,17,B,6,7,20
37,19B:17A,19,B,17,A,7,6,20
38,17B:1A,17,B,1,A,6,5,20
39,8B:16B,8,B,16,B,5,5,20
40,4B:8B,4,B,8,B,5,5,20
41,16B:5A,16,B,5,A,5,4,20
42,13B:7A,13,B,7,A,4,3,20
43,4B:14A,4,B,14,A,3,2,20
44,3B:19B,3,B,19,B,2,2,20
45,5B:8B,5,B,8,B,2,2,20
46,1B:6B,1,B,6,B,2,2,20
