step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5A:1A,5,A,1,A,13,13,15
1,13B:10A,13,B,10,A,13,12,15
2,5A:2A,5,A,2,A,12,12,15
3,2A:4A,2,A,4,A,12,12,15
4,14B:7A,14,B,7,A,12,11,15
5,11A:2A,11,A,2,A,11,11,15
6,12A:7B,12,A,7,B,11,12,15
7,7A:0A,7,A,0,A,12,12,15
8,14B:0A,14,B,0,A,12,11,15
9,3A:13B,3,A,13,B,11,12,15
10,1A:11A,1,A,11,A,12,12,15
11,9A:6A,9,A,6,A,12,12,15
12,1A:4A,1,A,4,A,12,12,15
13,3A:1A,3,A,1,A,12,12,15
14,0B:6A,0,B,6,A,12,11,15
15,10B:9A,10,B,9,A,11,10,15
16,7A:1A,7,A,1,A,10,10,15
17,12A:7A,12,A,7,A,10,10,15
18,9B:0B,9,B,0,B,10,10,15
19,9B:9B,9,B,9,B,10,10,15
20,3A:2A,3,A,2,A,10,10,15
21,4A:0B,4,A,0,B,10,11,15
22,9B:3A,9,B,3,A,11,10,15
23,9B:2A,9,B,2,A,10,9,15
24,9B:1A,9,B,1,A,9,8,15
25,7A:5A,7,A,5,A,8,8,15
26,1B:8A,1,B,8,A,8,7,15
27,8B:12A,8,B,12,A,7,6,15
28,14B:8B,14,B,8,B,6,6,15
29,0A:13A,0,A,13,A,6,6,15
30,7A:10B,7,A,10,B,6,7,15
31,5A:5A,5,A,5,A,7,7,15
32,3B:0A,3,B,0,A,7,6,15
33,4A:1B,4,A,1,B,6,7,15
34,4A:11A,4,A,11,A,7,7,15
35,9B:1A,9,B,1,A,7,6,15
36,11A:11A,11,A,11,A,6,6,15
37,11A:2B,11,A,2,B,6,7,15
38,0B:8B,0,B,8,B,7,7,15
39,4A:10A,4,A,10,A,7,7,15
40,2A:12B,2,A,12,B,7,8,15
41,9B:11A,9,B,11,A,8,7,15
42,7A:2A,7,A,2,A,7,7,15
43,11B:1B,11,B,1,B,7,7,15
44,10A:7A,10,A,7,A,7,7,15
45,0B:3B,0,B,3,B,7,7,15
46,0B:3B,0,B,3,B,7,7,15
47,13A:5A,13,A,5,A,7,7,15
48,14B:8B,14,B,8,B,7,7,15
49,6B:13A,6,B,13,A,7,6,15
50,8B:4A,8,B,4,A,6,5,15
51,0B:10A,0,B,10,A,5,4,15
52,2A:5A,2,A,5,A,4,4,15
53,13B:0B,13,B,0,B,4,4,15
54,13B:5A,13,B,5,A,4,3,15
55,4B:12A,4,B,12,A,3,2,15
56,5B:14B,5,B,14,B,2,2,15
57,6B:7A,6,B,7,A,2,1,15
58,13B:6B,13,B,6,B,1,1,15
59,5B:2A,5,B,2,A,1,0,15
