step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12B:7B,12,B,7,B,4,4,20
1,9B:0A,9,B,0,A,4,3,20
2,4B:19B,4,B,19,B,3,3,20
3,15B:3A,15,B,3,A,3,2,20
4,5B:13B,5,B,13,B,2,2,20
5,15B:19B,15,B,19,B,2,2,20
6,1A:4B,1,A,4,B,2,3,20
7,7B:9B,7,B,9,B,3,3,20
8,3B:12B,3,B,12,B,3,3,20
9,3B:1A,3,B,1,A,3,2,20
10,4A:19B,4,A,19,B,2,3,20
11,19A:14B,19,A,14,B,3,4,20
12,14A:10B,14,A,10,B,4,5,20
13,2A:10A,2,A,10,A,5,5,20
14,12B:1B,12,B,1,B,5,5,20
15,10A:13B,10,A,13,B,5,6,20
16,13A:9B,13,A,9,B,6,7,20
17,14A:7B,14,A,7,B,7,8,20
18,16B:10A,16,B,10,A,8,7,20
19,6B:6B,6,B,6,B,7,7,20
20,10B:7A,10,B,7,A,7,6,20
21,15B:7B,15,B,7,B,6,6,20
22,12B:12B,12,B,12,B,6,6,20
23,10B:5B,10,B,5,B,6,6,20
24,8B:0B,8,B,0,B,6,6,20
25,1B:15B,1,B,15,B,6,6,20
26,1B:6B,1,B,6,B,6,6,20
27,1B:4A,1,B,4,A,6,5,20
28,18B:4B,18,B,4,B,5,5,20
29,1B:18B,1,B,18,B,5,5,20
30,11B:6B,11,B,6,B,5,5,20
31,4B:2A,4,B,2,A,5,4,20
32,8B:14A,8,B,14,A,4,3,20
33,6B:6B,6,B,6,B,3,3,20
34,5B:5B,5,B,5,B,3,3,20
35,12B:9A,12,B,9,A,3,2,20
36,5B:14B,5,B,14,B,2,2,20
37,19A:6B,19,A,6,B,2,3,20
38,5B:15B,5,B,15,B,3,3,20
39,1B:11B,1,B,11,B,3,3,20
40,8B:5B,8,B,5,B,3,3,20
41,9B:13A,9,B,13,A,3,2,20
42,10B:13B,10,B,13,B,2,2,20
43,15B:15B,15,B,15,B,2,2,20
44,0B:12B,0,B,12,B,2,2,20
45,8B:2B,8,B,2,B,2,2,20
46,15B:9B,15,B,9,B,2,2,20
47,11B:4B,11,B,4,B,2,2,20
48,11B:5B,11,B,5,B,2,2,20
