step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6A:4A,6,A,4,A,9,9,15
1,6A:0A,6,A,0,A,9,9,15
2,5A:10B,5,A,10,B,9,10,15
3,9B:6A,9,B,6,A,10,9,15
4,10A:13B,10,A,13,B,9,10,15
5,6B:2A,6,B,2,A,10,9,15
6,14B:8A,14,B,8,A,9,8,15
7,0A:6B,0,A,6,B,8,9,15
8,8B:10A,8,B,10,A,9,8,15
9,0A:10B,0,A,10,B,8,9,15
10,6A:13A,6,A,13,A,9,9,15
11,6A:0A,6,A,0,A,9,9,15
12,3A:5A,3,A,5,A,9,9,15
13,3A:5A,3,A,5,A,9,9,15
14,4A:14B,4,A,14,B,9,10,15
15,5A:12B,5,A,12,B,10,11,15
16,14A:6A,14,A,6,A,11,11,15
17,3A:1A,3,A,1,A,11,11,15
18,6A:11B,6,A,11,B,11,12,15
19,7A:5A,7,A,5,A,12,12,15
20,3A:1A,3,A,1,A,12,12,15
21,11A:10A,11,A,10,A,12,12,15
22,0A:0A,0,A,0,A,12,12,15
23,14A:3A,14,A,3,A,12,12,15
24,12A:9B,12,A,9,B,12,13,15
25,2B:2B,2,B,2,B,13,13,15
26,7A:1A,7,A,1,A,13,13,15
27,8B:3A,8,B,3,A,13,12,15
28,7A:4A,7,A,4,A,12,12,15
29,11A:2B,11,A,2,B,12,13,15
30,9A:11A,9,A,11,A,13,13,15
31,10A:12A,10,A,12,A,13,13,15
32,12A:4A,12,A,4,A,13,13,15
33,1A:0A,1,A,0,A,13,13,15
34,13A:9A,13,A,9,A,13,13,15
35,10A:6A,10,A,6,A,13,13,15
36,5A:11A,5,A,11,A,13,13,15
37,2A:9A,2,A,9,A,13,13,15
38,10A:10A,10,A,10,A,13,13,15
39,3B:11A,3,B,11,A,13,12,15
40,11B:13A,11,B,13,A,12,11,15
41,10A:12A,10,A,12,A,11,11,15
42,1A:9A,1,A,9,A,11,11,15
43,11B:5A,11,B,5,A,11,10,15
44,7A:10A,7,A,10,A,10,10,15
45,5B:8B,5,B,8,B,10,10,15
46,9A:0A,9,A,0,A,10,10,15
47,12A:13B,12,A,13,B,10,11,15
48,7A:6A,7,A,6,A,11,11,15
49,14A:10A,14,A,10,A,11,11,15
50,13A:7A,13,A,7,A,11,11,15
51,10A:6A,10,A,6,A,11,11,15
52,2A:8B,2,A,8,B,11,12,15
53,14A:4A,14,A,4,A,12,12,15
54,9A:14A,9,A,14,A,12,12,15
55,8A:7A,8,A,7,A,12,12,15
56,7A:13A,7,A,13,A,12,12,15
57,10A:4A,10,A,4,A,12,12,15
58,4A:3B,4,A,3,B,12,13,15
59,12A:1A,12,A,1,A,13,13,15
60,4A:7A,4,A,7,A,13,13,15
61,3A:7A,3,A,7,A,13,13,15
62,8A:10A,8,A,10,A,13,13,15
63,5B:0A,5,B,0,A,13,12,15
64,7A:5B,7,A,5,B,12,13,15
65,2A:3A,2,A,3,A,13,13,15
66,5A:4A,5,A,4,A,13,13,15
67,5A:14A,5,A,14,A,13,13,15
68,8A:14A,8,A,14,A,13,13,15
69,4A:0B,4,A,0,B,13,14,15
70,7A:3A,7,A,3,A,14,14,15
71,1A:11B,1,A,11,B,14,15,15
