step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12A:2A,12,A,2,A,18,18,20
1,1A:10A,1,A,10,A,18,18,20
2,4A:10A,4,A,10,A,18,18,20
3,13A:8A,13,A,8,A,18,18,20
4,12A:12A,12,A,12,A,18,18,20
5,5A:14A,5,A,14,A,18,18,20
6,16A:11A,16,A,11,A,18,18,20
7,15A:16A,15,A,16,A,18,18,20
8,19B:13A,19,B,13,A,18,17,20
9,3A:0A,3,A,0,A,17,17,20
10,2A:7A,2,A,7,A,17,17,20
11,13B:2A,13,B,2,A,17,16,20
12,4A:12A,4,A,12,A,16,16,20
13,2B:2B,2,B,2,B,16,16,20
14,19B:15A,19,B,15,A,16,15,20
15,11A:0A,11,A,0,A,15,15,20
16,15B:16A,15,B,16,A,15,14,20
17,16B:2B,16,B,2,B,14,14,20
18,2B:19B,2,B,19,B,14,14,20
19,3A:12A,3,A,12,A,14,14,20
20,6A:7A,6,A,7,A,14,14,20
21,15B:14A,15,B,14,A,14,13,20
22,13B:4A,13,B,4,A,13,12,20
23,11A:5A,11,A,5,A,12,12,20
24,0A:11A,0,A,11,A,12,12,20
25,17A:10A,17,A,10,A,12,12,20
26,17A:14B,17,A,14,B,12,13,20
27,19B:17A,19,B,17,A,13,12,20
28,18B:17B,18,B,17,B,12,12,20
29,9A:17B,9,A,17,B,12,13,20
30,3A:19B,3,A,19,B,13,14,20
31,9A:18B,9,A,18,B,14,15,20
32,8A:17A,8,A,17,A,15,15,20
33,5A:11A,5,A,11,A,15,15,20
34,9A:7A,9,A,7,A,15,15,20
35,16B:14A,16,B,14,A,15,14,20
36,6A:13B,6,A,13,B,14,15,20
37,4B:9A,4,B,9,A,15,14,20
38,0A:16B,0,A,16,B,14,15,20
39,15B:4B,15,B,4,B,15,15,20
40,6A:15B,6,A,15,B,15,16,20
41,10A:15A,10,A,15,A,16,16,20
42,18A:15A,18,A,15,A,16,16,20
43,5A:13A,5,A,13,A,16,16,20
44,15A:19A,15,A,19,A,16,16,20
45,4B:0A,4,B,0,A,16,15,20
46,10A:6A,10,A,6,A,15,15,20
47,7A:17A,7,A,17,A,15,15,20
48,8A:7A,8,A,7,A,15,15,20
49,2B:12A,2,B,12,A,15,14,20
50,15A:7A,15,A,7,A,14,14,20
51,4B:13A,4,B,13,A,14,13,20
52,12B:16A,12,B,16,A,13,12,20
53,14B:19A,14,B,19,A,12,11,20
54,16B:8A,16,B,8,A,11,10,20
55,5A:17A,5,A,17,A,10,10,20
56,16B:13B,16,B,13,B,10,10,20
57,3A:2B,3,A,2,B,10,11,20
58,4B:9B,4,B,9,B,11,11,20
59,2A:14B,2,A,14,B,11,12,20
60,12B:8B,12,B,8,B,12,12,20
61,13B:15A,13,B,15,A,12,11,20
62,4B:0B,4,B,0,B,11,11,20
63,3A:17A,3,A,17,A,11,11,20
64,0B:3A,0,B,3,A,11,10,20
65,5A:4B,5,A,4,B,10,11,20
66,14A:0B,14,A,0,B,11,12,20
67,5A:4A,5,A,4,A,12,12,20
68,0A:6A,0,A,6,A,12,12,20
69,7A:9B,7,A,9,B,12,13,20
70,16B:15B,16,B,15,B,13,13,20
71,19B:14A,19,B,14,A,13,12,20
72,14B:1A,14,B,1,A,12,11,20
73,7A:4A,7,A,4,A,11,11,20
74,1B:12B,1,B,12,B,11,11,20
75,1B:15B,1,B,15,B,11,11,20
76,3B:8B,3,B,8,B,11,11,20
77,16B:0A,16,B,0,A,11,10,20
78,1B:7A,1,B,7,A,10,9,20
79,7B:14B,7,B,14,B,9,9,20
80,4A:1B,4,A,1,B,9,10,20
81,3B:3B,3,B,3,B,10,10,20
82,11A:6A,11,A,6,A,10,10,20
83,9A:9A,9,A,9,A,10,10,20
84,18A:5A,18,A,5,A,10,10,20
85,13B:1A,13,B,1,A,10,9,20
86,15B:17A,15,B,17,A,9,8,20
87,11A:8B,11,A,8,B,8,9,20
88,10A:9A,10,A,9,A,9,9,20
89,3B:1B,3,B,1,B,9,9,20
90,17B:6A,17,B,6,A,9,8,20
91,19B:7B,19,B,7,B,8,8,20
92,13B:10A,13,B,10,A,8,7,20
93,0B:8A,0,B,8,A,7,6,20
94,12B:12B,12,B,12,B,6,6,20
95,15B:0B,15,B,0,B,6,6,20
96,19B:18A,19,B,18,A,6,5,20
97,16B:15B,16,B,15,B,5,5,20
98,14B:4A,14,B,4,A,5,4,20
99,7B:2A,7,B,2,A,4,3,20
100,4B:15B,4,B,15,B,3,3,20
101,1B:19B,1,B,19,B,3,3,20
102,6B:1B,6,B,1,B,3,3,20
103,1B:4B,1,B,4,B,3,3,20
104,14B:3B,14,B,3,B,3,3,20
105,2B:7B,2,B,7,B,3,3,20
106,6B:17B,6,B,17,B,3,3,20
107,16B:11A,16,B,11,A,3,2,20
108,16B:14B,16,B,14,B,2,2,20
109,14B:0B,14,B,0,B,2,2,20
110,14B:11B,14,B,11,B,2,2,20
111,14B:8B,14,B,8,B,2,2,20
112,18B:15B,18,B,15,B,2,2,20
113,14B:17B,14,B,17,B,2,2,20
114,6B:15B,6,B,15,B,2,2,20
115,3B:5A,3,B,5,A,2,1,20
116,11B:10B,11,B,10,B,1,1,20
117,14B:8B,14,B,8,B,1,1,20
118,17B:19B,17,B,19,B,1,1,20
119,18B:17B,18,B,17,B,1,1,20
120,3B:16B,3,B,16,B,1,1,20
121,3B:9A,3,B,9,A,1,0,20
