step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,8B:17B,8,B,17,B,5,5,20
1,9B:18B,9,B,18,B,5,5,20
2,15B:4A,15,B,4,A,5,4,20
3,3A:12B,3,A,12,B,4,5,20
4,5B:15B,5,B,15,B,5,5,20
5,0A:9B,0,A,9,B,5,6,20
6,16B:9A,16,B,9,A,6,5,20
7,9B:14B,9,B,14,B,5,5,20
8,4B:0A,4,B,0,A,5,4,20
9,3A:9B,3,A,9,B,4,5,20
10,19B:15B,19,B,15,B,5,5,20
11,2A:9A,2,A,9,A,5,5,20
12,8B:15B,8,B,15,B,5,5,20
13,18B:7B,18,B,7,B,5,5,20
14,0B:8B,0,B,8,B,5,5,20
15,9A:2A,9,A,2,A,5,5,20
16,11B:11B,11,B,11,B,5,5,20
17,11B:18B,11,B,18,B,5,5,20
18,8B:8B,8,B,8,B,5,5,20
19,12A:15B,12,A,15,B,5,6,20
20,19B:3A,19,B,3,A,6,5,20
21,7B:18B,7,B,18,B,5,5,20
22,0B:8B,0,B,8,B,5,5,20
23,3B:1A,3,B,1,A,5,4,20
24,2A:14B,2,A,14,B,4,5,20
25,17B:4B,17,B,4,B,5,5,20
26,7B:1B,7,B,1,B,5,5,20
27,5B:13B,5,B,13,B,5,5,20
28,12A:11B,12,A,11,B,5,6,20
29,0B:9A,0,B,9,A,6,5,20
30,10B:2A,10,B,2,A,5,4,20
31,10B:5B,10,B,5,B,4,4,20
32,15A:19B,15,A,19,B,4,5,20
33,15A:17B,15,A,17,B,5,6,20
34,6B:10B,6,B,10,B,6,6,20
35,16B:9B,16,B,9,B,6,6,20
36,5B:11A,5,B,11,A,6,5,20
37,1B:18B,1,B,18,B,5,5,20
38,7B:4B,7,B,4,B,5,5,20
39,0B:16B,0,B,16,B,5,5,20
40,5B:15A,5,B,15,A,5,4,20
41,8B:5B,8,B,5,B,4,4,20
42,2B:4B,2,B,4,B,4,4,20
43,10B:6B,10,B,6,B,4,4,20
44,15B:17A,15,B,17,A,4,3,20
45,12A:16B,12,A,16,B,3,4,20
46,16A:17B,16,A,17,B,4,5,20
47,14A:3B,14,A,3,B,5,6,20
48,8B:2B,8,B,2,B,6,6,20
49,2B:4B,2,B,4,B,6,6,20
50,18B:15B,18,B,15,B,6,6,20
51,6B:11B,6,B,11,B,6,6,20
52,2B:14A,2,B,14,A,6,5,20
53,17A:19A,17,A,19,A,5,5,20
54,10B:10B,10,B,10,B,5,5,20
55,3A:9B,3,A,9,B,5,6,20
56,0B:3A,0,B,3,A,6,5,20
57,4B:4B,4,B,4,B,5,5,20
58,13B:9A,13,B,9,A,5,4,20
59,2B:4B,2,B,4,B,4,4,20
60,19A:13B,19,A,13,B,4,5,20
61,13A:3B,13,A,3,B,5,6,20
62,1B:15B,1,B,15,B,6,6,20
63,15B:1B,15,B,1,B,6,6,20
64,3A:1B,3,A,1,B,6,7,20
65,15B:16A,15,B,16,A,7,6,20
66,11B:15B,11,B,15,B,6,6,20
67,2B:8B,2,B,8,B,6,6,20
68,0B:9B,0,B,9,B,6,6,20
69,13A:3A,13,A,3,A,6,6,20
70,15B:19A,15,B,19,A,6,5,20
71,4B:6B,4,B,6,B,5,5,20
72,3A:11B,3,A,11,B,5,6,20
73,0B:4B,0,B,4,B,6,6,20
74,16B:8B,16,B,8,B,6,6,20
75,18B:11A,18,B,11,A,6,5,20
76,7B:16B,7,B,16,B,5,5,20
77,15B:19B,15,B,19,B,5,5,20
78,4B:18B,4,B,18,B,5,5,20
79,1A:18B,1,A,18,B,5,6,20
80,15B:16B,15,B,16,B,6,6,20
81,4B:6B,4,B,6,B,6,6,20
82,19B:5B,19,B,5,B,6,6,20
83,18A:17A,18,A,17,A,6,6,20
84,0B:3A,0,B,3,A,6,5,20
85,18A:16B,18,A,16,B,5,6,20
86,17A:15B,17,A,15,B,6,7,20
87,7B:18A,7,B,18,A,7,6,20
88,3B:3B,3,B,3,B,6,6,20
89,3B:11B,3,B,11,B,6,6,20
90,19B:13A,19,B,13,A,6,5,20
91,4B:7B,4,B,7,B,5,5,20
92,8B:10B,8,B,10,B,5,5,20
93,2B:3B,2,B,3,B,5,5,20
94,10B:15A,10,B,15,A,5,4,20
95,15B:9B,15,B,9,B,4,4,20
96,11B:1A,11,B,1,A,4,3,20
97,1B:15B,1,B,15,B,3,3,20
98,2B:9B,2,B,9,B,3,3,20
99,9B:9B,9,B,9,B,3,3,20
100,13B:14B,13,B,14,B,3,3,20
101,4B:13B,4,B,13,B,3,3,20
102,5B:13B,5,B,13,B,3,3,20
103,3B:2B,3,B,2,B,3,3,20
104,17A:15B,17,A,15,B,3,4,20
105,18B:11B,18,B,11,B,4,4,20
106,3B:15A,3,B,15,A,4,3,20
107,13B:12A,13,B,12,A,3,2,20
108,8B:2B,8,B,2,B,2,2,20
109,2B:12B,2,B,12,B,2,2,20
110,8B:18B,8,B,18,B,2,2,20
111,19B:5B,19,B,5,B,2,2,20
112,1B:6B,1,B,6,B,2,2,20
113,6B:19B,6,B,19,B,2,2,20
114,16A:12B,16,A,12,B,2,3,20
115,2B:13B,2,B,13,B,3,3,20
116,14B:8B,14,B,8,B,3,3,20
117,15B:18B,15,B,18,B,3,3,20
118,11B:12A,11,B,12,A,3,2,20
119,7B:19B,7,B,19,B,2,2,20
120,19B:15B,19,B,15,B,2,2,20
121,10B:4B,10,B,4,B,2,2,20
122,15B:3B,15,B,3,B,2,2,20
123,2B:15B,2,B,15,B,2,2,20
124,9B:4B,9,B,4,B,2,2,20
125,0B:1B,0,B,1,B,2,2,20
126,16A:15B,16,A,15,B,2,3,20
127,13B:5B,13,B,5,B,3,3,20
128,7B:10B,7,B,10,B,3,3,20
129,3B:19B,3,B,19,B,3,3,20
130,12B:2B,12,B,2,B,3,3,20
131,13B:16A,13,B,16,A,3,2,20
132,15A:14B,15,A,14,B,2,3,20
