step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,15B:14B,15,B,14,B,5,5,20
1,10B:13B,10,B,13,B,5,5,20
2,2A:7B,2,A,7,B,5,6,20
3,5B:1A,5,B,1,A,6,5,20
4,8B:11B,8,B,11,B,5,5,20
5,17B:2A,17,B,2,A,5,4,20
6,8B:3A,8,B,3,A,4,3,20
7,15B:7A,15,B,7,A,3,2,20
8,4A:18B,4,A,18,B,2,3,20
9,13B:19B,13,B,19,B,3,3,20
10,12B:5B,12,B,5,B,3,3,20
11,12B:6B,12,B,6,B,3,3,20
12,16B:1B,16,B,1,B,3,3,20
13,11B:17B,11,B,17,B,3,3,20
14,5B:17B,5,B,17,B,3,3,20
15,3B:9B,3,B,9,B,3,3,20
16,5B:8B,5,B,8,B,3,3,20
17,19B:16B,19,B,16,B,3,3,20
18,19B:3B,19,B,3,B,3,3,20
19,2B:13B,2,B,13,B,3,3,20
20,18A:8B,18,A,8,B,3,4,20
21,17B:4A,17,B,4,A,4,3,20
22,14B:4B,14,B,4,B,3,3,20
23,4B:10B,4,B,10,B,3,3,20
24,16B:12B,16,B,12,B,3,3,20
25,9B:18A,9,B,18,A,3,2,20
26,12B:13B,12,B,13,B,2,2,20
27,7B:2B,7,B,2,B,2,2,20
28,12B:2B,12,B,2,B,2,2,20
29,8A:8A,8,A,8,A,2,2,20
30,13B:11B,13,B,11,B,2,2,20
31,9B:15B,9,B,15,B,2,2,20
32,6B:0A,6,B,0,A,2,1,20
33,17B:2B,17,B,2,B,1,1,20
34,14B:14B,14,B,14,B,1,1,20
35,12B:11B,12,B,11,B,1,1,20
36,17B:17B,17,B,17,B,1,1,20
37,7B:13B,7,B,13,B,1,1,20
38,16B:15B,16,B,15,B,1,1,20
39,5B:9B,5,B,9,B,1,1,20
40,6B:18B,6,B,18,B,1,1,20
41,2B:15B,2,B,15,B,1,1,20
42,15B:1B,15,B,1,B,1,1,20
43,0B:14B,0,B,14,B,1,1,20
44,0B:5B,0,B,5,B,1,1,20
45,8A:0B,8,A,0,B,1,2,20
46,19B:13B,19,B,13,B,2,2,20
47,4B:4B,4,B,4,B,2,2,20
48,17B:9B,17,B,9,B,2,2,20
49,3B:8A,3,B,8,A,2,1,20
50,1B:11B,1,B,11,B,1,1,20
51,5B:11B,5,B,11,B,1,1,20
52,13B:5B,13,B,5,B,1,1,20
53,1B:9B,1,B,9,B,1,1,20
54,14B:7B,14,B,7,B,1,1,20
55,8B:2B,8,B,2,B,1,1,20
56,14B:0A,14,B,0,A,1,0,20
