step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,9B:18B,9,B,18,B,5,5,20
1,15B:14B,15,B,14,B,5,5,20
2,13B:18B,13,B,18,B,5,5,20
3,12B:19B,12,B,19,B,5,5,20
4,6B:10B,6,B,10,B,5,5,20
5,3A:2A,3,A,2,A,5,5,20
6,9B:9B,9,B,9,B,5,5,20
7,15B:18B,15,B,18,B,5,5,20
8,1A:16B,1,A,16,B,5,6,20
9,1A:14B,1,A,14,B,6,7,20
10,9B:1A,9,B,1,A,7,6,20
11,7B:9B,7,B,9,B,6,6,20
12,1B:2A,1,B,2,A,6,5,20
13,12B:16A,12,B,16,A,5,4,20
14,7B:18B,7,B,18,B,4,4,20
15,11B:1B,11,B,1,B,4,4,20
16,8B:18B,8,B,18,B,4,4,20
17,13B:10B,13,B,10,B,4,4,20
18,12B:16B,12,B,16,B,4,4,20
19,3A:1B,3,A,1,B,4,5,20
20,9B:10B,9,B,10,B,5,5,20
21,19B:2B,19,B,2,B,5,5,20
22,10B:5B,10,B,5,B,5,5,20
23,0A:14A,0,A,14,A,5,5,20
24,19B:16B,19,B,16,B,5,5,20
25,10B:5B,10,B,5,B,5,5,20
26,7B:9B,7,B,9,B,5,5,20
27,7B:10B,7,B,10,B,5,5,20
28,13B:1A,13,B,1,A,5,4,20
29,15B:10B,15,B,10,B,4,4,20
30,1B:3A,1,B,3,A,4,3,20
31,11B:12B,11,B,12,B,3,3,20
32,5B:19B,5,B,19,B,3,3,20
33,17B:10B,17,B,10,B,3,3,20
34,1B:4A,1,B,4,A,3,2,20
35,18B:9B,18,B,9,B,2,2,20
36,19B:12B,19,B,12,B,2,2,20
37,2B:2B,2,B,2,B,2,2,20
38,6B:12B,6,B,12,B,2,2,20
39,12B:10B,12,B,10,B,2,2,20
40,16B:16B,16,B,16,B,2,2,20
41,1B:13B,1,B,13,B,2,2,20
42,10B:0A,10,B,0,A,2,1,20
43,7B:5B,7,B,5,B,1,1,20
44,19B:10B,19,B,10,B,1,1,20
45,18B:15B,18,B,15,B,1,1,20
46,3B:4B,3,B,4,B,1,1,20
47,3B:9B,3,B,9,B,1,1,20
48,16B:3B,16,B,3,B,1,1,20
49,10B:17B,10,B,17,B,1,1,20
50,16B:16B,16,B,16,B,1,1,20
51,0B:10B,0,B,10,B,1,1,20
52,17B:19B,17,B,19,B,1,1,20
53,2B:12B,2,B,12,B,1,1,20
54,3B:5B,3,B,5,B,1,1,20
55,16B:19B,16,B,19,B,1,1,20
56,16B:5B,16,B,5,B,1,1,20
57,14A:1B,14,A,1,B,1,2,20
58,8B:7B,8,B,7,B,2,2,20
59,19B:19B,19,B,19,B,2,2,20
60,5B:14A,5,B,14,A,2,1,20
61,4B:7B,4,B,7,B,1,1,20
62,6B:15B,6,B,15,B,1,1,20
63,18B:6B,18,B,6,B,1,1,20
64,7B:18B,7,B,18,B,1,1,20
65,19B:14B,19,B,14,B,1,1,20
66,15B:12B,15,B,12,B,1,1,20
67,10B:13B,10,B,13,B,1,1,20
68,19B:6B,19,B,6,B,1,1,20
69,16B:4B,16,B,4,B,1,1,20
70,17B:1A,17,B,1,A,1,0,20
