step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10B:14B,10,B,14,B,7,7,20
1,14B:15B,14,B,15,B,7,7,20
2,8B:17B,8,B,17,B,7,7,20
3,9B:17B,9,B,17,B,7,7,20
4,15B:4A,15,B,4,A,7,6,20
5,4B:18B,4,B,18,B,6,6,20
6,8B:1A,8,B,1,A,6,5,20
7,14B:16B,14,B,16,B,5,5,20
8,7B:7B,7,B,7,B,5,5,20
9,1B:13B,1,B,13,B,5,5,20
10,9B:15B,9,B,15,B,5,5,20
11,3A:4B,3,A,4,B,5,6,20
12,0A:17B,0,A,17,B,6,7,20
13,19B:5A,19,B,5,A,7,6,20
14,10B:15B,10,B,15,B,6,6,20
15,11B:6A,11,B,6,A,6,5,20
16,15B:9B,15,B,9,B,5,5,20
17,8B:1B,8,B,1,B,5,5,20
18,18B:2A,18,B,2,A,5,4,20
19,13B:7B,13,B,7,B,4,4,20
20,11B:1B,11,B,1,B,4,4,20
21,18B:5B,18,B,5,B,4,4,20
22,9B:5B,9,B,5,B,4,4,20
23,18B:1B,18,B,1,B,4,4,20
24,19B:12B,19,B,12,B,4,4,20
25,15B:5B,15,B,5,B,4,4,20
26,18B:9B,18,B,9,B,4,4,20
27,17A:0A,17,A,0,A,4,4,20
28,7B:19B,7,B,19,B,4,4,20
29,2B:10B,2,B,10,B,4,4,20
30,7B:17A,7,B,17,A,4,3,20
31,11B:4A,11,B,4,A,3,2,20
32,17B:14B,17,B,14,B,2,2,20
33,6B:3A,6,B,3,A,2,1,20
34,7B:14B,7,B,14,B,1,1,20
35,13B:5B,13,B,5,B,1,1,20
36,1B:10B,1,B,10,B,1,1,20
37,15B:18B,15,B,18,B,1,1,20
38,13B:6B,13,B,6,B,1,1,20
39,4B:12B,4,B,12,B,1,1,20
40,16B:16B,16,B,16,B,1,1,20
41,7B:12B,7,B,12,B,1,1,20
42,13B:5B,13,B,5,B,1,1,20
43,19B:15B,19,B,15,B,1,1,20
44,6B:7B,6,B,7,B,1,1,20
45,0A:12B,0,A,12,B,1,2,20
46,5B:8B,5,B,8,B,2,2,20
47,19B:9B,19,B,9,B,2,2,20
48,11B:18B,11,B,18,B,2,2,20
49,0A:11B,0,A,11,B,2,3,20
50,14B:1B,14,B,1,B,3,3,20
51,14B:14B,14,B,14,B,3,3,20
52,6B:12A,6,B,12,A,3,2,20
53,14B:9B,14,B,9,B,2,2,20
54,14B:9B,14,B,9,B,2,2,20
55,7B:7B,7,B,7,B,2,2,20
56,4B:4B,4,B,4,B,2,2,20
57,9B:14B,9,B,14,B,2,2,20
58,15B:19B,15,B,19,B,2,2,20
59,7B:17B,7,B,17,B,2,2,20
60,18B:17B,18,B,17,B,2,2,20
61,16B:6B,16,B,6,B,2,2,20
62,15B:19B,15,B,19,B,2,2,20
63,17B:2B,17,B,2,B,2,2,20
64,10B:16B,10,B,16,B,2,2,20
65,14B:2B,14,B,2,B,2,2,20
66,18B:3B,18,B,3,B,2,2,20
67,1B:17B,1,B,17,B,2,2,20
68,18B:6B,18,B,6,B,2,2,20
69,12B:4B,12,B,4,B,2,2,20
70,3B:16B,3,B,16,B,2,2,20
71,8B:6B,8,B,6,B,2,2,20
72,14B:15B,14,B,15,B,2,2,20
73,2B:16B,2,B,16,B,2,2,20
74,8B:1B,8,B,1,B,2,2,20
75,9B:16B,9,B,16,B,2,2,20
76,8B:18B,8,B,18,B,2,2,20
77,1B:14B,1,B,14,B,2,2,20
78,13B:9B,13,B,9,B,2,2,20
79,14B:12B,14,B,12,B,2,2,20
80,5B:0A,5,B,0,A,2,1,20
81,15B:18B,15,B,18,B,1,1,20
82,1B:13B,1,B,13,B,1,1,20
83,6B:2B,6,B,2,B,1,1,20
84,10B:1B,10,B,1,B,1,1,20
85,18B:2B,18,B,2,B,1,1,20
86,19B:15B,19,B,15,B,1,1,20
87,0B:13B,0,B,13,B,1,1,20
88,3B:4B,3,B,4,B,1,1,20
89,15B:13B,15,B,13,B,1,1,20
90,7B:12B,7,B,12,B,1,1,20
91,8B:12B,8,B,12,B,1,1,20
92,7B:17B,7,B,17,B,1,1,20
93,2B:11A,2,B,11,A,1,0,20
