step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:9B,0,A,9,B,4,5,15
1,3A:8B,3,A,8,B,5,6,15
2,7B:5B,7,B,5,B,6,6,15
3,13B:3A,13,B,3,A,6,5,15
4,12B:5B,12,B,5,B,5,5,15
5,10B:14B,10,B,14,B,5,5,15
6,12B:13B,12,B,13,B,5,5,15
7,4B:0A,4,B,0,A,5,4,15
8,2A:11B,2,A,11,B,4,5,15
9,13B:12B,13,B,12,B,5,5,15
10,1A:8A,1,A,8,A,5,5,15
11,12B:1A,12,B,1,A,5,4,15
12,5B:10B,5,B,10,B,4,4,15
13,5B:1B,5,B,1,B,4,4,15
14,5B:5B,5,B,5,B,4,4,15
15,2A:2A,2,A,2,A,4,4,15
16,10B:6B,10,B,6,B,4,4,15
17,11A:7B,11,A,7,B,4,5,15
18,9A:2A,9,A,2,A,5,5,15
19,10B:8A,10,B,8,A,5,4,15
20,10B:14B,10,B,14,B,4,4,15
21,9A:5B,9,A,5,B,4,5,15
22,3B:9A,3,B,9,A,5,4,15
23,12B:6B,12,B,6,B,4,4,15
24,4B:11A,4,B,11,A,4,3,15
25,4B:2A,4,B,2,A,3,2,15
26,10B:11B,10,B,11,B,2,2,15
27,14B:6B,14,B,6,B,2,2,15
28,12B:12B,12,B,12,B,2,2,15
29,14B:0B,14,B,0,B,2,2,15
30,2B:5A,2,B,5,A,2,1,15
31,13B:9B,13,B,9,B,1,1,15
32,3B:9B,3,B,9,B,1,1,15
33,1B:7A,1,B,7,A,1,0,15
