step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10B:14B,10,B,14,B,10,10,15
1,3A:2A,3,A,2,A,10,10,15
2,1A:3A,1,A,3,A,10,10,15
3,10B:13B,10,B,13,B,10,10,15
4,6A:8A,6,A,8,A,10,10,15
5,5A:7A,5,A,7,A,10,10,15
6,1A:9A,1,A,9,A,10,10,15
7,13B:10B,13,B,10,B,10,10,15
8,0A:13B,0,A,13,B,10,11,15
9,14B:5A,14,B,5,A,11,10,15
10,5B:5B,5,B,5,B,10,10,15
11,3A:7A,3,A,7,A,10,10,15
12,3A:13A,3,A,13,A,10,10,15
13,1A:13A,1,A,13,A,10,10,15
14,4A:13A,4,A,13,A,10,10,15
15,2A:6A,2,A,6,A,10,10,15
16,1A:12B,1,A,12,B,10,11,15
17,14B:14B,14,B,14,B,11,11,15
18,11B:0A,11,B,0,A,11,10,15
19,5B:11B,5,B,11,B,10,10,15
20,6A:10B,6,A,10,B,10,11,15
21,6A:1A,6,A,1,A,11,11,15
22,14B:5B,14,B,5,B,11,11,15
23,7A:1A,7,A,1,A,11,11,15
24,12A:0B,12,A,0,B,11,12,15
25,7A:4A,7,A,4,A,12,12,15
26,11B:12A,11,B,12,A,12,11,15
27,8A:2A,8,A,2,A,11,11,15
28,11B:1A,11,B,1,A,11,10,15
29,0A:2A,0,A,2,A,10,10,15
30,12B:8A,12,B,8,A,10,9,15
31,9A:3A,9,A,3,A,9,9,15
32,0A:8B,0,A,8,B,9,10,15
33,10A:0A,10,A,0,A,10,10,15
34,14B:3A,14,B,3,A,10,9,15
35,4A:12B,4,A,12,B,9,10,15
36,10A:8A,10,A,8,A,10,10,15
37,12A:7A,12,A,7,A,10,10,15
38,8A:12A,8,A,12,A,10,10,15
39,4A:14B,4,A,14,B,10,11,15
40,10A:13A,10,A,13,A,11,11,15
41,6A:11B,6,A,11,B,11,12,15
42,10A:12A,10,A,12,A,12,12,15
43,9A:14A,9,A,14,A,12,12,15
44,5B:9A,5,B,9,A,12,11,15
45,4A:13A,4,A,13,A,11,11,15
46,1B:12A,1,B,12,A,11,10,15
47,2A:13A,2,A,13,A,10,10,15
48,8A:5B,8,A,5,B,10,11,15
49,13A:11A,13,A,11,A,11,11,15
50,10A:9B,10,A,9,B,11,12,15
51,6A:2A,6,A,2,A,12,12,15
52,7A:12B,7,A,12,B,12,13,15
53,13A:10A,13,A,10,A,13,13,15
54,5A:5A,5,A,5,A,13,13,15
55,11A:7A,11,A,7,A,13,13,15
56,1B:1B,1,B,1,B,13,13,15
57,5A:6A,5,A,6,A,13,13,15
58,1B:14A,1,B,14,A,13,12,15
59,1B:10A,1,B,10,A,12,11,15
60,4A:5A,4,A,5,A,11,11,15
61,9A:9A,9,A,9,A,11,11,15
62,9A:8A,9,A,8,A,11,11,15
63,1B:9A,1,B,9,A,11,10,15
64,14B:12A,14,B,12,A,10,9,15
65,12B:12B,12,B,12,B,9,9,15
66,13A:12B,13,A,12,B,9,10,15
67,12A:4A,12,A,4,A,10,10,15
68,10B:8A,10,B,8,A,10,9,15
69,3B:2A,3,B,2,A,9,8,15
70,0A:12A,0,A,12,A,8,8,15
71,9B:3B,9,B,3,B,8,8,15
72,10B:2B,10,B,2,B,8,8,15
73,8B:3B,8,B,3,B,8,8,15
74,10B:2B,10,B,2,B,8,8,15
75,9B:4A,9,B,4,A,8,7,15
76,4B:10B,4,B,10,B,7,7,15
77,6A:9B,6,A,9,B,7,8,15
78,3B:6A,3,B,6,A,8,7,15
79,13A:3B,13,A,3,B,7,8,15
80,3A:11A,3,A,11,A,8,8,15
81,13A:12A,13,A,12,A,8,8,15
82,4B:5A,4,B,5,A,8,7,15
83,12A:1B,12,A,1,B,7,8,15
84,13A:14B,13,A,14,B,8,9,15
85,12A:7A,12,A,7,A,9,9,15
86,14A:12A,14,A,12,A,9,9,15
87,9A:1A,9,A,1,A,9,9,15
88,14A:2B,14,A,2,B,9,10,15
89,0A:7A,0,A,7,A,10,10,15
90,13A:2A,13,A,2,A,10,10,15
91,3A:6B,3,A,6,B,10,11,15
92,6A:5B,6,A,5,B,11,12,15
93,6A:14A,6,A,14,A,12,12,15
94,1A:2A,1,A,2,A,12,12,15
95,4B:12A,4,B,12,A,12,11,15
96,12B:9A,12,B,9,A,11,10,15
97,5A:11A,5,A,11,A,10,10,15
98,9B:3A,9,B,3,A,10,9,15
99,8B:7A,8,B,7,A,9,8,15
100,3B:11A,3,B,11,A,8,7,15
