step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6B:3B,6,B,3,B,3,3,20
1,15B:10B,15,B,10,B,3,3,20
2,2A:11B,2,A,11,B,3,4,20
3,10B:5B,10,B,5,B,4,4,20
4,16B:14B,16,B,14,B,4,4,20
5,19B:15B,19,B,15,B,4,4,20
6,12B:4B,12,B,4,B,4,4,20
7,1A:14B,1,A,14,B,4,5,20
8,0A:6B,0,A,6,B,5,6,20
9,0A:6A,0,A,6,A,6,6,20
10,17B:10B,17,B,10,B,6,6,20
11,18B:16B,18,B,16,B,6,6,20
12,7B:17B,7,B,17,B,6,6,20
13,9B:1A,9,B,1,A,6,5,20
14,15B:6A,15,B,6,A,5,4,20
15,5B:1B,5,B,1,B,4,4,20
16,17B:10B,17,B,10,B,4,4,20
17,5B:11A,5,B,11,A,4,3,20
18,8B:12B,8,B,12,B,3,3,20
19,14A:12B,14,A,12,B,3,4,20
20,6B:5B,6,B,5,B,4,4,20
21,9B:15B,9,B,15,B,4,4,20
22,7B:16B,7,B,16,B,4,4,20
23,5B:2A,5,B,2,A,4,3,20
24,14A:2B,14,A,2,B,3,4,20
25,8B:5B,8,B,5,B,4,4,20
26,10B:10B,10,B,10,B,4,4,20
27,2A:10B,2,A,10,B,4,5,20
28,13B:9B,13,B,9,B,5,5,20
29,8B:13B,8,B,13,B,5,5,20
30,3B:14A,3,B,14,A,5,4,20
31,7B:1B,7,B,1,B,4,4,20
32,14B:11B,14,B,11,B,4,4,20
33,12A:13B,12,A,13,B,4,5,20
34,5B:1B,5,B,1,B,5,5,20
35,1B:12A,1,B,12,A,5,4,20
36,7B:5B,7,B,5,B,4,4,20
37,19B:4B,19,B,4,B,4,4,20
38,16B:14B,16,B,14,B,4,4,20
39,0A:2A,0,A,2,A,4,4,20
40,4B:11B,4,B,11,B,4,4,20
41,7B:18B,7,B,18,B,4,4,20
42,0A:4B,0,A,4,B,4,5,20
43,13A:11B,13,A,11,B,5,6,20
44,7B:2A,7,B,2,A,6,5,20
45,11A:16B,11,A,16,B,5,6,20
46,7B:10A,7,B,10,A,6,5,20
47,12B:7B,12,B,7,B,5,5,20
48,19B:0A,19,B,0,A,5,4,20
49,14B:15B,14,B,15,B,4,4,20
50,10B:17B,10,B,17,B,4,4,20
51,2B:8B,2,B,8,B,4,4,20
52,14B:6B,14,B,6,B,4,4,20
53,19B:9B,19,B,9,B,4,4,20
54,13A:15B,13,A,15,B,4,5,20
55,4A:4A,4,A,4,A,5,5,20
56,17B:14B,17,B,14,B,5,5,20
57,3B:14B,3,B,14,B,5,5,20
58,19B:10B,19,B,10,B,5,5,20
59,13A:2B,13,A,2,B,5,6,20
60,10B:9B,10,B,9,B,6,6,20
61,17B:5B,17,B,5,B,6,6,20
62,14B:5B,14,B,5,B,6,6,20
63,15A:16A,15,A,16,A,6,6,20
64,4A:6B,4,A,6,B,6,7,20
65,15A:7B,15,A,7,B,7,8,20
66,15A:0B,15,A,0,B,8,9,20
67,7A:18B,7,A,18,B,9,10,20
68,7A:17B,7,A,17,B,10,11,20
69,2A:2A,2,A,2,A,11,11,20
70,1B:12B,1,B,12,B,11,11,20
71,19B:15A,19,B,15,A,11,10,20
72,10B:13A,10,B,13,A,10,9,20
73,16A:2A,16,A,2,A,9,9,20
74,2A:10B,2,A,10,B,9,10,20
75,12B:14B,12,B,14,B,10,10,20
76,9B:16A,9,B,16,A,10,9,20
77,6A:17A,6,A,17,A,9,9,20
78,12B:5B,12,B,5,B,9,9,20
79,15B:4A,15,B,4,A,9,8,20
80,8B:1B,8,B,1,B,8,8,20
81,16B:16B,16,B,16,B,8,8,20
82,3B:5B,3,B,5,B,8,8,20
83,3B:7A,3,B,7,A,8,7,20
84,6A:16B,6,A,16,B,7,8,20
85,17A:2A,17,A,2,A,8,8,20
86,5B:17A,5,B,17,A,8,7,20
87,5B:9B,5,B,9,B,7,7,20
88,12B:2A,12,B,2,A,7,6,20
89,10A:5B,10,A,5,B,6,7,20
90,11A:18A,11,A,18,A,7,7,20
91,3B:19B,3,B,19,B,7,7,20
92,14B:19B,14,B,19,B,7,7,20
93,6A:18A,6,A,18,A,7,7,20
94,0A:0A,0,A,0,A,7,7,20
95,1B:18A,1,B,18,A,7,6,20
96,5A:6A,5,A,6,A,6,6,20
97,15B:13B,15,B,13,B,6,6,20
98,12B:0A,12,B,0,A,6,5,20
99,9B:17B,9,B,17,B,5,5,20
100,5A:9B,5,A,9,B,5,6,20
101,9A:12B,9,A,12,B,6,7,20
102,5A:2B,5,A,2,B,7,8,20
103,13B:5A,13,B,5,A,8,7,20
104,8B:15B,8,B,15,B,7,7,20
105,9A:10A,9,A,10,A,7,7,20
106,12A:10A,12,A,10,A,7,7,20
107,17B:10A,17,B,10,A,7,6,20
108,14B:11A,14,B,11,A,6,5,20
109,19B:4B,19,B,4,B,5,5,20
110,15B:16A,15,B,16,A,5,4,20
111,11B:10B,11,B,10,B,4,4,20
112,4B:3B,4,B,3,B,4,4,20
113,5B:7B,5,B,7,B,4,4,20
114,2A:1B,2,A,1,B,4,5,20
115,5B:12A,5,B,12,A,5,4,20
116,17B:13B,17,B,13,B,4,4,20
117,4B:5B,4,B,5,B,4,4,20
118,16B:18B,16,B,18,B,4,4,20
119,14B:6A,14,B,6,A,4,3,20
120,15B:15B,15,B,15,B,3,3,20
121,19B:14B,19,B,14,B,3,3,20
122,9A:9A,9,A,9,A,3,3,20
123,9A:2A,9,A,2,A,3,3,20
124,18B:16B,18,B,16,B,3,3,20
125,9A:7B,9,A,7,B,3,4,20
126,4B:11B,4,B,11,B,4,4,20
127,0B:9A,0,B,9,A,4,3,20
128,9B:15B,9,B,15,B,3,3,20
129,5B:0B,5,B,0,B,3,3,20
130,16B:13B,16,B,13,B,3,3,20
131,2A:8B,2,A,8,B,3,4,20
132,14B:12B,14,B,12,B,4,4,20
133,7A:12B,7,A,12,B,4,5,20
134,1A:17B,1,A,17,B,5,6,20
135,3B:17A,3,B,17,A,6,5,20
136,5B:12A,5,B,12,A,5,4,20
137,10B:17B,10,B,17,B,4,4,20
138,5B:19B,5,B,19,B,4,4,20
139,13B:3B,13,B,3,B,4,4,20
140,2A:3B,2,A,3,B,4,5,20
141,7A:10B,7,A,10,B,5,6,20
142,11B:11B,11,B,11,B,6,6,20
143,15B:6B,15,B,6,B,6,6,20
144,12B:12B,12,B,12,B,6,6,20
145,10A:1A,10,A,1,A,6,6,20
146,0B:10A,0,B,10,A,6,5,20
147,16B:16B,16,B,16,B,5,5,20
148,9B:19B,9,B,19,B,5,5,20
149,17B:4B,17,B,4,B,5,5,20
150,6B:19B,6,B,19,B,5,5,20
151,6B:12B,6,B,12,B,5,5,20
152,19B:9B,19,B,9,B,5,5,20
153,11B:16B,11,B,16,B,5,5,20
154,16B:17B,16,B,17,B,5,5,20
155,9B:18B,9,B,18,B,5,5,20
156,5B:0B,5,B,0,B,5,5,20
157,7A:3A,7,A,3,A,5,5,20
158,19B:18B,19,B,18,B,5,5,20
159,6B:0B,6,B,0,B,5,5,20
160,11B:8A,11,B,8,A,5,4,20
161,19B:18B,19,B,18,B,4,4,20
162,11B:1A,11,B,1,A,4,3,20
163,11B:5B,11,B,5,B,3,3,20
164,10B:19B,10,B,19,B,3,3,20
165,15B:12B,15,B,12,B,3,3,20
166,2A:7A,2,A,7,A,3,3,20
167,0B:3A,0,B,3,A,3,2,20
168,3B:14B,3,B,14,B,2,2,20
169,6B:4B,6,B,4,B,2,2,20
170,8B:6B,8,B,6,B,2,2,20
171,8B:19B,8,B,19,B,2,2,20
172,18B:1B,18,B,1,B,2,2,20
173,14B:16B,14,B,16,B,2,2,20
174,4B:10B,4,B,10,B,2,2,20
175,19B:15B,19,B,15,B,2,2,20
176,10B:10B,10,B,10,B,2,2,20
177,19B:14B,19,B,14,B,2,2,20
178,18B:10B,18,B,10,B,2,2,20
179,10B:8B,10,B,8,B,2,2,20
180,12B:6B,12,B,6,B,2,2,20
181,19B:8B,19,B,8,B,2,2,20
182,11B:7A,11,B,7,A,2,1,20
183,18B:9B,18,B,9,B,1,1,20
184,15B:6B,15,B,6,B,1,1,20
185,13B:15B,13,B,15,B,1,1,20
186,6B:11B,6,B,11,B,1,1,20
187,11B:8B,11,B,8,B,1,1,20
188,5B:18B,5,B,18,B,1,1,20
189,13B:12B,13,B,12,B,1,1,20
190,17B:12B,17,B,12,B,1,1,20
191,16B:4B,16,B,4,B,1,1,20
192,5B:9B,5,B,9,B,1,1,20
193,19B:2A,19,B,2,A,1,0,20
