step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,4B:11B,4,B,11,B,1,1,15
1,14B:10B,14,B,10,B,1,1,15
2,12B:3B,12,B,3,B,1,1,15
3,0A:4B,0,A,4,B,1,2,15
4,2B:9B,2,B,9,B,2,2,15
5,1B:12B,1,B,12,B,2,2,15
6,9B:2B,9,B,2,B,2,2,15
7,14B:10B,14,B,10,B,2,2,15
8,6B:12B,6,B,12,B,2,2,15
9,7B:9B,7,B,9,B,2,2,15
10,5B:14B,5,B,14,B,2,2,15
11,13B:10B,13,B,10,B,2,2,15
12,8B:9B,8,B,9,B,2,2,15
13,4A:10B,4,A,10,B,2,3,15
14,4A:7B,4,A,7,B,3,4,15
15,0A:7A,0,A,7,A,4,4,15
16,9B:12B,9,B,12,B,4,4,15
17,4A:0A,4,A,0,A,4,4,15
18,4A:1B,4,A,1,B,4,5,15
19,4A:7A,4,A,7,A,5,5,15
20,0A:5B,0,A,5,B,5,6,15
21,11B:1A,11,B,1,A,6,5,15
22,9B:13B,9,B,13,B,5,5,15
23,0A:9B,0,A,9,B,5,6,15
24,7A:7A,7,A,7,A,6,6,15
25,8B:12B,8,B,12,B,6,6,15
26,10A:0A,10,A,0,A,6,6,15
27,6B:12B,6,B,12,B,6,6,15
28,8B:3B,8,B,3,B,6,6,15
29,4A:7A,4,A,7,A,6,6,15
30,7A:0A,7,A,0,A,6,6,15
31,6B:12B,6,B,12,B,6,6,15
32,13B:5A,13,B,5,A,6,5,15
33,14B:1B,14,B,1,B,5,5,15
34,7A:2B,7,A,2,B,5,6,15
35,0A:11B,0,A,11,B,6,7,15
36,6B:7A,6,B,7,A,7,6,15
37,7B:9A,7,B,9,A,6,5,15
38,2A:5B,2,A,5,B,5,6,15
39,13B:6B,13,B,6,B,6,6,15
40,5A:5A,5,A,5,A,6,6,15
41,10A:0A,10,A,0,A,6,6,15
42,11A:10A,11,A,10,A,6,6,15
43,4A:5A,4,A,5,A,6,6,15
44,1B:10A,1,B,10,A,6,5,15
45,4A:4A,4,A,4,A,5,5,15
46,10B:10B,10,B,10,B,5,5,15
47,14B:9B,14,B,9,B,5,5,15
48,12B:5A,12,B,5,A,5,4,15
49,0A:10B,0,A,10,B,4,5,15
50,1B:5B,1,B,5,B,5,5,15
51,4A:10A,4,A,10,A,5,5,15
52,10A:6B,10,A,6,B,5,6,15
53,1B:11A,1,B,11,A,6,5,15
54,13B:4A,13,B,4,A,5,4,15
55,7B:10A,7,B,10,A,4,3,15
56,11B:13B,11,B,13,B,3,3,15
57,1B:11B,1,B,11,B,3,3,15
58,12B:11B,12,B,11,B,3,3,15
59,14B:14B,14,B,14,B,3,3,15
60,6A:10B,6,A,10,B,3,4,15
61,9B:8B,9,B,8,B,4,4,15
62,5B:5B,5,B,5,B,4,4,15
63,4B:3B,4,B,3,B,4,4,15
64,4B:12B,4,B,12,B,4,4,15
65,6A:3B,6,A,3,B,4,5,15
66,14B:2A,14,B,2,A,5,4,15
67,0A:13B,0,A,13,B,4,5,15
68,11B:8B,11,B,8,B,5,5,15
69,11B:13A,11,B,13,A,5,4,15
70,10A:8B,10,A,8,B,4,5,15
71,0A:5B,0,A,5,B,5,6,15
72,12B:9B,12,B,9,B,6,6,15
73,1B:6A,1,B,6,A,6,5,15
74,2B:2B,2,B,2,B,5,5,15
75,11B:12B,11,B,12,B,5,5,15
76,8A:14B,8,A,14,B,5,6,15
77,2B:7B,2,B,7,B,6,6,15
78,0A:5A,0,A,5,A,6,6,15
79,10A:3A,10,A,3,A,6,6,15
80,14A:9B,14,A,9,B,6,7,15
81,4B:11B,4,B,11,B,7,7,15
82,11B:3A,11,B,3,A,7,6,15
83,8A:4B,8,A,4,B,6,7,15
84,14A:12B,14,A,12,B,7,8,15
85,7B:13B,7,B,13,B,8,8,15
86,3B:10A,3,B,10,A,8,7,15
87,14A:7B,14,A,7,B,7,8,15
88,7A:4A,7,A,4,A,8,8,15
89,11B:8A,11,B,8,A,8,7,15
90,7A:2B,7,A,2,B,7,8,15
91,12A:12A,12,A,12,A,8,8,15
92,8B:13B,8,B,13,B,8,8,15
93,3B:10B,3,B,10,B,8,8,15
94,7A:5A,7,A,5,A,8,8,15
95,7A:1B,7,A,1,B,8,9,15
96,10B:8B,10,B,8,B,9,9,15
97,12A:4A,12,A,4,A,9,9,15
98,1A:2A,1,A,2,A,9,9,15
99,3B:14A,3,B,14,A,9,8,15
100,7A:13B,7,A,13,B,8,9,15
101,5A:14B,5,A,14,B,9,10,15
102,2A:7A,2,A,7,A,10,10,15
103,13A:14A,13,A,14,A,10,10,15
104,0A:0A,0,A,0,A,10,10,15
105,5A:5A,5,A,5,A,10,10,15
106,3B:1A,3,B,1,A,10,9,15
107,5A:0A,5,A,0,A,9,9,15
108,4A:1B,4,A,1,B,9,10,15
109,12A:10B,12,A,10,B,10,11,15
110,4A:2A,4,A,2,A,11,11,15
111,1A:4A,1,A,4,A,11,11,15
112,13A:7A,13,A,7,A,11,11,15
113,10A:2A,10,A,2,A,11,11,15
114,11B:7A,11,B,7,A,11,10,15
115,6B:0A,6,B,0,A,10,9,15
116,13A:0B,13,A,0,B,9,10,15
117,3B:13A,3,B,13,A,10,9,15
118,1A:11B,1,A,11,B,9,10,15
119,9A:6B,9,A,6,B,10,11,15
120,1A:4A,1,A,4,A,11,11,15
121,3B:1A,3,B,1,A,11,10,15
122,0A:6A,0,A,6,A,10,10,15
123,9A:9A,9,A,9,A,10,10,15
124,6A:1B,6,A,1,B,10,11,15
125,12A:7B,12,A,7,B,11,12,15
126,9A:0A,9,A,0,A,12,12,15
127,9A:9A,9,A,9,A,12,12,15
128,3B:2A,3,B,2,A,12,11,15
129,4A:0A,4,A,0,A,11,11,15
130,9A:3B,9,A,3,B,11,12,15
131,8B:2B,8,B,2,B,12,12,15
132,9A:1A,9,A,1,A,12,12,15
133,7A:5A,7,A,5,A,12,12,15
134,0A:8B,0,A,8,B,12,13,15
135,8A:12A,8,A,12,A,13,13,15
136,14A:8A,14,A,8,A,13,13,15
137,0A:13B,0,A,13,B,13,14,15
138,7A:10A,7,A,10,A,14,14,15
139,6A:5A,6,A,5,A,14,14,15
140,4A:0A,4,A,0,A,14,14,15
141,5A:1A,5,A,1,A,14,14,15
142,5A:11A,5,A,11,A,14,14,15
143,10A:1A,10,A,1,A,14,14,15
144,11A:11A,11,A,11,A,14,14,15
145,11A:2B,11,A,2,B,14,15,15
