step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,0A:3B,0,A,3,B,1,2,15
1,6B:8B,6,B,8,B,2,2,15
2,7B:11B,7,B,11,B,2,2,15
3,7B:7B,7,B,7,B,2,2,15
4,4B:7B,4,B,7,B,2,2,15
5,11B:9B,11,B,9,B,2,2,15
6,9B:2B,9,B,2,B,2,2,15
7,4B:0A,4,B,0,A,2,1,15
8,6B:4B,6,B,4,B,1,1,15
9,5B:1B,5,B,1,B,1,1,15
10,1B:11B,1,B,11,B,1,1,15
11,2B:4B,2,B,4,B,1,1,15
12,4B:12B,4,B,12,B,1,1,15
13,3A:7B,3,A,7,B,1,2,15
14,4B:1B,4,B,1,B,2,2,15
15,6B:11B,6,B,11,B,2,2,15
16,6B:1B,6,B,1,B,2,2,15
17,4B:12B,4,B,12,B,2,2,15
18,10B:0B,10,B,0,B,2,2,15
19,12B:10B,12,B,10,B,2,2,15
20,1B:12B,1,B,12,B,2,2,15
21,2B:11B,2,B,11,B,2,2,15
22,3A:2B,3,A,2,B,2,3,15
23,7A:5B,7,A,5,B,3,4,15
24,7A:7A,7,A,7,A,4,4,15
25,3A:6B,3,A,6,B,4,5,15
26,8B:2A,8,B,2,A,5,4,15
27,8B:6A,8,B,6,A,4,3,15
28,5A:11B,5,A,11,B,3,4,15
29,8B:3A,8,B,3,A,4,3,15
30,7A:6B,7,A,6,B,3,4,15
31,6A:11A,6,A,11,A,4,4,15
32,3B:4B,3,B,4,B,4,4,15
33,11A:12B,11,A,12,B,4,5,15
34,11A:9B,11,A,9,B,5,6,15
35,1B:13B,1,B,13,B,6,6,15
36,8B:5A,8,B,5,A,6,5,15
37,6A:7A,6,A,7,A,5,5,15
38,2B:10B,2,B,10,B,5,5,15
39,12A:8B,12,A,8,B,5,6,15
40,14B:5B,14,B,5,B,6,6,15
41,9A:9A,9,A,9,A,6,6,15
42,6A:1B,6,A,1,B,6,7,15
43,6A:13B,6,A,13,B,7,8,15
44,7A:2B,7,A,2,B,8,9,15
45,12A:11A,12,A,11,A,9,9,15
46,12A:14B,12,A,14,B,9,10,15
47,9A:1A,9,A,1,A,10,10,15
48,10B:5B,10,B,5,B,10,10,15
49,1A:4B,1,A,4,B,10,11,15
50,1A:5B,1,A,5,B,11,12,15
51,10B:8A,10,B,8,A,12,11,15
52,6A:9A,6,A,9,A,11,11,15
53,2A:6A,2,A,6,A,11,11,15
54,6A:7A,6,A,7,A,11,11,15
55,9A:11A,9,A,11,A,11,11,15
56,13A:14A,13,A,14,A,11,11,15
57,14A:8B,14,A,8,B,11,12,15
58,2A:4A,2,A,4,A,12,12,15
59,2A:5A,2,A,5,A,12,12,15
60,12A:9A,12,A,9,A,12,12,15
61,1A:5A,1,A,5,A,12,12,15
62,14A:7A,14,A,7,A,12,12,15
63,2A:13A,2,A,13,A,12,12,15
64,6A:8A,6,A,8,A,12,12,15
65,7A:7A,7,A,7,A,12,12,15
66,6A:7A,6,A,7,A,12,12,15
67,6A:13A,6,A,13,A,12,12,15
68,6A:2A,6,A,2,A,12,12,15
69,1A:0B,1,A,0,B,12,13,15
70,12A:3B,12,A,3,B,13,14,15
71,4A:4A,4,A,4,A,14,14,15
72,3A:4A,3,A,4,A,14,14,15
73,2A:7A,2,A,7,A,14,14,15
74,8A:12A,8,A,12,A,14,14,15
75,11A:8A,11,A,8,A,14,14,15
76,7A:9A,7,A,9,A,14,14,15
77,1A:12A,1,A,12,A,14,14,15
78,7A:5A,7,A,5,A,14,14,15
79,7A:12A,7,A,12,A,14,14,15
80,0A:11A,0,A,11,A,14,14,15
81,6A:3A,6,A,3,A,14,14,15
82,14A:1A,14,A,1,A,14,14,15
83,11A:10B,11,A,10,B,14,15,15
