step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10B:3B,10,B,3,B,1,1,15
1,2B:11B,2,B,11,B,1,1,15
2,0A:11B,0,A,11,B,1,2,15
3,13B:1B,13,B,1,B,2,2,15
4,8B:0A,8,B,0,A,2,1,15
5,0B:3B,0,B,3,B,1,1,15
6,3B:9B,3,B,9,B,1,1,15
7,0B:3B,0,B,3,B,1,1,15
8,11A:11A,11,A,11,A,1,1,15
9,8B:3B,8,B,3,B,1,1,15
10,7B:4B,7,B,4,B,1,1,15
11,11A:0B,11,A,0,B,1,2,15
12,11A:2B,11,A,2,B,2,3,15
13,10B:5B,10,B,5,B,3,3,15
14,3B:3B,3,B,3,B,3,3,15
15,14B:5B,14,B,5,B,3,3,15
16,1B:6B,1,B,6,B,3,3,15
17,0A:13B,0,A,13,B,3,4,15
18,4B:4B,4,B,4,B,4,4,15
19,12B:11A,12,B,11,A,4,3,15
20,6B:1B,6,B,1,B,3,3,15
21,14B:6B,14,B,6,B,3,3,15
22,0A:4B,0,A,4,B,3,4,15
23,12B:9B,12,B,9,B,4,4,15
24,13A:5B,13,A,5,B,4,5,15
25,7B:11B,7,B,11,B,5,5,15
26,0A:10B,0,A,10,B,5,6,15
27,2A:4A,2,A,4,A,6,6,15
28,14B:13A,14,B,13,A,6,5,15
29,2A:1B,2,A,1,B,5,6,15
30,4A:7B,4,A,7,B,6,7,15
31,8B:5A,8,B,5,A,7,6,15
32,1A:5B,1,A,5,B,6,7,15
33,2A:4A,2,A,4,A,7,7,15
34,9B:10A,9,B,10,A,7,6,15
35,8B:9B,8,B,9,B,6,6,15
36,7A:8B,7,A,8,B,6,7,15
37,9B:2A,9,B,2,A,7,6,15
38,6B:4A,6,B,4,A,6,5,15
39,14B:10B,14,B,10,B,5,5,15
40,9B:3B,9,B,3,B,5,5,15
41,9B:13B,9,B,13,B,5,5,15
42,10B:0A,10,B,0,A,5,4,15
43,3B:0B,3,B,0,B,4,4,15
44,11B:6B,11,B,6,B,4,4,15
45,4B:3B,4,B,3,B,4,4,15
46,13B:9B,13,B,9,B,4,4,15
47,12B:5A,12,B,5,A,4,3,15
48,2B:7A,2,B,7,A,3,2,15
49,5B:14B,5,B,14,B,2,2,15
50,9B:2B,9,B,2,B,2,2,15
51,3B:3B,3,B,3,B,2,2,15
52,10B:8A,10,B,8,A,2,1,15
53,3B:9B,3,B,9,B,1,1,15
54,5B:9B,5,B,9,B,1,1,15
55,5B:3B,5,B,3,B,1,1,15
56,14B:2B,14,B,2,B,1,1,15
57,7B:1A,7,B,1,A,1,0,15
