step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5B:1A,5,B,1,A,3,2,15
1,14B:14B,14,B,14,B,2,2,15
2,4B:5B,4,B,5,B,2,2,15
3,9B:1B,9,B,1,B,2,2,15
4,10B:4B,10,B,4,B,2,2,15
5,7B:10B,7,B,10,B,2,2,15
6,6B:6B,6,B,6,B,2,2,15
7,10B:8B,10,B,8,B,2,2,15
8,1B:6B,1,B,6,B,2,2,15
9,9B:6B,9,B,6,B,2,2,15
10,10B:14B,10,B,14,B,2,2,15
11,2A:9B,2,A,9,B,2,3,15
12,4B:8B,4,B,8,B,3,3,15
13,12B:4B,12,B,4,B,3,3,15
14,4B:6B,4,B,6,B,3,3,15
15,11B:9A,11,B,9,A,3,2,15
16,9B:7B,9,B,7,B,2,2,15
17,6B:10B,6,B,10,B,2,2,15
18,3B:7B,3,B,7,B,2,2,15
19,11B:12B,11,B,12,B,2,2,15
20,11B:10B,11,B,10,B,2,2,15
21,1B:8B,1,B,8,B,2,2,15
22,9B:9B,9,B,9,B,2,2,15
23,5B:13B,5,B,13,B,2,2,15
24,14B:3B,14,B,3,B,2,2,15
25,10B:3B,10,B,3,B,2,2,15
26,12B:2A,12,B,2,A,2,1,15
27,0A:3B,0,A,3,B,1,2,15
28,14B:9B,14,B,9,B,2,2,15
29,12B:1B,12,B,1,B,2,2,15
30,6B:14B,6,B,14,B,2,2,15
31,9B:3A,9,B,3,A,2,1,15
32,10B:6B,10,B,6,B,1,1,15
33,7B:3B,7,B,3,B,1,1,15
34,2B:11B,2,B,11,B,1,1,15
35,0A:12B,0,A,12,B,1,2,15
36,12A:14B,12,A,14,B,2,3,15
37,1B:6B,1,B,6,B,3,3,15
38,3B:12A,3,B,12,A,3,2,15
39,14A:8B,14,A,8,B,2,3,15
40,6B:8A,6,B,8,A,3,2,15
41,3B:13B,3,B,13,B,2,2,15
42,1B:2B,1,B,2,B,2,2,15
43,12B:10B,12,B,10,B,2,2,15
44,7B:8B,7,B,8,B,2,2,15
45,8B:12B,8,B,12,B,2,2,15
46,13B:9B,13,B,9,B,2,2,15
47,12B:14A,12,B,14,A,2,1,15
48,7B:13B,7,B,13,B,1,1,15
49,13B:7B,13,B,7,B,1,1,15
50,13B:11B,13,B,11,B,1,1,15
51,12B:7B,12,B,7,B,1,1,15
52,3B:3B,3,B,3,B,1,1,15
53,12B:4B,12,B,4,B,1,1,15
54,11B:8B,11,B,8,B,1,1,15
55,7B:3B,7,B,3,B,1,1,15
56,4B:1B,4,B,1,B,1,1,15
57,10B:3B,10,B,3,B,1,1,15
58,4B:5B,4,B,5,B,1,1,15
59,13B:1B,13,B,1,B,1,1,15
60,2B:3B,2,B,3,B,1,1,15
61,5B:2B,5,B,2,B,1,1,15
62,10B:1B,10,B,1,B,1,1,15
63,6B:5B,6,B,5,B,1,1,15
64,8B:6B,8,B,6,B,1,1,15
65,0A:13B,0,A,13,B,1,2,15
66,6B:14B,6,B,14,B,2,2,15
67,11B:11B,11,B,11,B,2,2,15
68,0A:14B,0,A,14,B,2,3,15
69,11B:6B,11,B,6,B,3,3,15
70,7B:5B,7,B,5,B,3,3,15
71,4B:6B,4,B,6,B,3,3,15
72,12B:13A,12,B,13,A,3,2,15
73,6B:11B,6,B,11,B,2,2,15
74,11B:12B,11,B,12,B,2,2,15
75,9B:3B,9,B,3,B,2,2,15
76,7B:4B,7,B,4,B,2,2,15
77,6B:0A,6,B,0,A,2,1,15
78,5B:10B,5,B,10,B,1,1,15
79,10B:6B,10,B,6,B,1,1,15
80,10B:13B,10,B,13,B,1,1,15
81,7B:2B,7,B,2,B,1,1,15
82,14A:8B,14,A,8,B,1,2,15
83,0B:6B,0,B,6,B,2,2,15
84,8A:10B,8,A,10,B,2,3,15
85,0B:10A,0,B,10,A,3,2,15
86,6B:13B,6,B,13,B,2,2,15
87,6B:0B,6,B,0,B,2,2,15
88,3B:5B,3,B,5,B,2,2,15
89,3B:5B,3,B,5,B,2,2,15
90,5B:14A,5,B,14,A,2,1,15
91,5B:12B,5,B,12,B,1,1,15
92,14B:6B,14,B,6,B,1,1,15
93,3B:1B,3,B,1,B,1,1,15
94,7B:11B,7,B,11,B,1,1,15
95,8A:5B,8,A,5,B,1,2,15
96,3B:1B,3,B,1,B,2,2,15
97,11B:10B,11,B,10,B,2,2,15
98,0B:0B,0,B,0,B,2,2,15
99,14B:3B,14,B,3,B,2,2,15
100,12B:9B,12,B,9,B,2,2,15
101,2B:2B,2,B,2,B,2,2,15
102,7B:1B,7,B,1,B,2,2,15
103,8A:3B,8,A,3,B,2,3,15
104,6B:4B,6,B,4,B,3,3,15
105,11B:2B,11,B,2,B,3,3,15
106,9B:11B,9,B,11,B,3,3,15
107,10B:12B,10,B,12,B,3,3,15
108,12B:4B,12,B,4,B,3,3,15
109,1B:0B,1,B,0,B,3,3,15
110,13B:9B,13,B,9,B,3,3,15
111,10B:6B,10,B,6,B,3,3,15
112,5A:11B,5,A,11,B,3,4,15
113,2B:9B,2,B,9,B,4,4,15
114,10B:10B,10,B,10,B,4,4,15
115,3A:11A,3,A,11,A,4,4,15
116,11A:13B,11,A,13,B,4,5,15
117,10B:12B,10,B,12,B,5,5,15
118,1B:9B,1,B,9,B,5,5,15
119,11A:5A,11,A,5,A,5,5,15
120,7B:10B,7,B,10,B,5,5,15
121,5A:8A,5,A,8,A,5,5,15
122,9B:0B,9,B,0,B,5,5,15
123,12B:13A,12,B,13,A,5,4,15
124,7B:6B,7,B,6,B,4,4,15
125,14B:10B,14,B,10,B,4,4,15
126,13B:7B,13,B,7,B,4,4,15
