step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,10B:1A,10,B,1,A,3,2,15
1,2A:12B,2,A,12,B,2,3,15
2,11B:14B,11,B,14,B,3,3,15
3,0A:4B,0,A,4,B,3,4,15
4,13B:2A,13,B,2,A,4,3,15
5,10B:2B,10,B,2,B,3,3,15
6,3B:11B,3,B,11,B,3,3,15
7,4A:3B,4,A,3,B,3,4,15
8,11B:10B,11,B,10,B,4,4,15
9,5B:2B,5,B,2,B,4,4,15
10,8B:4A,8,B,4,A,4,3,15
11,9B:6B,9,B,6,B,3,3,15
12,6B:10B,6,B,10,B,3,3,15
13,11B:12A,11,B,12,A,3,2,15
14,1B:8B,1,B,8,B,2,2,15
15,11B:11B,11,B,11,B,2,2,15
16,14B:5B,14,B,5,B,2,2,15
17,6B:7B,6,B,7,B,2,2,15
18,4B:0A,4,B,0,A,2,1,15
19,13B:13B,13,B,13,B,1,1,15
20,10B:11B,10,B,11,B,1,1,15
21,14B:10B,14,B,10,B,1,1,15
22,9B:5B,9,B,5,B,1,1,15
23,12B:12B,12,B,12,B,1,1,15
24,8B:3A,8,B,3,A,1,0,15
