step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,2B:13B,2,B,13,B,1,1,15
1,2B:12B,2,B,12,B,1,1,15
2,1B:14B,1,B,14,B,1,1,15
3,8B:4B,8,B,4,B,1,1,15
4,12B:2B,12,B,2,B,1,1,15
5,14B:8B,14,B,8,B,1,1,15
6,3B:2B,3,B,2,B,1,1,15
7,1B:13B,1,B,13,B,1,1,15
8,0A:0A,0,A,0,A,1,1,15
9,4B:12B,4,B,12,B,1,1,15
10,3B:5B,3,B,5,B,1,1,15
11,0A:4B,0,A,4,B,1,2,15
12,0A:11B,0,A,11,B,2,3,15
13,5B:1B,5,B,1,B,3,3,15
14,11A:7B,11,A,7,B,3,4,15
15,6B:5B,6,B,5,B,4,4,15
16,7A:1B,7,A,1,B,4,5,15
17,6B:3B,6,B,3,B,5,5,15
18,13B:0A,13,B,0,A,5,4,15
19,10B:14B,10,B,14,B,4,4,15
20,12B:8B,12,B,8,B,4,4,15
21,4A:10B,4,A,10,B,4,5,15
22,14B:0B,14,B,0,B,5,5,15
23,14B:13B,14,B,13,B,5,5,15
24,6B:10A,6,B,10,A,5,4,15
25,1A:11A,1,A,11,A,4,4,15
26,13B:1A,13,B,1,A,4,3,15
27,13B:5B,13,B,5,B,3,3,15
28,9B:1B,9,B,1,B,3,3,15
29,2B:9B,2,B,9,B,3,3,15
30,9B:8B,9,B,8,B,3,3,15
31,10B:6B,10,B,6,B,3,3,15
32,14B:8B,14,B,8,B,3,3,15
33,4A:8B,4,A,8,B,3,4,15
34,8A:1B,8,A,1,B,4,5,15
35,11A:1A,11,A,1,A,5,5,15
36,12B:10B,12,B,10,B,5,5,15
37,12B:8A,12,B,8,A,5,4,15
38,10B:3B,10,B,3,B,4,4,15
39,6B:14B,6,B,14,B,4,4,15
40,3B:5B,3,B,5,B,4,4,15
41,11A:6B,11,A,6,B,4,5,15
42,6A:1A,6,A,1,A,5,5,15
43,4A:5B,4,A,5,B,5,6,15
44,9B:5A,9,B,5,A,6,5,15
45,14B:10B,14,B,10,B,5,5,15
46,13B:1A,13,B,1,A,5,4,15
47,1B:1B,1,B,1,B,4,4,15
48,1B:1B,1,B,1,B,4,4,15
49,11A:5B,11,A,5,B,4,5,15
50,11A:8B,11,A,8,B,5,6,15
51,1B:8A,1,B,8,A,6,5,15
52,7A:10B,7,A,10,B,5,6,15
53,2B:5A,2,B,5,A,6,5,15
54,12B:12B,12,B,12,B,5,5,15
55,6A:14B,6,A,14,B,5,6,15
56,11A:4A,11,A,4,A,6,6,15
57,9B:5B,9,B,5,B,6,6,15
58,1B:8B,1,B,8,B,6,6,15
59,4A:10A,4,A,10,A,6,6,15
60,7A:13B,7,A,13,B,6,7,15
61,2B:13A,2,B,13,A,7,6,15
62,8B:1B,8,B,1,B,6,6,15
63,11A:9B,11,A,9,B,6,7,15
64,4A:6A,4,A,6,A,7,7,15
65,12B:12B,12,B,12,B,7,7,15
66,12B:9A,12,B,9,A,7,6,15
