step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,3B:13B,3,B,13,B,1,1,15
1,7B:13B,7,B,13,B,1,1,15
2,0A:7B,0,A,7,B,1,2,15
3,1B:10B,1,B,10,B,2,2,15
4,10B:2B,10,B,2,B,2,2,15
5,2B:9B,2,B,9,B,2,2,15
6,14B:1B,14,B,1,B,2,2,15
7,14B:1B,14,B,1,B,2,2,15
8,8B:6B,8,B,6,B,2,2,15
9,9B:12B,9,B,12,B,2,2,15
10,9B:12B,9,B,12,B,2,2,15
11,7A:7A,7,A,7,A,2,2,15
12,13B:4B,13,B,4,B,2,2,15
13,12B:6B,12,B,6,B,2,2,15
14,4B:9B,4,B,9,B,2,2,15
15,0A:11B,0,A,11,B,2,3,15
16,1B:12B,1,B,12,B,3,3,15
17,3B:3B,3,B,3,B,3,3,15
18,3B:1B,3,B,1,B,3,3,15
19,2B:2B,2,B,2,B,3,3,15
20,8B:2B,8,B,2,B,3,3,15
21,0A:7A,0,A,7,A,3,3,15
22,10B:7A,10,B,7,A,3,2,15
23,4B:3B,4,B,3,B,2,2,15
24,4B:4B,4,B,4,B,2,2,15
25,10B:7B,10,B,7,B,2,2,15
26,1B:3B,1,B,3,B,2,2,15
27,13B:12B,13,B,12,B,2,2,15
28,11A:9B,11,A,9,B,2,3,15
29,9A:14B,9,A,14,B,3,4,15
30,2B:1B,2,B,1,B,4,4,15
31,8B:10B,8,B,10,B,4,4,15
32,2B:4B,2,B,4,B,4,4,15
33,12B:1B,12,B,1,B,4,4,15
34,0A:12B,0,A,12,B,4,5,15
35,4B:11A,4,B,11,A,5,4,15
36,12A:14A,12,A,14,A,4,4,15
37,4B:1B,4,B,1,B,4,4,15
38,7B:4B,7,B,4,B,4,4,15
39,10B:4B,10,B,4,B,4,4,15
40,7B:7B,7,B,7,B,4,4,15
41,6B:9A,6,B,9,A,4,3,15
42,0A:6B,0,A,6,B,3,4,15
43,11B:9B,11,B,9,B,4,4,15
44,3B:1B,3,B,1,B,4,4,15
45,3B:10B,3,B,10,B,4,4,15
46,12A:9B,12,A,9,B,4,5,15
47,8B:0A,8,B,0,A,5,4,15
48,14A:10B,14,A,10,B,4,5,15
49,12A:9A,12,A,9,A,5,5,15
50,0B:12A,0,B,12,A,5,4,15
51,2B:8B,2,B,8,B,4,4,15
52,9A:14A,9,A,14,A,4,4,15
53,4B:9A,4,B,9,A,4,3,15
54,6A:13B,6,A,13,B,3,4,15
55,7B:1B,7,B,1,B,4,4,15
56,7B:6A,7,B,6,A,4,3,15
57,4B:10A,4,B,10,A,3,2,15
58,1B:2B,1,B,2,B,2,2,15
59,4B:11B,4,B,11,B,2,2,15
60,7B:10B,7,B,10,B,2,2,15
61,14A:13A,14,A,13,A,2,2,15
62,11B:0B,11,B,0,B,2,2,15
63,6B:5B,6,B,5,B,2,2,15
64,3B:1B,3,B,1,B,2,2,15
65,14A:6B,14,A,6,B,2,3,15
66,12B:13A,12,B,13,A,3,2,15
67,14A:10B,14,A,10,B,2,3,15
68,13B:7B,13,B,7,B,3,3,15
69,6A:3B,6,A,3,B,3,4,15
70,7B:9B,7,B,9,B,4,4,15
71,11B:10A,11,B,10,A,4,3,15
