step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12B:14B,12,B,14,B,1,1,15
1,4B:8B,4,B,8,B,1,1,15
2,2B:7B,2,B,7,B,1,1,15
3,14B:9B,14,B,9,B,1,1,15
4,4B:6B,4,B,6,B,1,1,15
5,10B:7B,10,B,7,B,1,1,15
6,12B:3B,12,B,3,B,1,1,15
7,14B:13B,14,B,13,B,1,1,15
8,7B:3B,7,B,3,B,1,1,15
9,5B:5B,5,B,5,B,1,1,15
10,8B:11B,8,B,11,B,1,1,15
11,4B:13B,4,B,13,B,1,1,15
12,9B:4B,9,B,4,B,1,1,15
13,0A:13B,0,A,13,B,1,2,15
14,10B:11B,10,B,11,B,2,2,15
15,14B:14B,14,B,14,B,2,2,15
16,9B:7B,9,B,7,B,2,2,15
17,12B:14B,12,B,14,B,2,2,15
18,4B:12B,4,B,12,B,2,2,15
19,3B:12B,3,B,12,B,2,2,15
20,5B:10B,5,B,10,B,2,2,15
21,2B:4B,2,B,4,B,2,2,15
22,10B:11B,10,B,11,B,2,2,15
23,11B:10B,11,B,10,B,2,2,15
24,12B:10B,12,B,10,B,2,2,15
25,1B:10B,1,B,10,B,2,2,15
26,9B:4B,9,B,4,B,2,2,15
27,11B:0A,11,B,0,A,2,1,15
28,8B:11B,8,B,11,B,1,1,15
29,1B:14B,1,B,14,B,1,1,15
30,4B:11B,4,B,11,B,1,1,15
31,6B:3B,6,B,3,B,1,1,15
32,1B:8B,1,B,8,B,1,1,15
33,13A:5B,13,A,5,B,1,2,15
34,7B:14B,7,B,14,B,2,2,15
35,4B:2B,4,B,2,B,2,2,15
36,3B:13A,3,B,13,A,2,1,15
37,14B:12B,14,B,12,B,1,1,15
38,4B:13B,4,B,13,B,1,1,15
39,5A:1B,5,A,1,B,1,2,15
40,7B:1A,7,B,1,A,2,1,15
41,2B:3B,2,B,3,B,1,1,15
42,12B:11B,12,B,11,B,1,1,15
43,10B:6B,10,B,6,B,1,1,15
44,14B:12B,14,B,12,B,1,1,15
45,8B:1B,8,B,1,B,1,1,15
46,11B:0B,11,B,0,B,1,1,15
47,3B:1B,3,B,1,B,1,1,15
48,6B:10B,6,B,10,B,1,1,15
49,11B:4B,11,B,4,B,1,1,15
50,8B:13B,8,B,13,B,1,1,15
51,9B:5A,9,B,5,A,1,0,15
